Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
MME2000MRNO,2019-09-19-12-33-59,3,5,0.507835065370065,left,probe,ambiguous-switch,-1,-20,right,right,1.807
MME2000MRNO,2019-09-19-12-33-59,3,6,0.5083266222710981,left,both,ambiguous-switch,101,-20,right,right,0.246
MME2000MRNO,2019-09-19-12-33-59,3,7,0.5201812683813877,left,probe,biased-switch,-1,-30,right,right,0.493
MME2000MRNO,2019-09-19-12-33-59,3,8,0.5418784814004454,left,both,biased-switch,95,-30,right,right,0.241
MME2000MRNO,2019-09-19-12-33-59,3,9,0.6027982261038266,left,probe,ambiguous-stable,-1,-5,right,right,0.202
MME2000MRNO,2019-09-19-12-33-59,3,10,0.5116048694122189,left,both,ambiguous-stable,90,-5,left,right,0.156
MME2000MRNO,2019-09-19-12-33-59,3,11,0.5684923499645491,left,probe,biased-switch,-1,40,right,right,0.231
MME2000MRNO,2019-09-19-12-33-59,3,12,0.6342553352964998,left,both,biased-switch,108,40,right,right,0.205
MME2000MRNO,2019-09-19-12-33-59,3,13,0.5312941437743774,right,probe,biased-switch,-1,-10,right,right,0.203
MME2000MRNO,2019-09-19-12-33-59,3,14,0.5196665785620759,right,both,biased-switch,109,-10,right,right,0.199
MME2000MRNO,2019-09-19-12-33-59,3,15,0.5323830671828784,left,probe,ambiguous-switch,-1,-5,right,right,0.188
MME2000MRNO,2019-09-19-12-33-59,3,16,0.5777364703722645,left,both,ambiguous-switch,109,-5,right,right,0.215
MME2000MRNO,2019-09-19-12-33-59,3,17,0.6178594840102551,left,probe,ambiguous-switch,-1,-30,right,right,0.324
MME2000MRNO,2019-09-19-12-33-59,3,18,0.6662142347857319,left,both,ambiguous-switch,101,-30,right,right,0.206
MME2000MRNO,2019-09-19-12-33-59,3,19,0.6979910203587707,left,probe,ambiguous-switch,-1,0,right,right,0.215
MME2000MRNO,2019-09-19-12-33-59,3,20,0.5611479348638395,left,both,ambiguous-switch,109,0,right,right,0.162
MME2000MRNO,2019-09-19-12-33-59,3,21,0.5071208342077063,left,probe,ambiguous-switch,-1,5,right,right,0.253
MME2000MRNO,2019-09-19-12-33-59,3,22,0.5047520656294353,left,both,ambiguous-switch,99,5,right,left,0.157
MME2000MRNO,2019-09-19-12-33-59,3,23,0.6467996407305757,left,probe,ambiguous-switch,-1,30,left,left,0.16
MME2000MRNO,2019-09-19-12-33-59,3,24,0.6654259420002185,left,both,ambiguous-switch,99,30,left,right,0.05
MME2000MRNO,2019-09-19-12-33-59,3,25,0.5871961550300245,right,probe,ambiguous-stable,-1,-10,right,right,0.3
MME2000MRNO,2019-09-19-12-33-59,3,26,0.5812632591998657,right,both,ambiguous-stable,93,-10,left,left,0.15
MME2000MRNO,2019-09-19-12-33-59,3,27,0.5291640054559985,left,probe,ambiguous-stable,-1,0,left,left,0.185
MME2000MRNO,2019-09-19-12-33-59,3,28,0.6055504395980681,left,both,ambiguous-stable,107,0,right,left,0.15
MME2000MRNO,2019-09-19-12-33-59,3,29,0.5795033428888778,left,probe,biased-switch,-1,0,left,left,0.25
MME2000MRNO,2019-09-19-12-33-59,3,30,0.571522394761382,left,both,biased-switch,92,0,left,right,0.069
MME2000MRNO,2019-09-19-12-33-59,3,31,0.5312685175874757,left,probe,ambiguous-switch,-1,20,right,right,0.331
MME2000MRNO,2019-09-19-12-33-59,3,32,0.6395596896667827,left,both,ambiguous-switch,94,20,right,left,0.172
MME2000MRNO,2019-09-19-12-33-59,3,33,0.5908723732313801,left,probe,biased-switch,-1,5,left,left,0.281
MME2000MRNO,2019-09-19-12-33-59,3,34,0.5987289808873963,left,both,biased-switch,91,5,left,right,0.283
MME2000MRNO,2019-09-19-12-33-59,3,35,0.6917300658686504,left,probe,ambiguous-stable,-1,-30,left,left,0.046
MME2000MRNO,2019-09-19-12-33-59,3,36,0.5048001903732852,left,both,ambiguous-stable,102,-30,right,left,0.297
MME2000MRNO,2019-09-19-12-33-59,3,37,0.541949233223824,left,probe,ambiguous-stable,-1,40,left,left,0.199
MME2000MRNO,2019-09-19-12-33-59,3,38,0.5862070823105484,left,both,ambiguous-stable,94,40,right,left,0.275
MME2000MRNO,2019-09-19-12-33-59,3,39,0.619090707404727,left,probe,biased-switch,-1,10,left,left,0.196
MME2000MRNO,2019-09-19-12-33-59,3,40,0.568832205600083,left,both,biased-switch,107,10,left,right,0.297
MME2000MRNO,2019-09-19-12-33-59,3,41,0.5808085713450087,left,probe,ambiguous-switch,-1,-10,right,right,0.202
MME2000MRNO,2019-09-19-12-33-59,3,42,0.5621954961713941,left,both,ambiguous-switch,109,-10,right,right,0.348
MME2000MRNO,2019-09-19-12-33-59,3,43,0.6699249206301912,left,probe,ambiguous-switch,-1,40,right,right,0.278
MME2000MRNO,2019-09-19-12-33-59,3,44,0.5428326139806576,left,both,ambiguous-switch,92,40,right,right,0.199
MME2000MRNO,2019-09-19-12-33-59,3,45,0.6512692015677046,right,probe,ambiguous-stable,-1,30,right,right,0.04
MME2000MRNO,2019-09-19-12-33-59,3,46,0.6649066870817953,right,both,ambiguous-stable,99,30,left,right,2.146
MME2000MRNO,2019-09-19-12-33-59,3,47,0.636958715407373,right,probe,ambiguous-stable,-1,20,right,right,0.26
MME2000MRNO,2019-09-19-12-33-59,3,48,0.6941095882303263,right,both,ambiguous-stable,108,20,left,right,0.263
MME2000MRNO,2019-09-19-12-33-59,3,49,0.6993461530344649,left,probe,ambiguous-stable,-1,-20,left,left,0.108
MME2000MRNO,2019-09-19-12-33-59,3,50,0.6449183334282196,left,both,ambiguous-stable,95,-20,right,left,0.203
MME2000MRNO,2019-09-19-12-33-59,3,51,0.5214048042234595,left,probe,biased-switch,-1,30,left,left,0.236
MME2000MRNO,2019-09-19-12-33-59,3,52,0.6887195844623765,left,both,biased-switch,105,30,left,left,0.232
MME2000MRNO,2019-09-19-12-33-59,3,53,0.6705835311673038,left,probe,biased-switch,-1,-20,left,left,0.344
MME2000MRNO,2019-09-19-12-33-59,3,54,0.6546772655628486,left,both,biased-switch,97,-20,left,left,0.236
MME2000MRNO,2019-09-19-12-33-59,3,55,0.5918721700537702,right,probe,biased-switch,-1,20,right,right,0.336
MME2000MRNO,2019-09-19-12-33-59,3,56,0.5459450154582476,right,both,biased-switch,95,20,right,left,0.312
MME2000MRNO,2019-09-19-12-33-59,3,57,0.5932700512260827,right,probe,ambiguous-stable,-1,10,right,right,0.205
MME2000MRNO,2019-09-19-12-33-59,3,58,0.5704714964029327,right,both,ambiguous-stable,103,10,left,right,0.218
MME2000MRNO,2019-09-19-12-33-59,3,59,0.5655630851812692,left,probe,biased-switch,-1,-5,left,left,0.197
MME2000MRNO,2019-09-19-12-33-59,3,60,0.5285583397835644,left,both,biased-switch,108,-5,left,left,0.174
MME2000MRNO,2019-09-19-12-33-59,4,1,0.6213708631858963,left,probe,ambiguous-stable,-1,-5,left,left,0.204
MME2000MRNO,2019-09-19-12-33-59,4,2,0.6997900385359797,left,both,ambiguous-stable,100,-5,right,left,0.19
MME2000MRNO,2019-09-19-12-33-59,4,3,0.5776105403333086,right,probe,biased-switch,-1,20,right,right,0.222
MME2000MRNO,2019-09-19-12-33-59,4,4,0.5257836275717118,right,both,biased-switch,94,20,right,right,0.18
MME2000MRNO,2019-09-19-12-33-59,4,5,0.6910890318002257,right,probe,biased-switch,-1,-20,right,right,0.199
MME2000MRNO,2019-09-19-12-33-59,4,6,0.5899060020801846,right,both,biased-switch,101,-20,right,right,0.17
MME2000MRNO,2019-09-19-12-33-59,4,7,0.5159761926895864,right,probe,ambiguous-switch,-1,-10,right,right,0.282
MME2000MRNO,2019-09-19-12-33-59,4,8,0.5786997733059059,right,both,ambiguous-switch,108,-10,right,right,0.204
MME2000MRNO,2019-09-19-12-33-59,4,9,0.5975223087561842,right,probe,ambiguous-switch,-1,40,right,right,0.22
MME2000MRNO,2019-09-19-12-33-59,4,10,0.5632021949343912,right,both,ambiguous-switch,91,40,right,right,0.141
MME2000MRNO,2019-09-19-12-33-59,4,11,0.6897574538756666,right,probe,biased-switch,-1,40,right,right,0.298
MME2000MRNO,2019-09-19-12-33-59,4,12,0.6968139091868748,right,both,biased-switch,99,40,right,right,0.178
MME2000MRNO,2019-09-19-12-33-59,4,13,0.6818248052080385,right,probe,biased-switch,-1,10,right,right,0.228
MME2000MRNO,2019-09-19-12-33-59,4,14,0.629234513458826,right,both,biased-switch,100,10,right,left,0.167
MME2000MRNO,2019-09-19-12-33-59,4,15,0.6928504971283393,right,probe,biased-switch,-1,5,right,right,0.199
MME2000MRNO,2019-09-19-12-33-59,4,16,0.6572274519020634,right,both,biased-switch,98,5,right,left,0.168
MME2000MRNO,2019-09-19-12-33-59,4,17,0.5503472779708249,right,probe,ambiguous-stable,-1,-30,right,right,0.192
MME2000MRNO,2019-09-19-12-33-59,4,18,0.5183973390908677,right,both,ambiguous-stable,109,-30,left,left,0.213
MME2000MRNO,2019-09-19-12-33-59,4,19,0.6123214343930207,right,probe,ambiguous-stable,-1,-20,left,left,0.217
MME2000MRNO,2019-09-19-12-33-59,4,20,0.5175630602282035,right,both,ambiguous-stable,102,-20,right,left,0.131
MME2000MRNO,2019-09-19-12-33-59,4,21,0.6008190054349731,right,probe,biased-switch,-1,-5,left,left,0.173
MME2000MRNO,2019-09-19-12-33-59,4,22,0.6122762909993625,right,both,biased-switch,108,-5,left,left,0.166
MME2000MRNO,2019-09-19-12-33-59,4,23,0.6871426168075827,left,probe,biased-switch,-1,30,left,left,0.164
MME2000MRNO,2019-09-19-12-33-59,4,24,0.6360661092893947,left,both,biased-switch,100,30,left,left,0.117
MME2000MRNO,2019-09-19-12-33-59,4,25,0.5251841699676878,right,probe,biased-switch,-1,-30,left,left,0.183
MME2000MRNO,2019-09-19-12-33-59,4,26,0.6530318416331584,right,both,biased-switch,109,-30,left,left,0.145
MME2000MRNO,2019-09-19-12-33-59,4,27,0.681891451878732,right,probe,biased-switch,-1,0,left,left,0.163
MME2000MRNO,2019-09-19-12-33-59,4,28,0.689060426836698,right,both,biased-switch,105,0,left,right,0.095
MME2000MRNO,2019-09-19-12-33-59,4,29,0.606753721329483,right,probe,ambiguous-switch,-1,10,left,left,0.167
MME2000MRNO,2019-09-19-12-33-59,4,30,0.6955976671838078,right,both,ambiguous-switch,105,10,left,left,0.187
MME2000MRNO,2019-09-19-12-33-59,4,31,0.6930198222165396,left,probe,ambiguous-switch,-1,-5,left,left,0.186
MME2000MRNO,2019-09-19-12-33-59,4,32,0.5400150123013115,left,both,ambiguous-switch,96,-5,left,left,0.118
MME2000MRNO,2019-09-19-12-33-59,4,33,0.5459448521811259,right,probe,ambiguous-stable,-1,-10,left,left,0.162
MME2000MRNO,2019-09-19-12-33-59,4,34,0.6651501463056245,right,both,ambiguous-stable,90,-10,right,left,0.158
MME2000MRNO,2019-09-19-12-33-59,4,35,0.5719127719453223,right,probe,ambiguous-switch,-1,0,left,left,0.114
MME2000MRNO,2019-09-19-12-33-59,4,36,0.6205135561486314,right,both,ambiguous-switch,91,0,left,left,0.139
MME2000MRNO,2019-09-19-12-33-59,4,37,0.5802201197221977,left,probe,ambiguous-switch,-1,30,left,left,0.178
MME2000MRNO,2019-09-19-12-33-59,4,38,0.6079321139151324,left,both,ambiguous-switch,93,30,left,left,0.152
MME2000MRNO,2019-09-19-12-33-59,4,39,0.652932801199338,right,probe,ambiguous-stable,-1,40,left,left,0.176
MME2000MRNO,2019-09-19-12-33-59,4,40,0.5708025617363867,right,both,ambiguous-stable,95,40,right,left,0.208
MME2000MRNO,2019-09-19-12-33-59,4,41,0.642669583633378,right,probe,ambiguous-stable,-1,30,left,left,0.166
MME2000MRNO,2019-09-19-12-33-59,4,42,0.6754214175495543,right,both,ambiguous-stable,106,30,right,left,0.184
MME2000MRNO,2019-09-19-12-33-59,4,43,0.6175150257071286,right,probe,ambiguous-switch,-1,-20,left,left,0.2
MME2000MRNO,2019-09-19-12-33-59,4,44,0.6667791493799036,right,both,ambiguous-switch,104,-20,left,left,0.195
