Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
CKB1999WRNO,2020-02-05-09-02-48,1,1,0.6009171158897972,left,probe,ambiguous-switch,-1,-12,left,left,1.578
CKB1999WRNO,2020-02-05-09-02-48,1,2,0.5866205368831314,left,both,ambiguous-switch,56,-12,left,left,0.533
CKB1999WRNO,2020-02-05-09-02-48,1,3,0.5600543192096026,right,probe,biased-switch,-1,-6,right,right,0.474
CKB1999WRNO,2020-02-05-09-02-48,1,4,0.6936548412251526,right,both,biased-switch,57,-6,right,right,0.376
CKB1999WRNO,2020-02-05-09-02-48,1,5,0.5930014812542561,right,probe,ambiguous-switch,-1,-3,right,right,0.527
CKB1999WRNO,2020-02-05-09-02-48,1,6,0.6579501405772195,right,both,ambiguous-switch,62,-3,right,right,0.451
CKB1999WRNO,2020-02-05-09-02-48,1,7,0.6953309559737878,left,probe,biased-switch,-1,6,left,left,0.384
CKB1999WRNO,2020-02-05-09-02-48,1,8,0.6830269572956507,left,both,biased-switch,61,6,left,left,3.949
CKB1999WRNO,2020-02-05-09-02-48,1,9,0.5268589185787464,left,probe,ambiguous-switch,-1,3,left,left,0.446
CKB1999WRNO,2020-02-05-09-02-48,1,10,0.5425345154311502,left,both,ambiguous-switch,56,3,left,left,0.314
CKB1999WRNO,2020-02-05-09-02-48,1,11,0.5139334558251104,left,probe,ambiguous-switch,-1,-6,left,left,0.477
CKB1999WRNO,2020-02-05-09-02-48,1,12,0.5518555905375748,left,both,ambiguous-switch,64,-6,left,left,1.091
CKB1999WRNO,2020-02-05-09-02-48,1,13,0.6715951377153723,left,probe,biased-switch,-1,3,left,left,1.322
CKB1999WRNO,2020-02-05-09-02-48,1,14,0.6988958453956583,left,both,biased-switch,56,3,left,left,0.317
CKB1999WRNO,2020-02-05-09-02-48,1,15,0.6699564167405052,left,probe,ambiguous-switch,-1,24,left,left,0.42
CKB1999WRNO,2020-02-05-09-02-48,1,16,0.693106434127633,left,both,ambiguous-switch,55,24,left,left,0.464
CKB1999WRNO,2020-02-05-09-02-48,1,17,0.5870170722735617,right,probe,ambiguous-switch,-1,-18,right,right,0.663
CKB1999WRNO,2020-02-05-09-02-48,1,18,0.6736697163296802,right,both,ambiguous-switch,58,-18,right,right,0.528
CKB1999WRNO,2020-02-05-09-02-48,1,19,0.6724085186019105,right,probe,ambiguous-switch,-1,0,right,right,1.088
CKB1999WRNO,2020-02-05-09-02-48,1,20,0.516301259347034,right,both,ambiguous-switch,64,0,right,right,0.513
CKB1999WRNO,2020-02-05-09-02-48,1,21,0.6304139355270504,left,probe,biased-switch,-1,12,left,left,0.467
CKB1999WRNO,2020-02-05-09-02-48,1,22,0.5400205620595673,left,both,biased-switch,60,12,left,left,0.343
CKB1999WRNO,2020-02-05-09-02-48,1,23,0.6052045098794628,left,probe,ambiguous-switch,-1,6,left,left,0.613
CKB1999WRNO,2020-02-05-09-02-48,1,24,0.5354604422434417,left,both,ambiguous-switch,56,6,left,left,0.367
CKB1999WRNO,2020-02-05-09-02-48,1,25,0.6385923695145537,left,probe,biased-switch,-1,-12,left,left,0.529
CKB1999WRNO,2020-02-05-09-02-48,1,26,0.679760913480063,left,both,biased-switch,60,-12,left,left,0.449
CKB1999WRNO,2020-02-05-09-02-48,1,27,0.6602374453177873,left,probe,ambiguous-switch,-1,18,left,left,0.384
CKB1999WRNO,2020-02-05-09-02-48,1,28,0.5082648473458515,left,both,ambiguous-switch,58,18,left,left,0.375
CKB1999WRNO,2020-02-05-09-02-48,1,29,0.5309836388887741,right,probe,biased-switch,-1,0,right,right,0.5
CKB1999WRNO,2020-02-05-09-02-48,1,30,0.5609971470112051,right,both,biased-switch,61,0,right,right,0.533
CKB1999WRNO,2020-02-05-09-02-48,1,31,0.6156510941365665,left,probe,biased-switch,-1,-18,left,left,0.59
CKB1999WRNO,2020-02-05-09-02-48,1,32,0.5322891802190958,left,both,biased-switch,66,-18,left,left,0.385
CKB1999WRNO,2020-02-05-09-02-48,1,33,0.5740258706906931,right,probe,ambiguous-switch,-1,12,right,right,0.554
CKB1999WRNO,2020-02-05-09-02-48,1,34,0.5875364513514689,right,both,ambiguous-switch,58,12,right,right,0.552
CKB1999WRNO,2020-02-05-09-02-48,1,35,0.6197332743033986,right,probe,biased-switch,-1,-3,right,right,0.63
CKB1999WRNO,2020-02-05-09-02-48,1,36,0.5495575295222106,right,both,biased-switch,63,-3,right,right,0.539
CKB1999WRNO,2020-02-05-09-02-48,1,37,0.5204457678201471,right,probe,biased-switch,-1,24,right,right,0.619
CKB1999WRNO,2020-02-05-09-02-48,1,38,0.5683762296809437,right,both,biased-switch,59,24,right,right,0.448
CKB1999WRNO,2020-02-05-09-02-48,1,39,0.5477700630886961,right,probe,biased-switch,-1,18,right,right,0.599
CKB1999WRNO,2020-02-05-09-02-48,1,40,0.6875602570734508,right,both,biased-switch,64,18,right,right,0.342
CKB1999WRNO,2020-02-05-09-02-48,1,41,0.6607103056182515,right,probe,ambiguous-switch,-1,-12,right,right,0.778
CKB1999WRNO,2020-02-05-09-02-48,1,42,0.5426150475242542,right,both,ambiguous-switch,55,-12,right,right,0.589
CKB1999WRNO,2020-02-05-09-02-48,1,43,0.5782397752051178,right,probe,biased-switch,-1,-6,right,right,0.561
CKB1999WRNO,2020-02-05-09-02-48,1,44,0.6285088404193626,right,both,biased-switch,54,-6,right,right,0.521
CKB1999WRNO,2020-02-05-09-02-48,1,45,0.577013492640471,left,probe,ambiguous-switch,-1,-3,left,left,0.526
CKB1999WRNO,2020-02-05-09-02-48,1,46,0.6695257242735018,left,both,ambiguous-switch,61,-3,left,left,0.467
CKB1999WRNO,2020-02-05-09-02-48,1,47,0.6518665269753451,left,probe,biased-switch,-1,6,left,left,0.427
CKB1999WRNO,2020-02-05-09-02-48,1,48,0.6094733007270196,left,both,biased-switch,61,6,left,left,0.374
CKB1999WRNO,2020-02-05-09-02-48,1,49,0.6190929139197578,right,probe,ambiguous-switch,-1,3,right,right,0.672
CKB1999WRNO,2020-02-05-09-02-48,1,50,0.5642627846998909,right,both,ambiguous-switch,55,3,right,right,0.547
CKB1999WRNO,2020-02-05-09-02-48,1,51,0.5952549489452804,left,probe,ambiguous-switch,-1,-6,left,left,0.688
CKB1999WRNO,2020-02-05-09-02-48,1,52,0.5070443489333636,left,both,ambiguous-switch,60,-6,left,left,0.559
CKB1999WRNO,2020-02-05-09-02-48,1,53,0.5517586368400147,left,probe,biased-switch,-1,3,left,left,0.486
CKB1999WRNO,2020-02-05-09-02-48,1,54,0.5982123402237457,left,both,biased-switch,64,3,left,left,0.308
CKB1999WRNO,2020-02-05-09-02-48,1,55,0.6368410133501073,right,probe,ambiguous-switch,-1,24,right,right,0.349
CKB1999WRNO,2020-02-05-09-02-48,1,56,0.5870166905143157,right,both,ambiguous-switch,56,24,right,right,0.608
CKB1999WRNO,2020-02-05-09-02-48,1,57,0.6811734587498095,left,probe,ambiguous-switch,-1,-18,left,left,0.472
CKB1999WRNO,2020-02-05-09-02-48,1,58,0.6244283428721251,left,both,ambiguous-switch,55,-18,left,left,1.114
CKB1999WRNO,2020-02-05-09-02-48,1,59,0.5024996057596526,right,probe,ambiguous-switch,-1,0,right,right,0.655
CKB1999WRNO,2020-02-05-09-02-48,1,60,0.6263616735380041,right,both,ambiguous-switch,59,0,right,right,0.587
CKB1999WRNO,2020-02-05-09-02-48,1,61,0.5807911037062127,left,probe,biased-switch,-1,12,left,left,0.431
CKB1999WRNO,2020-02-05-09-02-48,1,62,0.6170902761648384,left,both,biased-switch,65,12,left,left,0.402
CKB1999WRNO,2020-02-05-09-02-48,1,63,0.6752891841938534,right,probe,ambiguous-switch,-1,6,right,right,0.375
CKB1999WRNO,2020-02-05-09-02-48,1,64,0.6502812075642008,right,both,ambiguous-switch,54,6,right,right,0.442
CKB1999WRNO,2020-02-05-09-02-48,1,65,0.6082014711924436,right,probe,biased-switch,-1,-12,right,right,0.468
CKB1999WRNO,2020-02-05-09-02-48,1,66,0.6244835948198557,right,both,biased-switch,56,-12,right,right,0.424
CKB1999WRNO,2020-02-05-09-02-48,1,67,0.59567748456247,right,probe,ambiguous-switch,-1,18,right,right,0.494
CKB1999WRNO,2020-02-05-09-02-48,1,68,0.5767552724432401,right,both,ambiguous-switch,55,18,right,right,0.363
CKB1999WRNO,2020-02-05-09-02-48,1,69,0.5773939391791623,left,probe,biased-switch,-1,0,left,left,0.404
CKB1999WRNO,2020-02-05-09-02-48,1,70,0.6837097342592117,left,both,biased-switch,59,0,left,left,0.381
CKB1999WRNO,2020-02-05-09-02-48,1,71,0.6862820955197693,right,probe,biased-switch,-1,-18,right,right,0.491
CKB1999WRNO,2020-02-05-09-02-48,1,72,0.5064517942583117,right,both,biased-switch,64,-18,right,right,0.512
CKB1999WRNO,2020-02-05-09-02-48,1,73,0.6176817254916308,left,probe,ambiguous-switch,-1,12,left,left,0.343
CKB1999WRNO,2020-02-05-09-02-48,1,74,0.5186042453999373,left,both,ambiguous-switch,59,12,left,left,0.279
CKB1999WRNO,2020-02-05-09-02-48,1,75,0.5519080627098008,left,probe,biased-switch,-1,-3,left,left,0.389
CKB1999WRNO,2020-02-05-09-02-48,1,76,0.6504552381666067,left,both,biased-switch,66,-3,left,left,0.441
CKB1999WRNO,2020-02-05-09-02-48,1,77,0.5799434938834106,left,probe,biased-switch,-1,24,left,left,0.492
CKB1999WRNO,2020-02-05-09-02-48,1,78,0.6347445469685554,left,both,biased-switch,64,24,left,left,0.42
CKB1999WRNO,2020-02-05-09-02-48,1,79,0.6641603757699689,left,probe,biased-switch,-1,18,left,left,0.755
CKB1999WRNO,2020-02-05-09-02-48,1,80,0.5146595155565235,left,both,biased-switch,66,18,left,left,0.509
CKB1999WRNO,2020-02-05-09-02-48,2,1,0.6650968831102233,left,probe,biased-switch,-1,24,left,left,0.551
CKB1999WRNO,2020-02-05-09-02-48,2,2,0.6779247646227402,left,both,biased-switch,57,24,left,left,0.515
CKB1999WRNO,2020-02-05-09-02-48,2,3,0.6444079380101986,left,probe,biased-switch,-1,3,left,left,0.604
CKB1999WRNO,2020-02-05-09-02-48,2,4,0.6985604737756586,left,both,biased-switch,61,3,left,left,0.348
CKB1999WRNO,2020-02-05-09-02-48,2,5,0.6931496052613895,right,probe,ambiguous-switch,-1,-18,right,right,0.548
CKB1999WRNO,2020-02-05-09-02-48,2,6,0.5659040186316255,right,both,ambiguous-switch,64,-18,right,right,0.46
CKB1999WRNO,2020-02-05-09-02-48,2,7,0.6255008506379283,right,probe,ambiguous-switch,-1,3,right,right,0.416
CKB1999WRNO,2020-02-05-09-02-48,2,8,0.6554773337512192,right,both,ambiguous-switch,61,3,right,right,0.558
CKB1999WRNO,2020-02-05-09-02-48,2,9,0.5820725445876952,right,probe,ambiguous-switch,-1,-3,right,right,0.636
CKB1999WRNO,2020-02-05-09-02-48,2,10,0.6633017686210609,right,both,ambiguous-switch,63,-3,right,right,0.39
CKB1999WRNO,2020-02-05-09-02-48,2,11,0.6964223642312073,left,probe,biased-switch,-1,-6,left,left,0.386
CKB1999WRNO,2020-02-05-09-02-48,2,12,0.5778475126139283,left,both,biased-switch,56,-6,left,left,0.493
CKB1999WRNO,2020-02-05-09-02-48,2,13,0.6348266294745396,left,probe,biased-switch,-1,12,left,left,0.74
CKB1999WRNO,2020-02-05-09-02-48,2,14,0.6751223779568503,left,both,biased-switch,64,12,left,left,0.559
CKB1999WRNO,2020-02-05-09-02-48,2,15,0.6106785028008728,left,probe,biased-switch,-1,0,left,left,0.59
CKB1999WRNO,2020-02-05-09-02-48,2,16,0.6183528233739014,left,both,biased-switch,58,0,left,left,0.575
CKB1999WRNO,2020-02-05-09-02-48,2,17,0.6802865693655733,right,probe,biased-switch,-1,6,right,right,0.559
CKB1999WRNO,2020-02-05-09-02-48,2,18,0.6839656634421,right,both,biased-switch,57,6,right,right,0.516
CKB1999WRNO,2020-02-05-09-02-48,2,19,0.5389182104345631,right,probe,ambiguous-switch,-1,18,right,right,0.589
CKB1999WRNO,2020-02-05-09-02-48,2,20,0.5999858065831398,right,both,ambiguous-switch,55,18,right,right,0.569
CKB1999WRNO,2020-02-05-09-02-48,2,21,0.6407546039935286,right,probe,biased-switch,-1,-3,right,right,0.664
CKB1999WRNO,2020-02-05-09-02-48,2,22,0.5022262009241161,right,both,biased-switch,64,-3,right,right,0.348
CKB1999WRNO,2020-02-05-09-02-48,2,23,0.5767972188153756,left,probe,biased-switch,-1,-12,left,left,0.78
CKB1999WRNO,2020-02-05-09-02-48,2,24,0.6524051171848582,left,both,biased-switch,64,-12,left,left,0.385
CKB1999WRNO,2020-02-05-09-02-48,2,25,0.6841573474717455,right,probe,ambiguous-switch,-1,6,right,right,0.542
CKB1999WRNO,2020-02-05-09-02-48,2,26,0.6588593161847325,right,both,ambiguous-switch,65,6,right,right,0.494
CKB1999WRNO,2020-02-05-09-02-48,2,27,0.5799371535453123,left,probe,ambiguous-switch,-1,24,left,left,0.498
CKB1999WRNO,2020-02-05-09-02-48,2,28,0.5301832655905382,left,both,ambiguous-switch,58,24,left,left,0.355
CKB1999WRNO,2020-02-05-09-02-48,2,29,0.5033498276651746,right,probe,biased-switch,-1,18,right,right,0.465
CKB1999WRNO,2020-02-05-09-02-48,2,30,0.5029879498103703,right,both,biased-switch,57,18,right,right,0.566
CKB1999WRNO,2020-02-05-09-02-48,2,31,0.5866232274395142,left,probe,ambiguous-switch,-1,-6,left,left,0.535
CKB1999WRNO,2020-02-05-09-02-48,2,32,0.6377065571710709,left,both,ambiguous-switch,55,-6,left,left,0.523
CKB1999WRNO,2020-02-05-09-02-48,2,33,0.6730005362629463,right,probe,ambiguous-switch,-1,-12,right,right,0.62
CKB1999WRNO,2020-02-05-09-02-48,2,34,0.5178899991479728,right,both,ambiguous-switch,62,-12,right,right,0.531
CKB1999WRNO,2020-02-05-09-02-48,2,35,0.5426371571092121,left,probe,ambiguous-switch,-1,0,left,left,0.52
CKB1999WRNO,2020-02-05-09-02-48,2,36,0.5126332293859739,left,both,ambiguous-switch,55,0,left,left,0.458
CKB1999WRNO,2020-02-05-09-02-48,2,37,0.6459550919425684,left,probe,biased-switch,-1,-18,left,left,0.5
CKB1999WRNO,2020-02-05-09-02-48,2,38,0.6388092329771604,left,both,biased-switch,58,-18,left,left,0.533
CKB1999WRNO,2020-02-05-09-02-48,2,39,0.5354569815123282,right,probe,ambiguous-switch,-1,12,right,right,0.855
CKB1999WRNO,2020-02-05-09-02-48,2,40,0.5501916162806713,right,both,ambiguous-switch,66,12,right,right,0.355
CKB1999WRNO,2020-02-05-09-02-48,2,41,0.6432442146678407,left,probe,biased-switch,-1,24,left,left,0.466
CKB1999WRNO,2020-02-05-09-02-48,2,42,0.5251711306503459,left,both,biased-switch,58,24,left,left,0.589
CKB1999WRNO,2020-02-05-09-02-48,2,43,0.6280827798528611,left,probe,biased-switch,-1,3,left,left,0.579
CKB1999WRNO,2020-02-05-09-02-48,2,44,0.6374633317816453,left,both,biased-switch,63,3,left,left,0.491
CKB1999WRNO,2020-02-05-09-02-48,2,45,0.6246230348843829,right,probe,ambiguous-switch,-1,-18,right,right,0.8
CKB1999WRNO,2020-02-05-09-02-48,2,46,0.6701671510703922,right,both,ambiguous-switch,55,-18,right,right,0.477
CKB1999WRNO,2020-02-05-09-02-48,2,47,0.5553892038834147,left,probe,ambiguous-switch,-1,3,left,left,0.621
CKB1999WRNO,2020-02-05-09-02-48,2,48,0.6173988883221336,left,both,ambiguous-switch,61,3,left,left,0.354
CKB1999WRNO,2020-02-05-09-02-48,2,49,0.6206142532554288,right,probe,ambiguous-switch,-1,-3,right,right,0.652
CKB1999WRNO,2020-02-05-09-02-48,2,50,0.671021218474938,right,both,ambiguous-switch,65,-3,right,right,0.583
CKB1999WRNO,2020-02-05-09-02-48,2,51,0.6900242437854325,right,probe,biased-switch,-1,-6,right,right,0.566
CKB1999WRNO,2020-02-05-09-02-48,2,52,0.5492519255161518,right,both,biased-switch,61,-6,right,right,0.5
CKB1999WRNO,2020-02-05-09-02-48,2,53,0.5377437501866176,left,probe,biased-switch,-1,12,left,left,0.38
CKB1999WRNO,2020-02-05-09-02-48,2,54,0.5014136195035841,left,both,biased-switch,58,12,left,left,0.435
CKB1999WRNO,2020-02-05-09-02-48,2,55,0.5295476630235209,right,probe,biased-switch,-1,0,right,right,0.56
CKB1999WRNO,2020-02-05-09-02-48,2,56,0.6133615190014596,right,both,biased-switch,56,0,right,right,0.333
CKB1999WRNO,2020-02-05-09-02-48,2,57,0.5849035224122628,left,probe,biased-switch,-1,6,left,left,0.44
CKB1999WRNO,2020-02-05-09-02-48,2,58,0.5391536245259467,left,both,biased-switch,65,6,left,left,0.425
CKB1999WRNO,2020-02-05-09-02-48,2,59,0.6586142795047756,right,probe,ambiguous-switch,-1,18,right,right,0.48
CKB1999WRNO,2020-02-05-09-02-48,2,60,0.5558016953058926,right,both,ambiguous-switch,61,18,right,right,0.511
CKB1999WRNO,2020-02-05-09-02-48,2,61,0.5923092430024308,right,probe,biased-switch,-1,-3,right,right,0.499
CKB1999WRNO,2020-02-05-09-02-48,2,62,0.5349922629825884,right,both,biased-switch,65,-3,right,right,0.44
CKB1999WRNO,2020-02-05-09-02-48,2,63,0.5064075246335193,right,probe,biased-switch,-1,-12,right,right,0.565
CKB1999WRNO,2020-02-05-09-02-48,2,64,0.6318577947188062,right,both,biased-switch,54,-12,right,right,0.471
CKB1999WRNO,2020-02-05-09-02-48,2,65,0.5418002290836068,right,probe,ambiguous-switch,-1,6,right,right,0.487
CKB1999WRNO,2020-02-05-09-02-48,2,66,0.6114084655475461,right,both,ambiguous-switch,57,6,right,right,0.422
CKB1999WRNO,2020-02-05-09-02-48,2,67,0.5702657809951611,right,probe,ambiguous-switch,-1,24,right,right,0.568
CKB1999WRNO,2020-02-05-09-02-48,2,68,0.6989517359468937,right,both,ambiguous-switch,59,24,right,right,0.587
CKB1999WRNO,2020-02-05-09-02-48,2,69,0.6534601566258627,left,probe,biased-switch,-1,18,left,left,0.459
CKB1999WRNO,2020-02-05-09-02-48,2,70,0.5799212359826412,left,both,biased-switch,59,18,left,left,0.506
CKB1999WRNO,2020-02-05-09-02-48,2,71,0.6833324837058268,right,probe,ambiguous-switch,-1,-6,right,right,0.616
