Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
HKG2000WRNO,2019-09-25-08-37-28,1,1,0.6423729955435041,left,probe,ambiguous-switch,-1,10,left,left,0.49
HKG2000WRNO,2019-09-25-08-37-28,1,2,0.6369992118921897,left,both,ambiguous-switch,92,10,left,left,0.592
HKG2000WRNO,2019-09-25-08-37-28,1,3,0.5352773988011233,right,probe,biased-switch,-1,-5,left,left,0.887
HKG2000WRNO,2019-09-25-08-37-28,1,4,0.6035952091300006,right,both,biased-switch,100,-5,left,left,0.749
HKG2000WRNO,2019-09-25-08-37-28,1,5,0.5777209492829642,left,probe,ambiguous-switch,-1,-5,left,left,0.919
HKG2000WRNO,2019-09-25-08-37-28,1,6,0.5520105172681891,left,both,ambiguous-switch,104,-5,left,left,0.501
HKG2000WRNO,2019-09-25-08-37-28,1,7,0.6784610680780596,left,probe,ambiguous-stable,-1,5,left,left,0.457
HKG2000WRNO,2019-09-25-08-37-28,1,8,0.5296007510810969,left,both,ambiguous-stable,107,5,right,left,0.337
HKG2000WRNO,2019-09-25-08-37-28,1,9,0.5447024841824586,right,probe,ambiguous-switch,-1,40,left,left,0.721
HKG2000WRNO,2019-09-25-08-37-28,1,10,0.5726753262938662,right,both,ambiguous-switch,104,40,left,left,0.49
HKG2000WRNO,2019-09-25-08-37-28,1,11,0.5753311143019048,left,probe,ambiguous-switch,-1,20,left,left,0.57
HKG2000WRNO,2019-09-25-08-37-28,1,12,0.6675988616432411,left,both,ambiguous-switch,104,20,left,right,0.197
HKG2000WRNO,2019-09-25-08-37-28,1,13,0.5412467156104324,right,probe,ambiguous-switch,-1,30,left,left,0.595
HKG2000WRNO,2019-09-25-08-37-28,1,14,0.6927179715477836,right,both,ambiguous-switch,101,30,left,left,0.108
HKG2000WRNO,2019-09-25-08-37-28,1,15,0.6567566575650144,left,probe,ambiguous-switch,-1,-20,left,left,0.666
HKG2000WRNO,2019-09-25-08-37-28,1,16,0.5224891162364511,left,both,ambiguous-switch,102,-20,left,left,0.126
HKG2000WRNO,2019-09-25-08-37-28,1,17,0.6845906334141186,right,probe,ambiguous-stable,-1,-10,left,left,0.563
HKG2000WRNO,2019-09-25-08-37-28,1,18,0.6956117963537414,right,both,ambiguous-stable,95,-10,right,left,0.285
HKG2000WRNO,2019-09-25-08-37-28,1,19,0.6603316459761569,right,probe,ambiguous-stable,-1,40,left,left,0.475
HKG2000WRNO,2019-09-25-08-37-28,1,20,0.6001481091652788,right,both,ambiguous-stable,106,40,right,left,0.258
HKG2000WRNO,2019-09-25-08-37-28,1,21,0.5416204916320133,left,probe,biased-switch,-1,20,left,left,0.533
HKG2000WRNO,2019-09-25-08-37-28,1,22,0.633754575646885,left,both,biased-switch,91,20,left,right,0.008
HKG2000WRNO,2019-09-25-08-37-28,1,23,0.6934426595823964,right,probe,ambiguous-switch,-1,5,left,left,0.287
HKG2000WRNO,2019-09-25-08-37-28,1,24,0.6682616294498106,right,both,ambiguous-switch,109,5,left,left,2.082
HKG2000WRNO,2019-09-25-08-37-28,1,25,0.5926028206460723,left,probe,ambiguous-stable,-1,-20,left,left,0.541
HKG2000WRNO,2019-09-25-08-37-28,1,26,0.5524576505155369,left,both,ambiguous-stable,93,-20,right,right,0.071
HKG2000WRNO,2019-09-25-08-37-28,1,27,0.6982189870736127,right,probe,ambiguous-stable,-1,-5,left,left,0.312
HKG2000WRNO,2019-09-25-08-37-28,1,28,0.6147140255855811,right,both,ambiguous-stable,96,-5,right,left,0.009
HKG2000WRNO,2019-09-25-08-37-28,1,29,0.5757212218999435,right,probe,biased-switch,-1,10,left,left,0.431
HKG2000WRNO,2019-09-25-08-37-28,1,30,0.6554122720021529,right,both,biased-switch,93,10,left,left,0.098
HKG2000WRNO,2019-09-25-08-37-28,1,31,0.6328356111385585,right,probe,biased-switch,-1,-30,left,left,0.284
HKG2000WRNO,2019-09-25-08-37-28,1,32,0.5745914714887718,right,both,biased-switch,110,-30,left,left,0.239
HKG2000WRNO,2019-09-25-08-37-28,1,33,0.5178392846267598,left,probe,ambiguous-switch,-1,-10,right,right,0.392
HKG2000WRNO,2019-09-25-08-37-28,1,34,0.6660555596753653,left,both,ambiguous-switch,109,-10,right,right,1.496
HKG2000WRNO,2019-09-25-08-37-28,1,35,0.6904925588537902,right,probe,biased-switch,-1,30,left,left,0.316
HKG2000WRNO,2019-09-25-08-37-28,1,36,0.5336327040686397,right,both,biased-switch,106,30,left,left,1.362
HKG2000WRNO,2019-09-25-08-37-28,1,37,0.6171160324698609,right,probe,ambiguous-stable,-1,10,left,left,0.438
HKG2000WRNO,2019-09-25-08-37-28,1,38,0.5492083500768477,right,both,ambiguous-stable,103,10,right,left,0.161
HKG2000WRNO,2019-09-25-08-37-28,1,39,0.5314486430578382,right,probe,ambiguous-stable,-1,20,left,left,0.233
HKG2000WRNO,2019-09-25-08-37-28,1,40,0.500154849458489,right,both,ambiguous-stable,97,20,right,left,0.18
HKG2000WRNO,2019-09-25-08-37-28,1,41,0.5335095245429621,right,probe,ambiguous-stable,-1,30,left,left,0.318
HKG2000WRNO,2019-09-25-08-37-28,1,42,0.5366525542761752,right,both,ambiguous-stable,102,30,right,left,0.239
HKG2000WRNO,2019-09-25-08-37-28,1,43,0.5069375515307952,right,probe,ambiguous-stable,-1,-30,left,left,0.488
HKG2000WRNO,2019-09-25-08-37-28,1,44,0.671712296467255,right,both,ambiguous-stable,92,-30,right,left,0.231
HKG2000WRNO,2019-09-25-08-37-28,1,45,0.602042864245643,right,probe,biased-switch,-1,40,right,right,0.529
HKG2000WRNO,2019-09-25-08-37-28,1,46,0.6882525713347375,right,both,biased-switch,100,40,right,left,0.611
HKG2000WRNO,2019-09-25-08-37-28,1,47,0.6989120092054515,left,probe,biased-switch,-1,0,right,right,0.366
HKG2000WRNO,2019-09-25-08-37-28,1,48,0.6740542394769102,left,both,biased-switch,102,0,right,left,0.097
HKG2000WRNO,2019-09-25-08-37-28,1,49,0.5051174706009804,left,probe,ambiguous-stable,-1,0,right,right,0.336
HKG2000WRNO,2019-09-25-08-37-28,1,50,0.6019872519265878,left,both,ambiguous-stable,96,0,left,right,0.219
HKG2000WRNO,2019-09-25-08-37-28,1,51,0.5433973526353744,right,probe,ambiguous-switch,-1,-30,left,left,0.3
HKG2000WRNO,2019-09-25-08-37-28,1,52,0.5616858945336181,right,both,ambiguous-switch,96,-30,left,left,1.139
HKG2000WRNO,2019-09-25-08-37-28,1,53,0.6941705147695905,right,probe,biased-switch,-1,5,right,right,0.774
HKG2000WRNO,2019-09-25-08-37-28,1,54,0.5879115314067198,right,both,biased-switch,106,5,right,left,0.323
HKG2000WRNO,2019-09-25-08-37-28,1,55,0.6559587147035538,left,probe,ambiguous-switch,-1,0,right,right,0.121
HKG2000WRNO,2019-09-25-08-37-28,1,56,0.5112664869422311,left,both,ambiguous-switch,109,0,right,right,1.13
HKG2000WRNO,2019-09-25-08-37-28,1,57,0.5545190845903359,left,probe,biased-switch,-1,-20,right,right,0.462
HKG2000WRNO,2019-09-25-08-37-28,1,58,0.5455118584226895,left,both,biased-switch,103,-20,right,right,0.223
HKG2000WRNO,2019-09-25-08-37-28,1,59,0.5254332090981073,right,probe,biased-switch,-1,-10,left,left,0.438
HKG2000WRNO,2019-09-25-08-37-28,1,60,0.5187422320194353,right,both,biased-switch,106,-10,left,left,0.326
HKG2000WRNO,2019-09-25-08-37-28,2,1,0.6297831671573346,right,probe,biased-switch,-1,30,left,left,0.432
HKG2000WRNO,2019-09-25-08-37-28,2,2,0.6437928177978632,right,both,biased-switch,109,30,left,right,0.261
HKG2000WRNO,2019-09-25-08-37-28,2,3,0.5868423862162108,left,probe,ambiguous-switch,-1,-20,right,right,0.288
HKG2000WRNO,2019-09-25-08-37-28,2,4,0.6352298230969998,left,both,ambiguous-switch,94,-20,right,right,0.128
HKG2000WRNO,2019-09-25-08-37-28,2,5,0.6976341906502872,left,probe,ambiguous-stable,-1,-10,right,right,0.299
HKG2000WRNO,2019-09-25-08-37-28,2,6,0.6636425953099161,left,both,ambiguous-stable,104,-10,left,right,0.251
HKG2000WRNO,2019-09-25-08-37-28,2,7,0.6828893114571843,left,probe,biased-switch,-1,-30,right,right,0.424
HKG2000WRNO,2019-09-25-08-37-28,2,8,0.5229464244934976,left,both,biased-switch,93,-30,right,right,0.23
HKG2000WRNO,2019-09-25-08-37-28,2,9,0.6196379643804211,right,probe,ambiguous-stable,-1,-30,right,right,0.316
HKG2000WRNO,2019-09-25-08-37-28,2,10,0.6755607262883637,right,both,ambiguous-stable,110,-30,left,right,0.003
HKG2000WRNO,2019-09-25-08-37-28,2,11,0.6388463630457,right,probe,ambiguous-stable,-1,0,right,right,0.209
HKG2000WRNO,2019-09-25-08-37-28,2,12,0.6011325392421151,right,both,ambiguous-stable,91,0,left,right,0.244
HKG2000WRNO,2019-09-25-08-37-28,2,13,0.509848783247814,left,probe,ambiguous-switch,-1,30,right,right,0.224
