Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
MHN1998MRNO,2019-10-04-11-00-26,1,28,0.6678726493443528,right,both,biased-switch,101,0,left,left,0.209
MHN1998MRNO,2019-10-04-11-00-26,1,29,0.6096521186673678,left,probe,ambiguous-switch,-1,0,left,left,0.213
MHN1998MRNO,2019-10-04-11-00-26,1,30,0.6076309603627461,left,both,ambiguous-switch,109,0,left,right,0.221
MHN1998MRNO,2019-10-04-11-00-26,1,31,0.5472368922882223,left,probe,ambiguous-switch,-1,40,right,right,0.202
MHN1998MRNO,2019-10-04-11-00-26,1,32,0.6509283135442103,left,both,ambiguous-switch,94,40,right,right,0.492
MHN1998MRNO,2019-10-04-11-00-26,1,33,0.5034306477326217,left,probe,ambiguous-switch,-1,-5,right,right,0.275
MHN1998MRNO,2019-10-04-11-00-26,1,34,0.5808335785997212,left,both,ambiguous-switch,98,-5,right,right,0.361
MHN1998MRNO,2019-10-04-11-00-26,1,35,0.674699980225613,left,probe,biased-switch,-1,20,right,right,0.383
MHN1998MRNO,2019-10-04-11-00-26,1,36,0.5879657213769162,left,both,biased-switch,91,20,right,right,0.401
MHN1998MRNO,2019-10-04-11-00-26,1,37,0.6841143735197147,left,probe,biased-switch,-1,10,right,right,0.412
MHN1998MRNO,2019-10-04-11-00-26,1,38,0.5391998804385286,left,both,biased-switch,108,10,right,right,0.497
MHN1998MRNO,2019-10-04-11-00-26,1,39,0.5094028269245974,left,probe,ambiguous-switch,-1,10,right,right,0.251
MHN1998MRNO,2019-10-04-11-00-26,1,40,0.5575402443267289,left,both,ambiguous-switch,102,10,right,right,0.184
MHN1998MRNO,2019-10-04-11-00-26,1,41,0.6481146364954279,left,probe,ambiguous-switch,-1,-10,right,right,0.204
MHN1998MRNO,2019-10-04-11-00-26,1,42,0.5101777665754285,left,both,ambiguous-switch,109,-10,right,right,0.154
MHN1998MRNO,2019-10-04-11-00-26,1,43,0.5997991611929069,right,probe,ambiguous-switch,-1,30,right,right,0.202
MHN1998MRNO,2019-10-04-11-00-26,1,44,0.682482719454581,right,both,ambiguous-switch,99,30,right,left,0.188
MHN1998MRNO,2019-10-04-11-00-26,1,45,0.5385093156125229,left,probe,ambiguous-switch,-1,5,right,right,0.167
MHN1998MRNO,2019-10-04-11-00-26,1,46,0.5739180186894141,left,both,ambiguous-switch,91,5,right,right,0.138
MHN1998MRNO,2019-10-04-11-00-26,1,47,0.5313126361080466,left,probe,biased-switch,-1,-30,right,right,0.087
MHN1998MRNO,2019-10-04-11-00-26,1,48,0.6768755123150412,left,both,biased-switch,91,-30,right,right,0.011
MHN1998MRNO,2019-10-04-11-00-26,1,49,0.5757142142045848,left,probe,biased-switch,-1,5,right,right,0.125
MHN1998MRNO,2019-10-04-11-00-26,1,50,0.6225595084686533,left,both,biased-switch,95,5,right,right,0.141
MHN1998MRNO,2019-10-04-11-00-26,1,51,0.5575630695785797,left,probe,biased-switch,-1,40,right,right,0.14
MHN1998MRNO,2019-10-04-11-00-26,1,52,0.507234516299748,left,both,biased-switch,103,40,right,right,0.198
MHN1998MRNO,2019-10-04-11-00-26,1,53,0.5560711581458406,right,probe,ambiguous-switch,-1,-20,right,right,0.176
MHN1998MRNO,2019-10-04-11-00-26,1,54,0.5610725991097759,right,both,ambiguous-switch,94,-20,right,right,0.14
MHN1998MRNO,2019-10-04-11-00-26,1,55,0.6854414591117555,right,probe,ambiguous-switch,-1,20,right,right,0.033
MHN1998MRNO,2019-10-04-11-00-26,1,56,0.5147466308372118,right,both,ambiguous-switch,96,20,right,left,0.226
MHN1998MRNO,2019-10-04-11-00-26,1,57,0.5010817490570306,left,probe,biased-switch,-1,-20,right,right,0.372
MHN1998MRNO,2019-10-04-11-00-26,1,58,0.6564647430218251,left,both,biased-switch,104,-20,right,right,0.2
MHN1998MRNO,2019-10-04-11-00-26,1,59,0.6559931851523101,left,probe,biased-switch,-1,30,right,right,0.18
MHN1998MRNO,2019-10-04-11-00-26,1,60,0.67395074675385,left,both,biased-switch,104,30,right,right,0.125
MHN1998MRNO,2019-10-04-11-00-26,1,61,0.5131223382250072,right,probe,ambiguous-switch,-1,-30,right,right,0.197
MHN1998MRNO,2019-10-04-11-00-26,1,62,0.50764643352962,right,both,ambiguous-switch,104,-30,right,left,0.228
MHN1998MRNO,2019-10-04-11-00-26,1,63,0.5675287765437167,right,probe,biased-switch,-1,-5,left,left,0.169
MHN1998MRNO,2019-10-04-11-00-26,1,64,0.6310681794941567,right,both,biased-switch,93,-5,left,left,0.202
MHN1998MRNO,2019-10-04-11-00-26,1,65,0.5862264569350789,left,probe,biased-switch,-1,-10,right,right,0.193
MHN1998MRNO,2019-10-04-11-00-26,1,66,0.6881809966278422,left,both,biased-switch,107,-10,right,right,0.058
MHN1998MRNO,2019-10-04-11-00-26,1,67,0.5559071242963313,right,probe,biased-switch,-1,0,left,left,0.207
MHN1998MRNO,2019-10-04-11-00-26,1,68,0.6458312866349685,right,both,biased-switch,106,0,left,left,0.206
MHN1998MRNO,2019-10-04-11-00-26,1,69,0.5939479093789496,right,probe,ambiguous-switch,-1,0,left,left,0.125
MHN1998MRNO,2019-10-04-11-00-26,1,70,0.5759843785034637,right,both,ambiguous-switch,95,0,left,left,0.084
MHN1998MRNO,2019-10-04-11-00-26,1,71,0.6125526679091006,left,probe,ambiguous-switch,-1,40,right,right,0.188
MHN1998MRNO,2019-10-04-11-00-26,1,72,0.6417242132807096,left,both,ambiguous-switch,93,40,right,right,0.172
MHN1998MRNO,2019-10-04-11-00-26,1,73,0.6524158801673063,left,probe,ambiguous-switch,-1,-5,right,right,0.182
MHN1998MRNO,2019-10-04-11-00-26,1,74,0.6071784851444941,left,both,ambiguous-switch,94,-5,right,right,0.067
MHN1998MRNO,2019-10-04-11-00-26,1,75,0.5134393487430116,right,probe,biased-switch,-1,20,right,right,0.053
MHN1998MRNO,2019-10-04-11-00-26,1,76,0.5994418070193267,right,both,biased-switch,104,20,right,left,0.202
MHN1998MRNO,2019-10-04-11-00-26,1,77,0.6714718493558571,right,probe,biased-switch,-1,10,left,left,0.219
MHN1998MRNO,2019-10-04-11-00-26,1,78,0.6684917556239042,right,both,biased-switch,90,10,left,left,0.087
MHN1998MRNO,2019-10-04-11-00-26,1,79,0.6631768030576671,left,probe,ambiguous-switch,-1,10,right,right,0.142
MHN1998MRNO,2019-10-04-11-00-26,1,80,0.5902724778580368,left,both,ambiguous-switch,99,10,right,left,0.178
MHN1998MRNO,2019-10-04-11-00-26,2,1,0.5036466645549151,right,probe,biased-switch,-1,-5,left,left,0.971
MHN1998MRNO,2019-10-04-11-00-26,2,2,0.5200421572986466,right,both,biased-switch,109,-5,left,left,0.209
MHN1998MRNO,2019-10-04-11-00-26,2,3,0.5531925129108206,left,probe,ambiguous-switch,-1,30,left,left,0.145
MHN1998MRNO,2019-10-04-11-00-26,2,4,0.5173031896912555,left,both,ambiguous-switch,97,30,left,right,0.208
MHN1998MRNO,2019-10-04-11-00-26,2,5,0.6827158975224031,left,probe,biased-switch,-1,5,right,right,0.163
MHN1998MRNO,2019-10-04-11-00-26,2,6,0.686496152923598,left,both,biased-switch,106,5,right,left,0.195
MHN1998MRNO,2019-10-04-11-00-26,2,7,0.693522376722963,left,probe,biased-switch,-1,-20,left,left,0.239
MHN1998MRNO,2019-10-04-11-00-26,2,8,0.5326030318185159,left,both,biased-switch,103,-20,left,right,0.234
MHN1998MRNO,2019-10-04-11-00-26,2,9,0.5556391058140902,left,probe,biased-switch,-1,-10,right,right,0.196
MHN1998MRNO,2019-10-04-11-00-26,2,10,0.559691943220879,left,both,biased-switch,105,-10,right,left,0.007
MHN1998MRNO,2019-10-04-11-00-26,2,11,0.6798201802952786,left,probe,biased-switch,-1,0,left,left,0.125
MHN1998MRNO,2019-10-04-11-00-26,2,12,0.5342650587687287,left,both,biased-switch,99,0,left,right,0.191
MHN1998MRNO,2019-10-04-11-00-26,2,13,0.6343565730418768,left,probe,ambiguous-switch,-1,0,right,right,0.066
MHN1998MRNO,2019-10-04-11-00-26,2,14,0.5245175120218019,left,both,ambiguous-switch,100,0,right,right,0.103
MHN1998MRNO,2019-10-04-11-00-26,2,15,0.5305337599377743,right,probe,ambiguous-switch,-1,5,left,left,0.174
MHN1998MRNO,2019-10-04-11-00-26,2,16,0.6166084841842137,right,both,ambiguous-switch,91,5,left,left,0.219
MHN1998MRNO,2019-10-04-11-00-26,2,17,0.6541871845301508,left,probe,ambiguous-switch,-1,20,right,right,0.184
MHN1998MRNO,2019-10-04-11-00-26,2,18,0.6593895039514882,left,both,ambiguous-switch,97,20,right,right,0.223
MHN1998MRNO,2019-10-04-11-00-26,2,19,0.6988081070958232,left,probe,biased-switch,-1,10,right,right,0.343
MHN1998MRNO,2019-10-04-11-00-26,2,20,0.6098798919497125,left,both,biased-switch,107,10,right,left,0.247
MHN1998MRNO,2019-10-04-11-00-26,2,21,0.6697719835341653,left,probe,ambiguous-switch,-1,10,left,left,0.198
MHN1998MRNO,2019-10-04-11-00-26,2,22,0.5057778237275519,left,both,ambiguous-switch,100,10,left,right,0.157
MHN1998MRNO,2019-10-04-11-00-26,2,23,0.6841412019508031,left,probe,ambiguous-switch,-1,-10,right,right,0.223
MHN1998MRNO,2019-10-04-11-00-26,2,24,0.5925709173004945,left,both,ambiguous-switch,98,-10,right,left,0.232
MHN1998MRNO,2019-10-04-11-00-26,2,25,0.5495629963970332,left,probe,ambiguous-switch,-1,-30,right,right,0.246
MHN1998MRNO,2019-10-04-11-00-26,2,26,0.5673248698506496,left,both,ambiguous-switch,106,-30,right,right,0.234
MHN1998MRNO,2019-10-04-11-00-26,2,27,0.5675260601331822,left,probe,ambiguous-switch,-1,-20,right,right,0.155
MHN1998MRNO,2019-10-04-11-00-26,2,28,0.64728421405877,left,both,ambiguous-switch,98,-20,right,right,0.221
MHN1998MRNO,2019-10-04-11-00-26,2,29,0.5999936234061277,left,probe,biased-switch,-1,-30,right,right,0.212
MHN1998MRNO,2019-10-04-11-00-26,2,30,0.6277992509132955,left,both,biased-switch,99,-30,right,left,0.183
MHN1998MRNO,2019-10-04-11-00-26,2,31,0.5343374602367764,left,probe,biased-switch,-1,20,left,left,0.1
MHN1998MRNO,2019-10-04-11-00-26,2,32,0.6251022179156327,left,both,biased-switch,97,20,left,right,0.222
MHN1998MRNO,2019-10-04-11-00-26,2,33,0.5800501492487535,left,probe,ambiguous-switch,-1,-5,right,right,0.183
MHN1998MRNO,2019-10-04-11-00-26,2,34,0.5578887623745381,left,both,ambiguous-switch,97,-5,right,right,0.201
MHN1998MRNO,2019-10-04-11-00-26,2,35,0.5202167660263609,right,probe,biased-switch,-1,40,left,left,0.385
MHN1998MRNO,2019-10-04-11-00-26,2,36,0.6984046492655303,right,both,biased-switch,104,40,left,left,0.207
MHN1998MRNO,2019-10-04-11-00-26,2,37,0.5222594891571083,left,probe,ambiguous-switch,-1,40,right,right,0.211
MHN1998MRNO,2019-10-04-11-00-26,2,38,0.5590349168295329,left,both,ambiguous-switch,91,40,right,right,0.261
MHN1998MRNO,2019-10-04-11-00-26,2,39,0.5097218551130044,right,probe,biased-switch,-1,30,left,left,0.203
MHN1998MRNO,2019-10-04-11-00-26,2,40,0.6777322434510413,right,both,biased-switch,94,30,left,left,0.199
MHN1998MRNO,2019-10-04-11-00-26,2,41,0.6218274617021644,right,probe,biased-switch,-1,-5,left,left,0.17
MHN1998MRNO,2019-10-04-11-00-26,2,42,0.6642050892329764,right,both,biased-switch,108,-5,left,left,0.209
MHN1998MRNO,2019-10-04-11-00-26,2,43,0.5722129670686312,left,probe,ambiguous-switch,-1,30,left,left,0.244
MHN1998MRNO,2019-10-04-11-00-26,2,44,0.6178733547944225,left,both,ambiguous-switch,98,30,left,right,0.315
MHN1998MRNO,2019-10-04-11-00-26,2,45,0.5677477083012143,right,probe,biased-switch,-1,5,left,left,0.311
MHN1998MRNO,2019-10-04-11-00-26,2,46,0.5864500213248053,right,both,biased-switch,106,5,left,left,0.155
MHN1998MRNO,2019-10-04-11-00-26,2,47,0.5871585275536009,left,probe,biased-switch,-1,-20,left,left,0.216
MHN1998MRNO,2019-10-04-11-00-26,2,48,0.6041441167360347,left,both,biased-switch,95,-20,left,left,0.212
MHN1998MRNO,2019-10-04-11-00-26,2,49,0.5566813464724626,right,probe,biased-switch,-1,-10,left,left,0.211
MHN1998MRNO,2019-10-04-11-00-26,2,50,0.6484127835414355,right,both,biased-switch,97,-10,left,left,0.191
MHN1998MRNO,2019-10-04-11-00-26,2,51,0.6703603750190523,left,probe,biased-switch,-1,0,left,left,0.265
MHN1998MRNO,2019-10-04-11-00-26,2,52,0.5018982143396732,left,both,biased-switch,103,0,left,right,0.67
MHN1998MRNO,2019-10-04-11-00-26,2,53,0.6308383359637507,right,probe,ambiguous-switch,-1,0,left,left,0.226
MHN1998MRNO,2019-10-04-11-00-26,2,54,0.5092646445739578,right,both,ambiguous-switch,105,0,left,left,0.207
MHN1998MRNO,2019-10-04-11-00-26,2,55,0.6129957373504361,right,probe,ambiguous-switch,-1,5,left,left,0.222
MHN1998MRNO,2019-10-04-11-00-26,2,56,0.5513477772566702,right,both,ambiguous-switch,94,5,left,right,0.299
MHN1998MRNO,2019-10-04-11-00-26,2,57,0.6847283954349753,left,probe,ambiguous-switch,-1,20,left,left,0.177
MHN1998MRNO,2019-10-04-11-00-26,2,58,0.6806793880553705,left,both,ambiguous-switch,106,20,left,right,0.253
MHN1998MRNO,2019-10-04-11-00-26,2,59,0.5004367870017316,left,probe,biased-switch,-1,10,right,right,0.225
MHN1998MRNO,2019-10-04-11-00-26,2,60,0.6749795959114812,left,both,biased-switch,99,10,right,left,0.215
MHN1998MRNO,2019-10-04-11-00-26,2,61,0.5711816998545322,left,probe,ambiguous-switch,-1,10,left,left,0.194
MHN1998MRNO,2019-10-04-11-00-26,2,62,0.5991463735101116,left,both,ambiguous-switch,99,10,left,left,0.246
MHN1998MRNO,2019-10-04-11-00-26,2,63,0.637084040655388,left,probe,ambiguous-switch,-1,-10,left,left,0.133
MHN1998MRNO,2019-10-04-11-00-26,2,64,0.5754892000129875,left,both,ambiguous-switch,99,-10,left,left,0.165
MHN1998MRNO,2019-10-04-11-00-26,2,65,0.6787841418522189,right,probe,ambiguous-switch,-1,-30,left,left,0.169
MHN1998MRNO,2019-10-04-11-00-26,2,66,0.6592301569897357,right,both,ambiguous-switch,96,-30,left,left,0.225
MHN1998MRNO,2019-10-04-11-00-26,2,67,0.6775842934380608,left,probe,ambiguous-switch,-1,-20,left,left,0.173
MHN1998MRNO,2019-10-04-11-00-26,2,68,0.6013629124543491,left,both,ambiguous-switch,91,-20,left,left,0.165
MHN1998MRNO,2019-10-04-11-00-26,2,69,0.5991073190461886,right,probe,biased-switch,-1,-30,left,left,0.158
MHN1998MRNO,2019-10-04-11-00-26,2,70,0.627643382529989,right,both,biased-switch,102,-30,left,left,0.184
MHN1998MRNO,2019-10-04-11-00-26,2,71,0.5849743280475813,right,probe,biased-switch,-1,20,left,left,0.174
MHN1998MRNO,2019-10-04-11-00-26,2,72,0.5094847059218687,right,both,biased-switch,97,20,left,left,0.107
MHN1998MRNO,2019-10-04-11-00-26,2,73,0.6796310671242867,right,probe,ambiguous-switch,-1,-5,left,left,0.201
MHN1998MRNO,2019-10-04-11-00-26,2,74,0.5566940004583087,right,both,ambiguous-switch,99,-5,left,left,0.003
MHN1998MRNO,2019-10-04-11-00-26,2,75,0.6449332599327918,left,probe,biased-switch,-1,40,left,left,0.162
MHN1998MRNO,2019-10-04-11-00-26,2,76,0.5975496939694284,left,both,biased-switch,106,40,left,left,0.227
MHN1998MRNO,2019-10-04-11-00-26,2,77,0.5301663370279713,right,probe,ambiguous-switch,-1,40,left,left,0.252
MHN1998MRNO,2019-10-04-11-00-26,2,78,0.5718192488556615,right,both,ambiguous-switch,91,40,left,left,0.206
MHN1998MRNO,2019-10-04-11-00-26,2,79,0.5443318847968687,left,probe,biased-switch,-1,30,left,left,0.522
MHN1998MRNO,2019-10-04-11-00-26,2,80,0.6005009732114788,left,both,biased-switch,96,30,left,left,4.396
MHN1998MRNO,2019-10-04-11-00-26,3,1,0.6484076346020032,right,probe,biased-switch,-1,-5,left,left,0.255
MHN1998MRNO,2019-10-04-11-00-26,3,2,0.6245997118689317,right,both,biased-switch,93,-5,left,left,0.244
MHN1998MRNO,2019-10-04-11-00-26,3,3,0.624414396724704,right,probe,ambiguous-switch,-1,-5,left,left,0.16
MHN1998MRNO,2019-10-04-11-00-26,3,4,0.6421812261339296,right,both,ambiguous-switch,110,-5,left,left,0.116
MHN1998MRNO,2019-10-04-11-00-26,3,5,0.6202644511217213,left,probe,biased-switch,-1,-20,left,left,0.142
MHN1998MRNO,2019-10-04-11-00-26,3,6,0.5431323570321208,left,both,biased-switch,91,-20,left,left,0.078
MHN1998MRNO,2019-10-04-11-00-26,3,7,0.5820062343202624,left,probe,biased-switch,-1,20,left,left,0.193
MHN1998MRNO,2019-10-04-11-00-26,3,8,0.6073366048298687,left,both,biased-switch,106,20,left,left,0.207
MHN1998MRNO,2019-10-04-11-00-26,3,9,0.5644640023434879,left,probe,ambiguous-switch,-1,0,left,left,0.153
MHN1998MRNO,2019-10-04-11-00-26,3,10,0.5003587863803576,left,both,ambiguous-switch,101,0,left,left,0.232
MHN1998MRNO,2019-10-04-11-00-26,3,11,0.5805379862615223,right,probe,biased-switch,-1,30,left,left,0.191
MHN1998MRNO,2019-10-04-11-00-26,3,12,0.6403087520357534,right,both,biased-switch,107,30,left,left,0.253
MHN1998MRNO,2019-10-04-11-00-26,3,13,0.5104355344407858,left,probe,biased-switch,-1,-30,left,left,0.212
MHN1998MRNO,2019-10-04-11-00-26,3,14,0.529037238824485,left,both,biased-switch,101,-30,left,left,0.253
MHN1998MRNO,2019-10-04-11-00-26,3,15,0.5628131651055124,right,probe,ambiguous-switch,-1,10,left,left,0.094
MHN1998MRNO,2019-10-04-11-00-26,3,16,0.5982389998580653,right,both,ambiguous-switch,109,10,left,right,0.226
MHN1998MRNO,2019-10-04-11-00-26,3,17,0.6128337782676829,right,probe,biased-switch,-1,40,left,left,0.198
MHN1998MRNO,2019-10-04-11-00-26,3,18,0.509985490952,right,both,biased-switch,106,40,left,left,0.231
MHN1998MRNO,2019-10-04-11-00-26,3,19,0.6492121539385503,left,probe,biased-switch,-1,-10,left,left,0.233
MHN1998MRNO,2019-10-04-11-00-26,3,20,0.6685195465818287,left,both,biased-switch,92,-10,left,left,0.185
MHN1998MRNO,2019-10-04-11-00-26,3,21,0.5850210241202043,left,probe,ambiguous-switch,-1,30,left,left,0.199
MHN1998MRNO,2019-10-04-11-00-26,3,22,0.5117204275395052,left,both,ambiguous-switch,97,30,left,left,0.142
MHN1998MRNO,2019-10-04-11-00-26,3,23,0.5673736225743732,left,probe,biased-switch,-1,5,left,left,0.206
MHN1998MRNO,2019-10-04-11-00-26,3,24,0.5750371372236994,left,both,biased-switch,106,5,left,right,0.182
MHN1998MRNO,2019-10-04-11-00-26,3,25,0.5436741290332685,left,probe,ambiguous-switch,-1,-30,left,left,0.264
MHN1998MRNO,2019-10-04-11-00-26,3,26,0.6445256360496544,left,both,ambiguous-switch,103,-30,left,left,0.149
MHN1998MRNO,2019-10-04-11-00-26,3,27,0.6544460398136024,right,probe,ambiguous-switch,-1,20,left,left,0.221
MHN1998MRNO,2019-10-04-11-00-26,3,28,0.6735950849890716,right,both,ambiguous-switch,109,20,left,left,0.224
MHN1998MRNO,2019-10-04-11-00-26,3,29,0.5756457171443966,right,probe,biased-switch,-1,10,left,left,0.153
MHN1998MRNO,2019-10-04-11-00-26,3,30,0.5914323434122954,right,both,biased-switch,98,10,left,right,0.262
MHN1998MRNO,2019-10-04-11-00-26,3,31,0.6305769177013658,left,probe,ambiguous-switch,-1,-20,left,left,0.164
MHN1998MRNO,2019-10-04-11-00-26,3,32,0.6988337107438349,left,both,ambiguous-switch,93,-20,left,right,0.243
MHN1998MRNO,2019-10-04-11-00-26,3,33,0.6226123513559867,right,probe,ambiguous-switch,-1,5,left,left,0.23
MHN1998MRNO,2019-10-04-11-00-26,3,34,0.626249350819749,right,both,ambiguous-switch,96,5,left,right,0.163
MHN1998MRNO,2019-10-04-11-00-26,3,35,0.586889143518937,right,probe,ambiguous-switch,-1,-10,left,left,2.759
MHN1998MRNO,2019-10-04-11-00-26,3,36,0.5887531008538818,right,both,ambiguous-switch,90,-10,left,left,0.182
MHN1998MRNO,2019-10-04-11-00-26,3,37,0.5198146101787083,left,probe,biased-switch,-1,0,left,left,0.349
MHN1998MRNO,2019-10-04-11-00-26,3,38,0.6220729821085226,left,both,biased-switch,103,0,left,right,0.26
MHN1998MRNO,2019-10-04-11-00-26,3,39,0.5472077319170388,left,probe,ambiguous-switch,-1,40,right,right,0.169
MHN1998MRNO,2019-10-04-11-00-26,3,40,0.6791509018428367,left,both,ambiguous-switch,101,40,right,right,0.295
MHN1998MRNO,2019-10-04-11-00-26,3,41,0.572739476361554,left,probe,biased-switch,-1,-5,right,right,0.255
MHN1998MRNO,2019-10-04-11-00-26,3,42,0.5235660126580336,left,both,biased-switch,104,-5,right,right,0.245
MHN1998MRNO,2019-10-04-11-00-26,3,43,0.5964104680069184,right,probe,ambiguous-switch,-1,-5,right,right,0.232
MHN1998MRNO,2019-10-04-11-00-26,3,44,0.5434429201630027,right,both,ambiguous-switch,99,-5,right,right,0.266
MHN1998MRNO,2019-10-04-11-00-26,3,45,0.5080321467875504,right,probe,biased-switch,-1,-20,right,right,0.228
MHN1998MRNO,2019-10-04-11-00-26,3,46,0.5783106179818792,right,both,biased-switch,109,-20,right,right,0.265
MHN1998MRNO,2019-10-04-11-00-26,3,47,0.5205810938827996,right,probe,biased-switch,-1,20,right,right,0.21
MHN1998MRNO,2019-10-04-11-00-26,3,48,0.6851977811016438,right,both,biased-switch,108,20,right,right,0.164
MHN1998MRNO,2019-10-04-11-00-26,3,49,0.5653224931393124,left,probe,ambiguous-switch,-1,0,right,right,0.336
MHN1998MRNO,2019-10-04-11-00-26,3,50,0.6156228998846663,left,both,ambiguous-switch,93,0,right,right,0.16
MHN1998MRNO,2019-10-04-11-00-26,3,51,0.5909868510467894,left,probe,biased-switch,-1,30,right,right,0.264
MHN1998MRNO,2019-10-04-11-00-26,3,52,0.6556932901481072,left,both,biased-switch,99,30,right,right,0.251
MHN1998MRNO,2019-10-04-11-00-26,3,53,0.6575852787866636,left,probe,biased-switch,-1,-30,right,right,0.247
MHN1998MRNO,2019-10-04-11-00-26,3,54,0.6312160989753888,left,both,biased-switch,94,-30,right,right,0.23
MHN1998MRNO,2019-10-04-11-00-26,3,55,0.5234936932752916,left,probe,ambiguous-switch,-1,10,right,right,0.553
MHN1998MRNO,2019-10-04-11-00-26,3,56,0.6933294091887015,left,both,ambiguous-switch,104,10,right,right,0.189
MHN1998MRNO,2019-10-04-11-00-26,3,57,0.6236437574105695,right,probe,biased-switch,-1,40,right,right,0.15
MHN1998MRNO,2019-10-04-11-00-26,3,58,0.6043872393835669,right,both,biased-switch,96,40,right,right,0.226
MHN1998MRNO,2019-10-04-11-00-26,3,59,0.6300443102932637,right,probe,biased-switch,-1,-10,right,right,0.112
MHN1998MRNO,2019-10-04-11-00-26,3,60,0.6355013363521038,right,both,biased-switch,100,-10,right,right,0.335
MHN1998MRNO,2019-10-04-11-00-26,3,61,0.6358798052382639,left,probe,ambiguous-switch,-1,30,right,right,0.172
MHN1998MRNO,2019-10-04-11-00-26,3,62,0.6152333019998611,left,both,ambiguous-switch,102,30,right,right,0.138
MHN1998MRNO,2019-10-04-11-00-26,3,63,0.6948838467318306,left,probe,biased-switch,-1,5,right,right,0.155
MHN1998MRNO,2019-10-04-11-00-26,3,64,0.6227249300851627,left,both,biased-switch,104,5,right,right,0.128
MHN1998MRNO,2019-10-04-11-00-26,3,65,0.6632832227785218,right,probe,ambiguous-switch,-1,-30,right,right,0.044
MHN1998MRNO,2019-10-04-11-00-26,3,66,0.5434171651304252,right,both,ambiguous-switch,105,-30,right,right,0.194
MHN1998MRNO,2019-10-04-11-00-26,3,67,0.573583293307179,left,probe,ambiguous-switch,-1,20,right,right,0.06
MHN1998MRNO,2019-10-04-11-00-26,3,68,0.6521874645363288,left,both,ambiguous-switch,97,20,right,right,0.174
