Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
MSB1996WRNO,2019-10-04-14-21-29,1,1,0.5825173909206888,left,probe,ambiguous-switch,-1,-20,left,left,0.467
MSB1996WRNO,2019-10-04-14-21-29,1,2,0.5244592732547395,left,both,ambiguous-switch,109,-20,left,left,0.187
MSB1996WRNO,2019-10-04-14-21-29,1,3,0.6297847463184794,right,probe,biased-switch,-1,-5,right,right,0.283
MSB1996WRNO,2019-10-04-14-21-29,1,4,0.6809839544524701,right,both,biased-switch,105,-5,right,left,0.238
MSB1996WRNO,2019-10-04-14-21-29,1,5,0.5694942755823201,right,probe,ambiguous-switch,-1,0,right,right,0.167
MSB1996WRNO,2019-10-04-14-21-29,1,6,0.6928711667979535,right,both,ambiguous-switch,102,0,right,right,0.154
MSB1996WRNO,2019-10-04-14-21-29,1,7,0.663784569950029,left,probe,biased-switch,-1,0,left,left,0.142
MSB1996WRNO,2019-10-04-14-21-29,1,8,0.6608524758593908,left,both,biased-switch,92,0,left,right,0.148
MSB1996WRNO,2019-10-04-14-21-29,1,9,0.6936209080324536,right,probe,biased-switch,-1,10,right,right,0.173
MSB1996WRNO,2019-10-04-14-21-29,1,10,0.5983990299232793,right,both,biased-switch,105,10,right,right,0.103
MSB1996WRNO,2019-10-04-14-21-29,1,11,0.6472508962982597,left,probe,ambiguous-switch,-1,20,right,right,0.177
MSB1996WRNO,2019-10-04-14-21-29,1,12,0.6171659870400044,left,both,ambiguous-switch,104,20,right,left,0.003
MSB1996WRNO,2019-10-04-14-21-29,1,13,0.6504183254323619,left,probe,biased-switch,-1,-30,left,left,0.18
MSB1996WRNO,2019-10-04-14-21-29,1,14,0.5895606701545866,left,both,biased-switch,93,-30,left,left,0.151
MSB1996WRNO,2019-10-04-14-21-29,1,15,0.567758745706894,right,probe,biased-switch,-1,20,right,right,0.144
MSB1996WRNO,2019-10-04-14-21-29,1,16,0.5389305056421937,right,both,biased-switch,107,20,right,right,0.157
MSB1996WRNO,2019-10-04-14-21-29,1,17,0.5748267274377347,left,probe,ambiguous-switch,-1,-10,left,left,0.171
MSB1996WRNO,2019-10-04-14-21-29,1,18,0.6305383131127573,left,both,ambiguous-switch,97,-10,left,left,0.163
MSB1996WRNO,2019-10-04-14-21-29,1,19,0.5969719861166422,left,probe,ambiguous-switch,-1,-30,left,left,0.184
MSB1996WRNO,2019-10-04-14-21-29,1,20,0.520214232347996,left,both,ambiguous-switch,106,-30,left,left,0.222
MSB1996WRNO,2019-10-04-14-21-29,1,21,0.655748807350175,left,probe,ambiguous-switch,-1,5,left,left,0.287
MSB1996WRNO,2019-10-04-14-21-29,1,22,0.5431034681176843,left,both,ambiguous-switch,91,5,left,left,0.096
MSB1996WRNO,2019-10-04-14-21-29,1,23,0.5131931148150497,right,probe,ambiguous-switch,-1,-5,right,right,0.133
MSB1996WRNO,2019-10-04-14-21-29,1,24,0.5615963185617014,right,both,ambiguous-switch,94,-5,right,right,0.235
MSB1996WRNO,2019-10-04-14-21-29,1,25,0.6144444434173145,left,probe,biased-switch,-1,40,left,left,0.178
MSB1996WRNO,2019-10-04-14-21-29,1,26,0.6181325277087535,left,both,biased-switch,109,40,left,left,0.172
