Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
DEK2001WRNO,2020-01-29-12-17-59,1,1,0.6375725603594891,right,probe,biased-switch,-1,12,left,left,0.46
DEK2001WRNO,2020-01-29-12-17-59,1,2,0.5076436807570791,right,both,biased-switch,60,12,left,right,0.22
DEK2001WRNO,2020-01-29-12-17-59,1,3,0.5357925239912178,left,probe,ambiguous-switch,-1,6,left,left,0.283
DEK2001WRNO,2020-01-29-12-17-59,1,4,0.562998597134163,left,both,ambiguous-switch,62,6,left,right,0.26
DEK2001WRNO,2020-01-29-12-17-59,1,5,0.5215545422571511,left,probe,ambiguous-switch,-1,0,left,left,0.282
DEK2001WRNO,2020-01-29-12-17-59,1,6,0.6671115993210925,left,both,ambiguous-switch,57,0,left,left,0.245
DEK2001WRNO,2020-01-29-12-17-59,1,7,0.5392547175051284,left,probe,biased-switch,-1,18,left,left,0.281
DEK2001WRNO,2020-01-29-12-17-59,1,8,0.6735372777118769,left,both,biased-switch,54,18,left,right,0.256
DEK2001WRNO,2020-01-29-12-17-59,1,9,0.6455659267063122,left,probe,biased-switch,-1,-6,left,left,0.223
DEK2001WRNO,2020-01-29-12-17-59,1,10,0.5236867895788969,left,both,biased-switch,58,-6,left,left,0.236
DEK2001WRNO,2020-01-29-12-17-59,1,11,0.5686797786580629,right,probe,biased-switch,-1,0,left,left,0.306
DEK2001WRNO,2020-01-29-12-17-59,1,12,0.6539407378397974,right,both,biased-switch,55,0,left,right,0.25
DEK2001WRNO,2020-01-29-12-17-59,1,13,0.6688084030819684,left,probe,ambiguous-switch,-1,24,left,left,0.261
DEK2001WRNO,2020-01-29-12-17-59,1,14,0.5553391532755753,left,both,ambiguous-switch,64,24,left,left,0.235
DEK2001WRNO,2020-01-29-12-17-59,1,15,0.6413047014673009,left,probe,biased-switch,-1,3,left,left,0.254
DEK2001WRNO,2020-01-29-12-17-59,1,16,0.5835166841263245,left,both,biased-switch,65,3,left,right,0.289
DEK2001WRNO,2020-01-29-12-17-59,1,17,0.5607117403674898,left,probe,ambiguous-switch,-1,-6,right,right,0.269
DEK2001WRNO,2020-01-29-12-17-59,1,18,0.6559383288875235,left,both,ambiguous-switch,64,-6,right,right,0.256
