Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
SKL1994WRNO,2019-09-30-15-00-56,1,1,0.510142259309055,left,probe,biased-switch,-1,10,left,left,1.011
SKL1994WRNO,2019-09-30-15-00-56,1,2,0.5822225443268416,left,both,biased-switch,97,10,left,right,0.237
SKL1994WRNO,2019-09-30-15-00-56,1,3,0.5336091849423314,left,probe,biased-switch,-1,-10,right,right,0.248
SKL1994WRNO,2019-09-30-15-00-56,1,4,0.6807720491635658,left,both,biased-switch,105,-10,right,right,0.196
SKL1994WRNO,2019-09-30-15-00-56,1,5,0.6439476840808286,left,probe,biased-switch,-1,40,right,right,0.188
SKL1994WRNO,2019-09-30-15-00-56,1,6,0.6043065131722459,left,both,biased-switch,109,40,right,right,0.198
SKL1994WRNO,2019-09-30-15-00-56,1,7,0.6256371394190272,left,probe,ambiguous-switch,-1,10,right,right,0.264
SKL1994WRNO,2019-09-30-15-00-56,1,8,0.5241576355142676,left,both,ambiguous-switch,104,10,right,right,0.228
SKL1994WRNO,2019-09-30-15-00-56,1,9,0.6899543725485704,right,probe,ambiguous-switch,-1,5,right,right,0.198
SKL1994WRNO,2019-09-30-15-00-56,1,10,0.5535773236723417,right,both,ambiguous-switch,94,5,right,right,0.19
SKL1994WRNO,2019-09-30-15-00-56,1,11,0.6381918131421951,left,probe,ambiguous-switch,-1,30,right,right,0.155
SKL1994WRNO,2019-09-30-15-00-56,1,12,0.5122052373070265,left,both,ambiguous-switch,110,30,right,right,0.195
SKL1994WRNO,2019-09-30-15-00-56,1,13,0.5655623780413754,right,probe,ambiguous-switch,-1,-10,right,right,0.183
SKL1994WRNO,2019-09-30-15-00-56,1,14,0.568954071749955,right,both,ambiguous-switch,94,-10,right,right,0.192
SKL1994WRNO,2019-09-30-15-00-56,1,15,0.69996466626483,left,probe,biased-switch,-1,-30,right,right,0.148
SKL1994WRNO,2019-09-30-15-00-56,1,16,0.5866613791739096,left,both,biased-switch,99,-30,right,right,0.183
SKL1994WRNO,2019-09-30-15-00-56,1,17,0.6384990870722913,right,probe,ambiguous-switch,-1,-30,right,right,0.311
SKL1994WRNO,2019-09-30-15-00-56,1,18,0.5635139039018163,right,both,ambiguous-switch,97,-30,right,right,0.205
SKL1994WRNO,2019-09-30-15-00-56,1,19,0.5680745489838088,left,probe,biased-switch,-1,-5,right,right,0.168
SKL1994WRNO,2019-09-30-15-00-56,1,20,0.689075262019659,left,both,biased-switch,98,-5,right,right,0.191
SKL1994WRNO,2019-09-30-15-00-56,1,21,0.5518139411684958,left,probe,ambiguous-switch,-1,-5,right,right,0.173
SKL1994WRNO,2019-09-30-15-00-56,1,22,0.6356566747919263,left,both,ambiguous-switch,92,-5,right,right,0.216
SKL1994WRNO,2019-09-30-15-00-56,1,23,0.5574611778419003,left,probe,biased-switch,-1,-20,right,right,0.135
SKL1994WRNO,2019-09-30-15-00-56,1,24,0.5384438876069029,left,both,biased-switch,101,-20,right,right,0.283
SKL1994WRNO,2019-09-30-15-00-56,1,25,0.6015895249515821,right,probe,ambiguous-switch,-1,0,right,right,0.181
SKL1994WRNO,2019-09-30-15-00-56,1,26,0.5613138731851586,right,both,ambiguous-switch,98,0,right,right,0.225
SKL1994WRNO,2019-09-30-15-00-56,1,27,0.6094691645053667,right,probe,biased-switch,-1,30,right,right,0.208
SKL1994WRNO,2019-09-30-15-00-56,1,28,0.6130174482543206,right,both,biased-switch,90,30,right,right,0.191
SKL1994WRNO,2019-09-30-15-00-56,1,29,0.6836080765071392,left,probe,ambiguous-switch,-1,40,right,right,0.552
SKL1994WRNO,2019-09-30-15-00-56,1,30,0.6615341147614271,left,both,ambiguous-switch,94,40,right,right,3.698
SKL1994WRNO,2019-09-30-15-00-56,1,31,0.6027943046814891,right,probe,ambiguous-switch,-1,20,right,right,0.229
SKL1994WRNO,2019-09-30-15-00-56,1,32,0.5405405191369753,right,both,ambiguous-switch,99,20,right,right,0.242
SKL1994WRNO,2019-09-30-15-00-56,1,33,0.6071645402414613,right,probe,biased-switch,-1,0,right,right,0.212
SKL1994WRNO,2019-09-30-15-00-56,1,34,0.6602475080362156,right,both,biased-switch,101,0,right,right,0.211
SKL1994WRNO,2019-09-30-15-00-56,1,35,0.6691623939959913,left,probe,ambiguous-switch,-1,-20,right,right,0.336
SKL1994WRNO,2019-09-30-15-00-56,1,36,0.6318186136341838,left,both,ambiguous-switch,105,-20,right,right,0.288
SKL1994WRNO,2019-09-30-15-00-56,1,37,0.6944362098275978,right,probe,biased-switch,-1,20,right,right,0.241
SKL1994WRNO,2019-09-30-15-00-56,1,38,0.6129380335941502,right,both,biased-switch,105,20,right,right,0.183
SKL1994WRNO,2019-09-30-15-00-56,1,39,0.6159481142386579,right,probe,biased-switch,-1,5,right,right,0.244
SKL1994WRNO,2019-09-30-15-00-56,1,40,0.6614428417775304,right,both,biased-switch,104,5,right,right,0.177
SKL1994WRNO,2019-09-30-15-00-56,1,41,0.53627112888881,left,probe,biased-switch,-1,10,right,right,0.201
SKL1994WRNO,2019-09-30-15-00-56,1,42,0.6962639823094829,left,both,biased-switch,108,10,right,right,0.247
SKL1994WRNO,2019-09-30-15-00-56,1,43,0.6443439885335652,left,probe,biased-switch,-1,-10,right,right,0.326
SKL1994WRNO,2019-09-30-15-00-56,1,44,0.682981817815823,left,both,biased-switch,92,-10,right,right,0.197
SKL1994WRNO,2019-09-30-15-00-56,1,45,0.6147215999355162,left,probe,biased-switch,-1,40,right,right,0.249
SKL1994WRNO,2019-09-30-15-00-56,1,46,0.6217980239834571,left,both,biased-switch,95,40,right,right,0.182
SKL1994WRNO,2019-09-30-15-00-56,1,47,0.6583611889109058,left,probe,ambiguous-switch,-1,10,right,right,0.21
SKL1994WRNO,2019-09-30-15-00-56,1,48,0.6227740954186582,left,both,ambiguous-switch,102,10,right,right,0.173
SKL1994WRNO,2019-09-30-15-00-56,1,49,0.6263208980250304,right,probe,ambiguous-switch,-1,5,right,right,0.101
SKL1994WRNO,2019-09-30-15-00-56,1,50,0.5012361043787901,right,both,ambiguous-switch,104,5,right,right,0.208
SKL1994WRNO,2019-09-30-15-00-56,1,51,0.6693176872822448,left,probe,ambiguous-switch,-1,30,right,right,0.056
SKL1994WRNO,2019-09-30-15-00-56,1,52,0.6559244798581496,left,both,ambiguous-switch,98,30,right,right,0.504
SKL1994WRNO,2019-09-30-15-00-56,1,53,0.5637886992147467,left,probe,ambiguous-switch,-1,-10,right,right,0.363
SKL1994WRNO,2019-09-30-15-00-56,1,54,0.5201037641710125,left,both,ambiguous-switch,97,-10,right,right,0.253
SKL1994WRNO,2019-09-30-15-00-56,1,55,0.6395734766528011,left,probe,biased-switch,-1,-30,right,right,0.244
SKL1994WRNO,2019-09-30-15-00-56,1,56,0.5133339450891207,left,both,biased-switch,92,-30,right,right,0.217
SKL1994WRNO,2019-09-30-15-00-56,1,57,0.5497175155658952,left,probe,ambiguous-switch,-1,-30,right,right,0.177
SKL1994WRNO,2019-09-30-15-00-56,1,58,0.5480097420249618,left,both,ambiguous-switch,93,-30,right,right,0.258
SKL1994WRNO,2019-09-30-15-00-56,1,59,0.5632793965564746,right,probe,biased-switch,-1,-5,right,right,0.206
SKL1994WRNO,2019-09-30-15-00-56,1,60,0.6674017794736143,right,both,biased-switch,95,-5,right,right,0.17
SKL1994WRNO,2019-09-30-15-00-56,1,61,0.6892444903344354,right,probe,ambiguous-switch,-1,-5,right,right,0.015
SKL1994WRNO,2019-09-30-15-00-56,1,62,0.5674296854255676,right,both,ambiguous-switch,90,-5,right,right,0.224
SKL1994WRNO,2019-09-30-15-00-56,1,63,0.5589441189182576,right,probe,biased-switch,-1,-20,right,right,0.044
SKL1994WRNO,2019-09-30-15-00-56,1,64,0.6572365988102498,right,both,biased-switch,107,-20,right,right,0.168
SKL1994WRNO,2019-09-30-15-00-56,1,65,0.6346342365263051,right,probe,ambiguous-switch,-1,0,right,right,0.129
SKL1994WRNO,2019-09-30-15-00-56,1,66,0.6779960824306217,right,both,ambiguous-switch,100,0,right,right,0.09
SKL1994WRNO,2019-09-30-15-00-56,1,67,0.6720220932649583,right,probe,biased-switch,-1,30,right,right,0.182
SKL1994WRNO,2019-09-30-15-00-56,1,68,0.6049271816626666,right,both,biased-switch,96,30,right,right,0.238
SKL1994WRNO,2019-09-30-15-00-56,1,69,0.5230724331355395,right,probe,ambiguous-switch,-1,40,right,right,0.247
SKL1994WRNO,2019-09-30-15-00-56,1,70,0.5526709347896339,right,both,ambiguous-switch,92,40,right,right,0.187
SKL1994WRNO,2019-09-30-15-00-56,1,71,0.5746622278698228,right,probe,ambiguous-switch,-1,20,right,right,0.157
SKL1994WRNO,2019-09-30-15-00-56,1,72,0.5695419079185388,right,both,ambiguous-switch,104,20,right,right,0.189
SKL1994WRNO,2019-09-30-15-00-56,1,73,0.5603486389659383,left,probe,biased-switch,-1,0,right,right,0.219
SKL1994WRNO,2019-09-30-15-00-56,1,74,0.5360107469644226,left,both,biased-switch,108,0,right,right,0.232
SKL1994WRNO,2019-09-30-15-00-56,1,75,0.5526021411881438,right,probe,ambiguous-switch,-1,-20,right,right,0.272
SKL1994WRNO,2019-09-30-15-00-56,1,76,0.5708108276649901,right,both,ambiguous-switch,107,-20,right,right,0.277
SKL1994WRNO,2019-09-30-15-00-56,1,77,0.515200674073341,left,probe,biased-switch,-1,20,right,right,0.107
SKL1994WRNO,2019-09-30-15-00-56,1,78,0.6561128234205662,left,both,biased-switch,107,20,right,right,0.192
SKL1994WRNO,2019-09-30-15-00-56,1,79,0.6445585413264394,left,probe,biased-switch,-1,5,right,right,0.165
SKL1994WRNO,2019-09-30-15-00-56,1,80,0.5736716746705753,left,both,biased-switch,95,5,right,right,0.208
SKL1994WRNO,2019-09-30-15-00-56,2,1,0.679521789681522,left,probe,biased-switch,-1,-20,right,right,0.24
SKL1994WRNO,2019-09-30-15-00-56,2,2,0.5147819466046863,left,both,biased-switch,108,-20,right,right,0.25
SKL1994WRNO,2019-09-30-15-00-56,2,3,0.6012782506777509,left,probe,ambiguous-switch,-1,-30,right,right,0.295
SKL1994WRNO,2019-09-30-15-00-56,2,4,0.6400724375623955,left,both,ambiguous-switch,92,-30,right,right,0.272
SKL1994WRNO,2019-09-30-15-00-56,2,5,0.5398254335828161,right,probe,biased-switch,-1,-10,right,right,0.185
SKL1994WRNO,2019-09-30-15-00-56,2,6,0.6592264881087967,right,both,biased-switch,103,-10,right,right,0.246
SKL1994WRNO,2019-09-30-15-00-56,2,7,0.6325714042586731,left,probe,biased-switch,-1,40,right,right,0.172
SKL1994WRNO,2019-09-30-15-00-56,2,8,0.59367567937332,left,both,biased-switch,98,40,right,right,0.339
