Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
MME2000MRNO,2019-10-04-09-00-51,1,1,0.6325498248973691,left,probe,biased-switch,-1,30,right,right,0.205
MME2000MRNO,2019-10-04-09-00-51,1,2,0.5263722603439689,left,both,biased-switch,91,30,right,right,0.164
MME2000MRNO,2019-10-04-09-00-51,1,3,0.6977242754945481,left,probe,ambiguous-switch,-1,-20,right,right,0.18
MME2000MRNO,2019-10-04-09-00-51,1,4,0.5060208018884603,left,both,ambiguous-switch,110,-20,right,right,0.106
MME2000MRNO,2019-10-04-09-00-51,1,5,0.5579432177700918,right,probe,biased-switch,-1,-10,right,right,0.141
MME2000MRNO,2019-10-04-09-00-51,1,6,0.6360602584224082,right,both,biased-switch,104,-10,right,right,0.207
MME2000MRNO,2019-10-04-09-00-51,1,7,0.509283385723289,right,probe,biased-switch,-1,40,right,right,0.135
MME2000MRNO,2019-10-04-09-00-51,1,8,0.6001982827595518,right,both,biased-switch,102,40,right,right,0.087
MME2000MRNO,2019-10-04-09-00-51,1,9,0.5058531981520342,left,probe,biased-switch,-1,0,right,right,0.063
MME2000MRNO,2019-10-04-09-00-51,1,10,0.5008388672719651,left,both,biased-switch,95,0,right,right,0.268
MME2000MRNO,2019-10-04-09-00-51,1,11,0.5929364379922415,right,probe,biased-switch,-1,20,right,right,0.163
MME2000MRNO,2019-10-04-09-00-51,1,12,0.6492915802397512,right,both,biased-switch,107,20,right,right,0.177
MME2000MRNO,2019-10-04-09-00-51,1,13,0.6721641679705594,right,probe,ambiguous-switch,-1,5,right,right,0.177
MME2000MRNO,2019-10-04-09-00-51,1,14,0.6815324445336892,right,both,ambiguous-switch,101,5,right,left,0.167
MME2000MRNO,2019-10-04-09-00-51,1,15,0.5655183703765587,left,probe,biased-switch,-1,10,right,right,0.176
MME2000MRNO,2019-10-04-09-00-51,1,16,0.6385905862484456,left,both,biased-switch,98,10,right,right,0.175
MME2000MRNO,2019-10-04-09-00-51,1,17,0.592022226793843,right,probe,ambiguous-switch,-1,40,right,right,0.188
MME2000MRNO,2019-10-04-09-00-51,1,18,0.6128777168405365,right,both,ambiguous-switch,102,40,right,right,3.33
MME2000MRNO,2019-10-04-09-00-51,1,19,0.6387809451130149,right,probe,biased-switch,-1,-30,right,right,0.163
MME2000MRNO,2019-10-04-09-00-51,1,20,0.5850785602400355,right,both,biased-switch,96,-30,right,right,0.229
MME2000MRNO,2019-10-04-09-00-51,1,21,0.6904178559703946,right,probe,ambiguous-switch,-1,20,right,right,0.161
MME2000MRNO,2019-10-04-09-00-51,1,22,0.5673804586364483,right,both,ambiguous-switch,109,20,right,right,0.076
MME2000MRNO,2019-10-04-09-00-51,1,23,0.6534979408350661,right,probe,ambiguous-switch,-1,-5,right,right,0.156
MME2000MRNO,2019-10-04-09-00-51,1,24,0.603151029674018,right,both,ambiguous-switch,92,-5,right,right,0.183
MME2000MRNO,2019-10-04-09-00-51,1,25,0.5922848804103772,right,probe,ambiguous-switch,-1,-10,right,right,0.153
MME2000MRNO,2019-10-04-09-00-51,1,26,0.6812603222895869,right,both,ambiguous-switch,96,-10,right,right,0.168
MME2000MRNO,2019-10-04-09-00-51,1,27,0.5673701193981942,left,probe,biased-switch,-1,5,right,right,0.017
MME2000MRNO,2019-10-04-09-00-51,1,28,0.6002225959351339,left,both,biased-switch,93,5,right,right,0.112
MME2000MRNO,2019-10-04-09-00-51,1,29,0.6108851321913593,left,probe,ambiguous-switch,-1,-30,right,right,0.112
MME2000MRNO,2019-10-04-09-00-51,1,30,0.6936705856542291,left,both,ambiguous-switch,94,-30,right,right,0.119
MME2000MRNO,2019-10-04-09-00-51,1,31,0.6041953378082904,left,probe,biased-switch,-1,-5,right,right,0.098
