Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
HKS1998WRNO,2019-09-19-10-38-28,1,1,0.5497435200559754,left,probe,biased-switch,-1,-5,right,right,0.943
HKS1998WRNO,2019-09-19-10-38-28,1,2,0.6058441286876143,left,both,biased-switch,96,-5,right,left,0.194
HKS1998WRNO,2019-09-19-10-38-28,1,3,0.5602904390435023,right,probe,biased-switch,-1,20,left,left,0.293
HKS1998WRNO,2019-09-19-10-38-28,1,4,0.5334682276643231,right,both,biased-switch,99,20,left,right,0.335
HKS1998WRNO,2019-09-19-10-38-28,1,5,0.5480548935407938,left,probe,ambiguous-stable,-1,5,left,left,0.561
HKS1998WRNO,2019-09-19-10-38-28,1,6,0.6164014723251391,left,both,ambiguous-stable,95,5,right,left,0.245
HKS1998WRNO,2019-09-19-10-38-28,1,7,0.5091923188820573,right,probe,biased-switch,-1,40,right,right,0.434
HKS1998WRNO,2019-09-19-10-38-28,1,8,0.5910807152018756,right,both,biased-switch,109,40,right,left,0.222
HKS1998WRNO,2019-09-19-10-38-28,1,9,0.5084755229391831,left,probe,biased-switch,-1,10,left,left,0.638
HKS1998WRNO,2019-09-19-10-38-28,1,10,0.5721359325339128,left,both,biased-switch,99,10,left,right,0.175
HKS1998WRNO,2019-09-19-10-38-28,1,11,0.5986906208089604,left,probe,ambiguous-switch,-1,5,left,left,0.226
HKS1998WRNO,2019-09-19-10-38-28,1,12,0.6194933099712971,left,both,ambiguous-switch,110,5,left,right,0.245
HKS1998WRNO,2019-09-19-10-38-28,1,13,0.6151985509723423,left,probe,ambiguous-switch,-1,-20,left,left,0.217
HKS1998WRNO,2019-09-19-10-38-28,1,14,0.5302402024033982,left,both,ambiguous-switch,104,-20,left,left,0.657
HKS1998WRNO,2019-09-19-10-38-28,1,15,0.5418930336879734,left,probe,biased-switch,-1,30,left,left,0.347
HKS1998WRNO,2019-09-19-10-38-28,1,16,0.6449481660488483,left,both,biased-switch,108,30,left,right,0.048
HKS1998WRNO,2019-09-19-10-38-28,1,17,0.6557613474880987,left,probe,ambiguous-switch,-1,-5,left,left,0.2
HKS1998WRNO,2019-09-19-10-38-28,1,18,0.6395046518003433,left,both,ambiguous-switch,102,-5,left,right,0.247
HKS1998WRNO,2019-09-19-10-38-28,1,19,0.6090696544428593,left,probe,biased-switch,-1,-20,left,left,0.264
HKS1998WRNO,2019-09-19-10-38-28,1,20,0.6558811701662709,left,both,biased-switch,98,-20,left,left,0.345
HKS1998WRNO,2019-09-19-10-38-28,1,21,0.5353896954633199,right,probe,biased-switch,-1,-10,left,left,2.499
HKS1998WRNO,2019-09-19-10-38-28,1,22,0.6354277379856296,right,both,biased-switch,105,-10,left,right,0.239
HKS1998WRNO,2019-09-19-10-38-28,1,23,0.5553411892768858,right,probe,biased-switch,-1,0,left,left,0.239
HKS1998WRNO,2019-09-19-10-38-28,1,24,0.6982089012863654,right,both,biased-switch,109,0,left,right,0.223
HKS1998WRNO,2019-09-19-10-38-28,1,25,0.553756957478492,left,probe,ambiguous-stable,-1,-10,left,left,0.302
HKS1998WRNO,2019-09-19-10-38-28,1,26,0.582298982120018,left,both,ambiguous-stable,93,-10,right,left,0.207
HKS1998WRNO,2019-09-19-10-38-28,1,27,0.5824740191374337,left,probe,ambiguous-switch,-1,20,left,left,0.41
HKS1998WRNO,2019-09-19-10-38-28,1,28,0.6116068353550418,left,both,ambiguous-switch,110,20,left,right,0.202
HKS1998WRNO,2019-09-19-10-38-28,1,29,0.6224865528137327,right,probe,ambiguous-stable,-1,20,left,left,0.334
HKS1998WRNO,2019-09-19-10-38-28,1,30,0.6940993771092787,right,both,ambiguous-stable,91,20,right,left,0.24
HKS1998WRNO,2019-09-19-10-38-28,1,31,0.6585248905718876,right,probe,ambiguous-switch,-1,-10,left,left,0.429
HKS1998WRNO,2019-09-19-10-38-28,1,32,0.58460588986182,right,both,ambiguous-switch,102,-10,left,right,0.22
HKS1998WRNO,2019-09-19-10-38-28,1,33,0.6734973283852657,left,probe,ambiguous-switch,-1,40,left,left,0.222
HKS1998WRNO,2019-09-19-10-38-28,1,34,0.6916071881835649,left,both,ambiguous-switch,98,40,left,left,0.189
HKS1998WRNO,2019-09-19-10-38-28,1,35,0.627880157971365,left,probe,ambiguous-switch,-1,30,left,left,0.265
HKS1998WRNO,2019-09-19-10-38-28,1,36,0.6830630326027142,left,both,ambiguous-switch,110,30,left,right,0.173
HKS1998WRNO,2019-09-19-10-38-28,1,37,0.5894559377806585,right,probe,ambiguous-switch,-1,0,left,left,0.264
HKS1998WRNO,2019-09-19-10-38-28,1,38,0.529560266422555,right,both,ambiguous-switch,95,0,left,right,0.276
HKS1998WRNO,2019-09-19-10-38-28,1,39,0.6596327094647315,left,probe,ambiguous-stable,-1,0,left,left,0.219
