Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
ESN1998WRNO,2019-09-18-12-13-28,2,19,0.5038544597034383,left,probe,ambiguous-switch,-1,20,right,right,0.717
ESN1998WRNO,2019-09-18-12-13-28,2,20,0.5442024108933957,left,both,ambiguous-switch,102,20,right,right,0.621
ESN1998WRNO,2019-09-18-12-13-28,2,21,0.642499742943214,right,probe,ambiguous-switch,-1,30,right,right,1.047
ESN1998WRNO,2019-09-18-12-13-28,2,22,0.5768361559599738,right,both,ambiguous-switch,96,30,right,right,1.175
ESN1998WRNO,2019-09-18-12-13-28,2,23,0.5241731591928142,right,probe,biased-switch,-1,5,right,right,0.881
ESN1998WRNO,2019-09-18-12-13-28,2,24,0.5141077229055638,right,both,biased-switch,109,5,right,right,0.406
ESN1998WRNO,2019-09-18-12-13-28,2,25,0.6190253525797821,right,probe,ambiguous-switch,-1,10,right,right,0.565
ESN1998WRNO,2019-09-18-12-13-28,2,26,0.519710236466576,right,both,ambiguous-switch,95,10,right,right,0.393
ESN1998WRNO,2019-09-18-12-13-28,2,27,0.5728559491729388,right,probe,ambiguous-switch,-1,40,right,right,0.485
ESN1998WRNO,2019-09-18-12-13-28,2,28,0.5153410561410673,right,both,ambiguous-switch,104,40,right,right,0.394
ESN1998WRNO,2019-09-18-12-13-28,2,29,0.6383288720181408,left,probe,ambiguous-switch,-1,0,right,right,0.547
ESN1998WRNO,2019-09-18-12-13-28,2,30,0.5987803480148256,left,both,ambiguous-switch,92,0,right,right,0.583
ESN1998WRNO,2019-09-18-12-13-28,2,31,0.6435382401119999,left,probe,ambiguous-stable,-1,5,right,right,0.618
ESN1998WRNO,2019-09-18-12-13-28,2,32,0.6853975810231161,left,both,ambiguous-stable,98,5,left,right,0.536
ESN1998WRNO,2019-09-18-12-13-28,2,33,0.6318711391801974,left,probe,biased-switch,-1,20,right,right,0.875
ESN1998WRNO,2019-09-18-12-13-28,2,34,0.5726144848526565,left,both,biased-switch,98,20,right,right,0.484
ESN1998WRNO,2019-09-18-12-13-28,2,35,0.5599098408889984,left,probe,ambiguous-stable,-1,-20,right,right,0.648
ESN1998WRNO,2019-09-18-12-13-28,2,36,0.6238737195043196,left,both,ambiguous-stable,93,-20,left,right,0.474
ESN1998WRNO,2019-09-18-12-13-28,2,37,0.6996635544329106,left,probe,ambiguous-switch,-1,-30,right,right,0.715
ESN1998WRNO,2019-09-18-12-13-28,2,38,0.50417924759713,left,both,ambiguous-switch,99,-30,right,right,0.58
ESN1998WRNO,2019-09-18-12-13-28,2,39,0.6866471303674467,right,probe,ambiguous-stable,-1,30,right,right,0.724
ESN1998WRNO,2019-09-18-12-13-28,2,40,0.572600733763073,right,both,ambiguous-stable,98,30,left,right,0.468
ESN1998WRNO,2019-09-18-12-13-28,2,41,0.5784478462466736,right,probe,ambiguous-stable,-1,0,right,right,0.515
ESN1998WRNO,2019-09-18-12-13-28,2,42,0.6154401800030233,right,both,ambiguous-stable,103,0,left,right,0.38
ESN1998WRNO,2019-09-18-12-13-28,2,43,0.6112122009231115,right,probe,ambiguous-switch,-1,5,right,right,0.459
ESN1998WRNO,2019-09-18-12-13-28,2,44,0.580041047590579,right,both,ambiguous-switch,103,5,right,right,0.26
ESN1998WRNO,2019-09-18-12-13-28,2,45,0.6367394890454626,right,probe,ambiguous-stable,-1,20,right,right,0.43
ESN1998WRNO,2019-09-18-12-13-28,2,46,0.5963879273322982,right,both,ambiguous-stable,94,20,left,right,0.462
ESN1998WRNO,2019-09-18-12-13-28,2,47,0.5766103529889475,right,probe,biased-switch,-1,-30,right,right,0.525
ESN1998WRNO,2019-09-18-12-13-28,2,48,0.5999037710094813,right,both,biased-switch,110,-30,right,right,1.479
ESN1998WRNO,2019-09-18-12-13-28,2,49,0.5479767635472437,right,probe,biased-switch,-1,10,right,right,0.875
ESN1998WRNO,2019-09-18-12-13-28,2,50,0.5752904118153411,right,both,biased-switch,102,10,right,right,0.415
ESN1998WRNO,2019-09-18-12-13-28,2,51,0.5012439902577007,left,probe,ambiguous-stable,-1,-10,right,right,0.979
ESN1998WRNO,2019-09-18-12-13-28,2,52,0.6920318845692743,left,both,ambiguous-stable,100,-10,left,right,0.549
ESN1998WRNO,2019-09-18-12-13-28,2,53,0.5217278161391745,right,probe,ambiguous-switch,-1,-20,right,right,1.237
ESN1998WRNO,2019-09-18-12-13-28,2,54,0.5410709556622657,right,both,ambiguous-switch,107,-20,right,right,0.521
ESN1998WRNO,2019-09-18-12-13-28,2,55,0.5378117555453434,right,probe,biased-switch,-1,-10,right,right,0.551
ESN1998WRNO,2019-09-18-12-13-28,2,56,0.591359726225771,right,both,biased-switch,109,-10,right,right,0.524
ESN1998WRNO,2019-09-18-12-13-28,2,57,0.6117257713494252,right,probe,ambiguous-stable,-1,-30,right,right,0.552
ESN1998WRNO,2019-09-18-12-13-28,2,58,0.6474070229430229,right,both,ambiguous-stable,99,-30,left,right,0.566
ESN1998WRNO,2019-09-18-12-13-28,2,59,0.6569553723656416,right,probe,biased-switch,-1,40,right,right,0.536
ESN1998WRNO,2019-09-18-12-13-28,2,60,0.6940353941633651,right,both,biased-switch,107,40,right,right,0.996
ESN1998WRNO,2019-09-18-12-13-28,3,1,0.65054114161446,left,probe,biased-switch,-1,30,right,right,1.747
ESN1998WRNO,2019-09-18-12-13-28,3,2,0.5741548055468504,left,both,biased-switch,91,30,right,right,0.892
ESN1998WRNO,2019-09-18-12-13-28,3,3,0.5546064721383586,left,probe,ambiguous-switch,-1,-5,right,right,0.734
ESN1998WRNO,2019-09-18-12-13-28,3,4,0.6288476217548606,left,both,ambiguous-switch,92,-5,right,right,1.5
ESN1998WRNO,2019-09-18-12-13-28,3,5,0.554594507186697,right,probe,ambiguous-switch,-1,0,right,right,0.782
ESN1998WRNO,2019-09-18-12-13-28,3,6,0.5484433387005252,right,both,ambiguous-switch,94,0,right,right,0.357
ESN1998WRNO,2019-09-18-12-13-28,3,7,0.532802957086796,right,probe,biased-switch,-1,-20,right,right,0.484
ESN1998WRNO,2019-09-18-12-13-28,3,8,0.5972505107196506,right,both,biased-switch,94,-20,right,right,0.46
ESN1998WRNO,2019-09-18-12-13-28,3,9,0.5665613109946248,right,probe,biased-switch,-1,-30,right,right,0.396
ESN1998WRNO,2019-09-18-12-13-28,3,10,0.5196210953101004,right,both,biased-switch,95,-30,right,right,0.63
ESN1998WRNO,2019-09-18-12-13-28,3,11,0.5172091936893797,left,probe,ambiguous-stable,-1,-20,right,right,0.61
ESN1998WRNO,2019-09-18-12-13-28,3,12,0.592333355361385,left,both,ambiguous-stable,107,-20,left,right,0.45
ESN1998WRNO,2019-09-18-12-13-28,3,13,0.6644066432478241,right,probe,ambiguous-switch,-1,-30,right,right,0.475
ESN1998WRNO,2019-09-18-12-13-28,3,14,0.5687883323982715,right,both,ambiguous-switch,101,-30,right,right,0.605
ESN1998WRNO,2019-09-18-12-13-28,3,15,0.627269871204444,left,probe,biased-switch,-1,-10,right,right,0.51
ESN1998WRNO,2019-09-18-12-13-28,3,16,0.526779233936407,left,both,biased-switch,98,-10,right,right,0.478
ESN1998WRNO,2019-09-18-12-13-28,3,17,0.5308453873014242,left,probe,biased-switch,-1,-5,right,right,0.343
ESN1998WRNO,2019-09-18-12-13-28,3,18,0.5720614648011545,left,both,biased-switch,106,-5,right,right,0.385
ESN1998WRNO,2019-09-18-12-13-28,3,19,0.5942268092179331,left,probe,ambiguous-switch,-1,10,right,right,0.593
ESN1998WRNO,2019-09-18-12-13-28,3,20,0.6932061612572857,left,both,ambiguous-switch,98,10,right,right,0.533
ESN1998WRNO,2019-09-18-12-13-28,3,21,0.5401942271847009,right,probe,ambiguous-stable,-1,-30,right,right,0.906
ESN1998WRNO,2019-09-18-12-13-28,3,22,0.5732618346151248,right,both,ambiguous-stable,92,-30,left,right,0.551
ESN1998WRNO,2019-09-18-12-13-28,3,23,0.6695553216237149,left,probe,ambiguous-switch,-1,40,right,right,0.653
ESN1998WRNO,2019-09-18-12-13-28,3,24,0.5354875850122193,left,both,ambiguous-switch,106,40,right,right,0.529
ESN1998WRNO,2019-09-18-12-13-28,3,25,0.5483779461158171,left,probe,biased-switch,-1,0,right,right,0.409
ESN1998WRNO,2019-09-18-12-13-28,3,26,0.6882995570590595,left,both,biased-switch,101,0,right,right,0.235
ESN1998WRNO,2019-09-18-12-13-28,3,27,0.5262642505937235,left,probe,ambiguous-stable,-1,40,right,right,0.377
ESN1998WRNO,2019-09-18-12-13-28,3,28,0.5700976490793073,left,both,ambiguous-stable,107,40,left,right,0.362
ESN1998WRNO,2019-09-18-12-13-28,3,29,0.6304674580327743,right,probe,ambiguous-stable,-1,10,right,right,0.639
ESN1998WRNO,2019-09-18-12-13-28,3,30,0.5868664088267134,right,both,ambiguous-stable,101,10,left,right,0.554
ESN1998WRNO,2019-09-18-12-13-28,3,31,0.5293712141538854,right,probe,biased-switch,-1,5,right,right,0.609
ESN1998WRNO,2019-09-18-12-13-28,3,32,0.6599313499536842,right,both,biased-switch,91,5,right,right,1.501
ESN1998WRNO,2019-09-18-12-13-28,3,33,0.5752535617538952,right,probe,ambiguous-stable,-1,20,right,right,0.583
ESN1998WRNO,2019-09-18-12-13-28,3,34,0.6556036255338338,right,both,ambiguous-stable,97,20,left,right,0.615
ESN1998WRNO,2019-09-18-12-13-28,3,35,0.5412335740015053,right,probe,ambiguous-stable,-1,5,right,right,0.886
ESN1998WRNO,2019-09-18-12-13-28,3,36,0.6644357494852515,right,both,ambiguous-stable,93,5,left,right,0.546
ESN1998WRNO,2019-09-18-12-13-28,3,37,0.585552797213953,left,probe,ambiguous-switch,-1,20,right,right,1.558
ESN1998WRNO,2019-09-18-12-13-28,3,38,0.584753600893726,left,both,ambiguous-switch,108,20,right,right,0.321
ESN1998WRNO,2019-09-18-12-13-28,3,39,0.5970626078318076,right,probe,ambiguous-switch,-1,-10,right,right,0.493
ESN1998WRNO,2019-09-18-12-13-28,3,40,0.6933259035792075,right,both,ambiguous-switch,96,-10,right,right,0.926
