Participant,Session,Block,Trial,OnsetDelay,ProbeLocation,WhatIsReported,Condition,TriggerTime,ProbeSOA,PrimeDirection,Response,RT
MON1991WRNO,2019-10-21-14-09-12,1,1,0.5273342195693996,right,probe,biased-switch,-1,0,right,right,0.625
MON1991WRNO,2019-10-21-14-09-12,1,2,0.676588166082394,right,both,biased-switch,102,0,right,right,0.205
MON1991WRNO,2019-10-21-14-09-12,1,3,0.5963314580739487,left,probe,ambiguous-switch,-1,-5,right,right,0.654
MON1991WRNO,2019-10-21-14-09-12,1,4,0.6772909312166158,left,both,ambiguous-switch,104,-5,right,right,0.239
MON1991WRNO,2019-10-21-14-09-12,1,5,0.6963869266285506,left,probe,ambiguous-stable,-1,-10,right,right,0.487
MON1991WRNO,2019-10-21-14-09-12,1,6,0.6657333409087098,left,both,ambiguous-stable,107,-10,left,right,19.998
MON1991WRNO,2019-10-21-14-09-12,1,7,0.6049044864028735,left,probe,biased-switch,-1,10,right,right,0.394
MON1991WRNO,2019-10-21-14-09-12,1,8,0.5632766366843776,left,both,biased-switch,105,10,right,right,0.499
MON1991WRNO,2019-10-21-14-09-12,1,9,0.5675942598261237,left,probe,ambiguous-stable,-1,10,right,right,0.659
MON1991WRNO,2019-10-21-14-09-12,1,10,0.6919193488337301,left,both,ambiguous-stable,91,10,left,right,0.205
MON1991WRNO,2019-10-21-14-09-12,1,11,0.6989955238121338,right,probe,ambiguous-stable,-1,-5,right,right,0.393
MON1991WRNO,2019-10-21-14-09-12,1,12,0.5252234496532783,right,both,ambiguous-stable,90,-5,left,left,0.451
MON1991WRNO,2019-10-21-14-09-12,1,13,0.6836073579078747,left,probe,biased-switch,-1,-20,right,right,0.504
MON1991WRNO,2019-10-21-14-09-12,1,14,0.6908625416158942,left,both,biased-switch,95,-20,right,right,0.493
MON1991WRNO,2019-10-21-14-09-12,1,15,0.5299556522705096,left,probe,biased-switch,-1,40,right,right,0.4
MON1991WRNO,2019-10-21-14-09-12,1,16,0.5981301057138019,left,both,biased-switch,102,40,right,right,0.441
MON1991WRNO,2019-10-21-14-09-12,1,17,0.5126670425655881,right,probe,biased-switch,-1,-30,right,right,0.758
MON1991WRNO,2019-10-21-14-09-12,1,18,0.6358250173546323,right,both,biased-switch,110,-30,right,right,0.248
MON1991WRNO,2019-10-21-14-09-12,1,19,0.6865821080749228,right,probe,ambiguous-switch,-1,-30,right,right,0.671
MON1991WRNO,2019-10-21-14-09-12,1,20,0.5012613385911687,right,both,ambiguous-switch,93,-30,right,right,0.504
