Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-29-16-27-59,VP181997w,1,1.2038258413,0.5,below,right,start,0
2018-11-29-16-27-59,VP181997w,1,1.2038258413,0.5,below,right,down,6.155
2018-11-29-16-27-59,VP181997w,1,1.2038258413,0.5,below,right,right,9.682
2018-11-29-16-27-59,VP181997w,1,1.2038258413,0.5,below,right,down,11.271
2018-11-29-16-27-59,VP181997w,1,1.2038258413,0.5,below,right,right,13.608
2018-11-29-16-27-59,VP181997w,1,1.2038258413,0.5,below,right,down,25.29
2018-11-29-16-27-59,VP181997w,1,1.2038258413,0.5,below,right,right,40.302
2018-11-29-16-27-59,VP181997w,1,1.2038258413,0.5,below,right,down,55.222
2018-11-29-16-27-59,VP181997w,2,1.31033989123,1,below,left,start,0
2018-11-29-16-27-59,VP181997w,2,1.31033989123,1,below,left,down,1.784
2018-11-29-16-27-59,VP181997w,2,1.31033989123,1,below,left,left,5.324
2018-11-29-16-27-59,VP181997w,2,1.31033989123,1,below,left,down,26.228
2018-11-29-16-27-59,VP181997w,2,1.31033989123,1,below,left,left,35.716
2018-11-29-16-27-59,VP181997w,2,1.31033989123,1,below,left,down,45.178
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,start,0
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,down,2.802
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,left,4.607
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,down,13.366
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,right,21.008
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,left,25.389
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,right,35.451
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,left,42.058
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,right,45.222
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,left,51.607
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,right,54.66
2018-11-29-16-27-59,VP181997w,3,1.35746497702,0,below,left,down,57.748
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,start,0
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,right,1.266
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,down,7.677
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,right,11.004
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,left,24.914
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,down,28.392
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,left,31.219
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,right,33.101
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,left,52.415
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,down,56.482
2018-11-29-16-27-59,VP181997w,4,1.32682390249,0,above,right,right,59.101
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,start,0
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,right,2.137
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,down,14.635
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,right,20.793
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,down,25.4
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,right,30.36
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,down,38.013
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,right,45.077
2018-11-29-16-27-59,VP181997w,5,1.22259501596,1,above,right,down,51.107
2018-11-29-16-27-59,VP181997w,6,1.18400577236,0.25,below,left,start,0
2018-11-29-16-27-59,VP181997w,6,1.18400577236,0.25,below,left,left,2.328
2018-11-29-16-27-59,VP181997w,6,1.18400577236,0.25,below,left,down,5.01
2018-11-29-16-27-59,VP181997w,6,1.18400577236,0.25,below,left,left,9.958
2018-11-29-16-27-59,VP181997w,7,1.02642866242,0.25,above,left,start,0
2018-11-29-16-27-59,VP181997w,7,1.02642866242,0.25,above,left,left,1.161
2018-11-29-16-27-59,VP181997w,7,1.02642866242,0.25,above,left,down,35.639
2018-11-29-16-27-59,VP181997w,7,1.02642866242,0.25,above,left,left,40.459
2018-11-29-16-27-59,VP181997w,7,1.02642866242,0.25,above,left,down,43.438
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,start,0
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,left,1.844
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,down,4.95
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,left,7.713
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,down,17.762
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,left,28.399
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,down,32.052
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,left,41.416
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,down,47.347
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,left,54.915
2018-11-29-16-27-59,VP181997w,8,1.33410204239,0.5,below,left,down,56.042
2018-11-29-16-27-59,VP181997w,9,1.14195673138,0,below,right,start,0
