Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-16-13-03-21,VP91996w,1,1.20763970298,0.25,right,right,start,0
2018-11-16-13-03-21,VP91996w,1,1.20763970298,0.25,right,right,left,1.573
2018-11-16-13-03-21,VP91996w,1,1.20763970298,0.25,right,right,up,16.455
2018-11-16-13-03-21,VP91996w,1,1.20763970298,0.25,right,right,left,22.782
2018-11-16-13-03-21,VP91996w,1,1.20763970298,0.25,right,right,up,52.476
2018-11-16-13-03-21,VP91996w,2,1.21525960339,0,right,left,start,0
2018-11-16-13-03-21,VP91996w,2,1.21525960339,0,right,left,left,1.545
2018-11-16-13-03-21,VP91996w,2,1.21525960339,0,right,left,up,10.285
2018-11-16-13-03-21,VP91996w,2,1.21525960339,0,right,left,left,21.029
2018-11-16-13-03-21,VP91996w,2,1.21525960339,0,right,left,up,35.59
2018-11-16-13-03-21,VP91996w,2,1.21525960339,0,right,left,left,45.37
2018-11-16-13-03-21,VP91996w,2,1.21525960339,0,right,left,right,55.629
2018-11-16-13-03-21,VP91996w,3,1.04370239728,0.25,left,right,start,0
2018-11-16-13-03-21,VP91996w,3,1.04370239728,0.25,left,right,right,6.033
2018-11-16-13-03-21,VP91996w,3,1.04370239728,0.25,left,right,down,11.877
2018-11-16-13-03-21,VP91996w,3,1.04370239728,0.25,left,right,right,24.591
2018-11-16-13-03-21,VP91996w,3,1.04370239728,0.25,left,right,left,26.389
2018-11-16-13-03-21,VP91996w,3,1.04370239728,0.25,left,right,up,37.295
2018-11-16-13-03-21,VP91996w,3,1.04370239728,0.25,left,right,right,39.524
2018-11-16-13-03-21,VP91996w,4,1.34013507154,1,right,right,start,0
2018-11-16-13-03-21,VP91996w,4,1.34013507154,1,right,right,right,2.476
2018-11-16-13-03-21,VP91996w,4,1.34013507154,1,right,right,down,11.663
2018-11-16-13-03-21,VP91996w,4,1.34013507154,1,right,right,right,19.593
2018-11-16-13-03-21,VP91996w,4,1.34013507154,1,right,right,up,40.161
2018-11-16-13-03-21,VP91996w,4,1.34013507154,1,right,right,down,44.912
2018-11-16-13-03-21,VP91996w,4,1.34013507154,1,right,right,right,58.919
2018-11-16-13-03-21,VP91996w,5,1.24022237318,0.25,right,left,start,0
2018-11-16-13-03-21,VP91996w,5,1.24022237318,0.25,right,left,left,3.491
2018-11-16-13-03-21,VP91996w,5,1.24022237318,0.25,right,left,up,36.632
2018-11-16-13-03-21,VP91996w,5,1.24022237318,0.25,right,left,left,51.281
2018-11-16-13-03-21,VP91996w,6,1.40783235775,0,left,left,start,0
2018-11-16-13-03-21,VP91996w,6,1.40783235775,0,left,left,left,1.57
2018-11-16-13-03-21,VP91996w,6,1.40783235775,0,left,left,up,58.766
2018-11-16-13-03-21,VP91996w,7,1.22168385326,1,right,left,start,0
2018-11-16-13-03-21,VP91996w,7,1.22168385326,1,right,left,up,3.883
2018-11-16-13-03-21,VP91996w,7,1.22168385326,1,right,left,left,10.801
2018-11-16-13-03-21,VP91996w,8,1.22866315865,1,left,right,start,0
2018-11-16-13-03-21,VP91996w,8,1.22866315865,1,left,right,up,1.438
2018-11-16-13-03-21,VP91996w,8,1.22866315865,1,left,right,right,3.353
2018-11-16-13-03-21,VP91996w,8,1.22866315865,1,left,right,up,32.77
2018-11-16-13-03-21,VP91996w,8,1.22866315865,1,left,right,right,40.291
2018-11-16-13-03-21,VP91996w,8,1.22866315865,1,left,right,up,53.374
2018-11-16-13-03-21,VP91996w,9,1.14286372133,1,left,left,start,0
2018-11-16-13-03-21,VP91996w,9,1.14286372133,1,left,left,left,6.172
