Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-10-29-13-06-08,VP31999w,1,1.31297172629,0.25,above,right,start,0
2018-10-29-13-06-08,VP31999w,1,1.31297172629,0.25,above,right,down,3.098
2018-10-29-13-06-08,VP31999w,1,1.31297172629,0.25,above,right,right,7.246
2018-10-29-13-06-08,VP31999w,1,1.31297172629,0.25,above,right,left,9.971
2018-10-29-13-06-08,VP31999w,1,1.31297172629,0.25,above,right,right,14.142
2018-10-29-13-06-08,VP31999w,1,1.31297172629,0.25,above,right,left,19.07
2018-10-29-13-06-08,VP31999w,1,1.31297172629,0.25,above,right,down,22.124
2018-10-29-13-06-08,VP31999w,1,1.31297172629,0.25,above,right,left,28.593
2018-10-29-13-06-08,VP31999w,2,1.15523501729,0,above,left,start,0
2018-10-29-13-06-08,VP31999w,2,1.15523501729,0,above,left,left,2.313
2018-10-29-13-06-08,VP31999w,3,1.11549772765,0,below,right,start,0
2018-10-29-13-06-08,VP31999w,3,1.11549772765,0,below,right,left,5.32
2018-10-29-13-06-08,VP31999w,3,1.11549772765,0,below,right,right,16.165
2018-10-29-13-06-08,VP31999w,3,1.11549772765,0,below,right,down,31.847
2018-10-29-13-06-08,VP31999w,3,1.11549772765,0,below,right,right,44.935
2018-10-29-13-06-08,VP31999w,4,1.04397165152,0,above,right,start,0
2018-10-29-13-06-08,VP31999w,4,1.04397165152,0,above,right,right,2.262
2018-10-29-13-06-08,VP31999w,5,1.18451185679,0.5,above,right,start,0
2018-10-29-13-06-08,VP31999w,5,1.18451185679,0.5,above,right,right,2.722
2018-10-29-13-06-08,VP31999w,6,1.02394173743,1,above,right,start,0
2018-10-29-13-06-08,VP31999w,6,1.02394173743,1,above,right,right,2.334
2018-10-29-13-06-08,VP31999w,6,1.02394173743,1,above,right,down,32.755
2018-10-29-13-06-08,VP31999w,7,1.25171355372,0.5,below,left,start,0
2018-10-29-13-06-08,VP31999w,7,1.25171355372,0.5,below,left,left,2.568
2018-10-29-13-06-08,VP31999w,8,1.46970276562,0,below,left,start,0
2018-10-29-13-06-08,VP31999w,8,1.46970276562,0,below,left,left,3.291
2018-10-29-13-06-08,VP31999w,9,1.04561460057,1,above,left,start,0
2018-10-29-13-06-08,VP31999w,9,1.04561460057,1,above,left,left,2.381
2018-10-29-13-06-08,VP31999w,10,1.31180176521,0.5,above,left,start,0
2018-10-29-13-06-08,VP31999w,10,1.31180176521,0.5,above,left,left,2.089
2018-10-29-13-06-08,VP31999w,11,1.3804221782,0.25,below,left,start,0
2018-10-29-13-06-08,VP31999w,11,1.3804221782,0.25,below,left,left,2.584
2018-10-29-13-06-08,VP31999w,12,1.3715733869,0.5,below,right,start,0
2018-10-29-13-06-08,VP31999w,12,1.3715733869,0.5,below,right,right,3.997
2018-10-29-13-06-08,VP31999w,13,1.21397223988,1,below,right,start,0
2018-10-29-13-06-08,VP31999w,13,1.21397223988,1,below,right,right,2.827
2018-10-29-13-06-08,VP31999w,14,1.36054747723,0.25,above,left,start,0
2018-10-29-13-06-08,VP31999w,14,1.36054747723,0.25,above,left,right,1.521
2018-10-29-13-06-08,VP31999w,14,1.36054747723,0.25,above,left,left,31.189
2018-10-29-13-06-08,VP31999w,15,1.02941860409,0.25,below,right,start,0
2018-10-29-13-06-08,VP31999w,15,1.02941860409,0.25,below,right,left,4.057
2018-10-29-13-06-08,VP31999w,16,1.1331468664,1,below,left,start,0
2018-10-29-13-06-08,VP31999w,16,1.1331468664,1,below,left,left,1.723
