Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,start,0
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,up,3.182
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,left,6.557
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,up,9.884
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,left,21.327
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,up,26.148
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,left,27.559
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,up,36.321
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,left,45.791
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,up,54.829
2018-07-09-14-13-34,06,1,1.30135940007,1,right,left,left,57.59
2018-07-09-14-13-34,06,2,1.30011150505,0.5,left,left,start,0
2018-07-09-14-13-34,06,2,1.30011150505,0.5,left,left,down,2.153
2018-07-09-14-13-34,06,2,1.30011150505,0.5,left,left,left,19.472
2018-07-09-14-13-34,06,2,1.30011150505,0.5,left,left,right,22.854
2018-07-09-14-13-34,06,2,1.30011150505,0.5,left,left,left,38.728
2018-07-09-14-13-34,06,2,1.30011150505,0.5,left,left,down,55.445
2018-07-09-14-13-34,06,3,1.27393381568,1,right,right,start,0
2018-07-09-14-13-34,06,3,1.27393381568,1,right,right,down,1.891
2018-07-09-14-13-34,06,3,1.27393381568,1,right,right,right,3.506
2018-07-09-14-13-34,06,3,1.27393381568,1,right,right,down,9.457
2018-07-09-14-13-34,06,3,1.27393381568,1,right,right,right,16.783
2018-07-09-14-13-34,06,3,1.27393381568,1,right,right,down,48.477
2018-07-09-14-13-34,06,3,1.27393381568,1,right,right,right,50.772
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,start,0
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,right,1.091
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,up,9.503
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,right,10.221
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,up,11.94
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,left,13.812
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,down,21.954
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,up,22.247
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,right,23.836
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,left,25.471
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,right,29.649
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,down,37.488
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,up,38.229
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,left,38.611
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,right,40.32
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,down,45.504
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,left,46.348
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,right,51.434
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,left,53.696
2018-07-09-14-13-34,06,4,1.36102029663,0,right,left,right,59.21
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,start,0
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,left,0.963
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,down,11.494
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,left,12.899
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,down,14.779
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,left,17.782
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,down,21.613
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,left,24.527
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,down,25.959
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,left,30.229
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,down,44.324
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,left,52.04
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,down,54.353
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,left,56.553
2018-07-09-14-13-34,06,5,1.3717237729,1,left,left,down,58.053
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,start,0
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,left,0.751
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,down,4.681
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,up,5.886
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,down,6.965
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,up,8.25
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,right,13.092
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,up,19.41
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,right,20.618
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,up,24.044
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,left,26.059
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,right,32.233
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,down,38.124
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,left,39.934
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,down,42.146
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,left,42.935
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,up,46.417
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,left,47.59
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,down,49.134
2018-07-09-14-13-34,06,6,1.30265156778,0,left,left,right,55.871
2018-07-09-14-13-34,06,7,1.47605405851,0.5,right,right,start,0
2018-07-09-14-13-34,06,7,1.47605405851,0.5,right,right,right,1.641
2018-07-09-14-13-34,06,7,1.47605405851,0.5,right,right,down,37.357
2018-07-09-14-13-34,06,7,1.47605405851,0.5,right,right,right,44.74
2018-07-09-14-13-34,06,7,1.47605405851,0.5,right,right,down,45.874
2018-07-09-14-13-34,06,7,1.47605405851,0.5,right,right,right,47.737
2018-07-09-14-13-34,06,7,1.47605405851,0.5,right,right,down,55.538
2018-07-09-14-13-34,06,7,1.47605405851,0.5,right,right,right,57.355
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,start,0
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,right,0.786
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,down,10.452
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,left,11.197
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,right,17.204
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,down,22.455
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,left,24.608
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,down,26.462
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,right,28.674
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,left,34.591
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,right,37.622
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,left,42.01
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,right,45.477
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,up,48.061
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,right,48.599
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,left,48.641
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,up,55.402
2018-07-09-14-13-34,06,8,1.17651964225,0.25,right,right,right,57.514
2018-07-09-14-13-34,06,9,1.4888894873,1,left,right,start,0
2018-07-09-14-13-34,06,9,1.4888894873,1,left,right,up,1.424
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,start,0
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,up,1.023
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,left,2.667
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,up,10.487
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,left,12.26
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,down,22.793
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,up,25.018
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,right,27.159
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,down,29.51
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,left,30.979
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,down,36.07
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,right,38.268
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,left,44.453
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,down,48.416
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,right,49.064
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,up,57.87
2018-07-09-14-13-34,06,10,1.3925516482,0,left,right,down,58.553
2018-07-09-14-13-34,06,11,1.27580767062,0.5,right,left,start,0
2018-07-09-14-13-34,06,11,1.27580767062,0.5,right,left,left,0.834
2018-07-09-14-13-34,06,12,1.34558345943,0,right,right,start,0
2018-07-09-14-13-34,06,12,1.34558345943,0,right,right,left,1.024
2018-07-09-14-13-34,06,12,1.34558345943,0,right,right,right,12.645
2018-07-09-14-13-34,06,12,1.34558345943,0,right,right,down,18.242
2018-07-09-14-13-34,06,12,1.34558345943,0,right,right,right,19.486
2018-07-09-14-13-34,06,12,1.34558345943,0,right,right,down,59.036
