Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-30-10-05-06,VP151995w,1,1.21434229553,1,left,left,start,0
2018-11-30-10-05-06,VP151995w,1,1.21434229553,1,left,left,left,1.519
2018-11-30-10-05-06,VP151995w,2,1.11674756292,1,right,left,start,0
2018-11-30-10-05-06,VP151995w,2,1.11674756292,1,right,left,left,3.273
2018-11-30-10-05-06,VP151995w,3,1.24247908725,0,left,right,start,0
2018-11-30-10-05-06,VP151995w,3,1.24247908725,0,left,right,left,2.916
2018-11-30-10-05-06,VP151995w,4,1.2450845746,0.25,left,right,start,0
2018-11-30-10-05-06,VP151995w,4,1.2450845746,0.25,left,right,left,1.321
2018-11-30-10-05-06,VP151995w,4,1.2450845746,0.25,left,right,right,20.455
2018-11-30-10-05-06,VP151995w,5,1.48271531917,0.5,left,left,start,0
2018-11-30-10-05-06,VP151995w,5,1.48271531917,0.5,left,left,left,1.205
2018-11-30-10-05-06,VP151995w,6,1.48768581091,0,right,right,start,0
2018-11-30-10-05-06,VP151995w,6,1.48768581091,0,right,right,left,0.879
2018-11-30-10-05-06,VP151995w,7,1.04059623633,1,left,right,start,0
2018-11-30-10-05-06,VP151995w,7,1.04059623633,1,left,right,right,4.309
2018-11-30-10-05-06,VP151995w,7,1.04059623633,1,left,right,up,8.44
2018-11-30-10-05-06,VP151995w,7,1.04059623633,1,left,right,right,14.79
2018-11-30-10-05-06,VP151995w,7,1.04059623633,1,left,right,up,43.926
2018-11-30-10-05-06,VP151995w,7,1.04059623633,1,left,right,right,46.266
2018-11-30-10-05-06,VP151995w,7,1.04059623633,1,left,right,up,54.812
2018-11-30-10-05-06,VP151995w,7,1.04059623633,1,left,right,right,58.191
2018-11-30-10-05-06,VP151995w,8,1.09184869488,1,right,right,start,0
2018-11-30-10-05-06,VP151995w,8,1.09184869488,1,right,right,down,3.067
2018-11-30-10-05-06,VP151995w,9,1.02120294175,0.25,left,left,start,0
2018-11-30-10-05-06,VP151995w,9,1.02120294175,0.25,left,left,left,1.201
2018-11-30-10-05-06,VP151995w,10,1.41681683817,0,left,left,start,0
2018-11-30-10-05-06,VP151995w,10,1.41681683817,0,left,left,left,0.908
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,start,0
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,up,1.494
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,right,5.03
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,up,7.444
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,right,8.849
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,left,21.833
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,right,25.03
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,left,31.053
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,right,41.498
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,left,49.322
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,up,53.853
2018-11-30-10-05-06,VP151995w,11,1.47774735738,0.5,left,right,right,54.872
2018-11-30-10-05-06,VP151995w,12,1.48996561096,0,right,left,start,0
2018-11-30-10-05-06,VP151995w,12,1.48996561096,0,right,left,left,1.299
2018-11-30-10-05-06,VP151995w,12,1.48996561096,0,right,left,right,51.44
2018-11-30-10-05-06,VP151995w,12,1.48996561096,0,right,left,left,53.092
2018-11-30-10-05-06,VP151995w,13,1.00376339865,0.5,right,left,start,0
2018-11-30-10-05-06,VP151995w,13,1.00376339865,0.5,right,left,left,0.899
2018-11-30-10-05-06,VP151995w,14,1.33270709859,0.25,right,right,start,0
2018-11-30-10-05-06,VP151995w,14,1.33270709859,0.25,right,right,left,0.882
2018-11-30-10-05-06,VP151995w,14,1.33270709859,0.25,right,right,down,16.198
2018-11-30-10-05-06,VP151995w,14,1.33270709859,0.25,right,right,right,17.602
2018-11-30-10-05-06,VP151995w,14,1.33270709859,0.25,right,right,left,33.213
2018-11-30-10-05-06,VP151995w,14,1.33270709859,0.25,right,right,right,53.647
2018-11-30-10-05-06,VP151995w,15,1.31377131171,0.25,right,left,start,0
2018-11-30-10-05-06,VP151995w,15,1.31377131171,0.25,right,left,left,0.608
2018-11-30-10-05-06,VP151995w,15,1.31377131171,0.25,right,left,up,7.079
2018-11-30-10-05-06,VP151995w,15,1.31377131171,0.25,right,left,right,10.582
