Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-12-09-18-20,VP81989w,1,1.13669112384,1,below,right,start,0
2018-11-12-09-18-20,VP81989w,1,1.13669112384,1,below,right,right,1.52
2018-11-12-09-18-20,VP81989w,1,1.13669112384,1,below,right,down,7.084
2018-11-12-09-18-20,VP81989w,1,1.13669112384,1,below,right,right,45.326
2018-11-12-09-18-20,VP81989w,1,1.13669112384,1,below,right,down,49.146
2018-11-12-09-18-20,VP81989w,2,1.14965497174,0.25,above,left,start,0
2018-11-12-09-18-20,VP81989w,2,1.14965497174,0.25,above,left,left,2.831
2018-11-12-09-18-20,VP81989w,3,1.11929321006,0.5,below,right,start,0
2018-11-12-09-18-20,VP81989w,3,1.11929321006,0.5,below,right,left,2.658
2018-11-12-09-18-20,VP81989w,3,1.11929321006,0.5,below,right,right,3.905
2018-11-12-09-18-20,VP81989w,3,1.11929321006,0.5,below,right,left,17.287
2018-11-12-09-18-20,VP81989w,3,1.11929321006,0.5,below,right,down,22.367
2018-11-12-09-18-20,VP81989w,3,1.11929321006,0.5,below,right,right,26.883
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,start,0
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,down,2.041
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,left,6.448
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,right,12.066
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,down,17.64
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,right,19.794
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,down,26.662
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,left,29.596
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,down,35.155
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,left,41.161
2018-11-12-09-18-20,VP81989w,4,1.36190258583,0.25,above,right,down,55.028
2018-11-12-09-18-20,VP81989w,5,1.09301274454,0.25,below,left,start,0
2018-11-12-09-18-20,VP81989w,5,1.09301274454,0.25,below,left,left,1.847
2018-11-12-09-18-20,VP81989w,6,1.32749100833,1,below,left,start,0
2018-11-12-09-18-20,VP81989w,6,1.32749100833,1,below,left,left,2.601
2018-11-12-09-18-20,VP81989w,7,1.32824322468,0,below,left,start,0
2018-11-12-09-18-20,VP81989w,7,1.32824322468,0,below,left,left,1.328
2018-11-12-09-18-20,VP81989w,7,1.32824322468,0,below,left,down,42.74
2018-11-12-09-18-20,VP81989w,7,1.32824322468,0,below,left,right,45.682
2018-11-12-09-18-20,VP81989w,7,1.32824322468,0,below,left,left,50.583
2018-11-12-09-18-20,VP81989w,7,1.32824322468,0,below,left,right,53.7
2018-11-12-09-18-20,VP81989w,7,1.32824322468,0,below,left,left,54.856
2018-11-12-09-18-20,VP81989w,8,1.17085944924,1,above,right,start,0
2018-11-12-09-18-20,VP81989w,8,1.17085944924,1,above,right,right,1.847
2018-11-12-09-18-20,VP81989w,8,1.17085944924,1,above,right,down,3.388
2018-11-12-09-18-20,VP81989w,9,1.10761900546,0.5,above,right,start,0
2018-11-12-09-18-20,VP81989w,9,1.10761900546,0.5,above,right,right,1.43
2018-11-12-09-18-20,VP81989w,9,1.10761900546,0.5,above,right,down,5.833
2018-11-12-09-18-20,VP81989w,9,1.10761900546,0.5,above,right,right,13.437
2018-11-12-09-18-20,VP81989w,9,1.10761900546,0.5,above,right,down,16.644
2018-11-12-09-18-20,VP81989w,9,1.10761900546,0.5,above,right,right,34.566
2018-11-12-09-18-20,VP81989w,9,1.10761900546,0.5,above,right,down,44.566
2018-11-12-09-18-20,VP81989w,10,1.43721574486,0,above,right,start,0
2018-11-12-09-18-20,VP81989w,10,1.43721574486,0,above,right,down,3.198
2018-11-12-09-18-20,VP81989w,10,1.43721574486,0,above,right,left,5.682
2018-11-12-09-18-20,VP81989w,10,1.43721574486,0,above,right,down,28.99
2018-11-12-09-18-20,VP81989w,10,1.43721574486,0,above,right,left,32.552
2018-11-12-09-18-20,VP81989w,10,1.43721574486,0,above,right,right,51.425
2018-11-12-09-18-20,VP81989w,10,1.43721574486,0,above,right,left,56.654
2018-11-12-09-18-20,VP81989w,11,1.03577651698,0,above,left,start,0
2018-11-12-09-18-20,VP81989w,11,1.03577651698,0,above,left,left,1.724
2018-11-12-09-18-20,VP81989w,11,1.03577651698,0,above,left,down,12.189
2018-11-12-09-18-20,VP81989w,11,1.03577651698,0,above,left,left,15.873
2018-11-12-09-18-20,VP81989w,11,1.03577651698,0,above,left,right,40.79
2018-11-12-09-18-20,VP81989w,11,1.03577651698,0,above,left,left,49.709
2018-11-12-09-18-20,VP81989w,11,1.03577651698,0,above,left,right,56.794
2018-11-12-09-18-20,VP81989w,12,1.46492974924,0,below,right,start,0
2018-11-12-09-18-20,VP81989w,12,1.46492974924,0,below,right,left,0.951
2018-11-12-09-18-20,VP81989w,12,1.46492974924,0,below,right,right,3.886
2018-11-12-09-18-20,VP81989w,12,1.46492974924,0,below,right,down,25.233
2018-11-12-09-18-20,VP81989w,12,1.46492974924,0,below,right,left,26.446
2018-11-12-09-18-20,VP81989w,12,1.46492974924,0,below,right,right,39.768
2018-11-12-09-18-20,VP81989w,12,1.46492974924,0,below,right,left,44.993
2018-11-12-09-18-20,VP81989w,12,1.46492974924,0,below,right,right,51.701
2018-11-12-09-18-20,VP81989w,13,1.16481423312,0.5,below,left,start,0
2018-11-12-09-18-20,VP81989w,13,1.16481423312,0.5,below,left,down,1.682
2018-11-12-09-18-20,VP81989w,13,1.16481423312,0.5,below,left,left,2.504
2018-11-12-09-18-20,VP81989w,13,1.16481423312,0.5,below,left,down,28.051
2018-11-12-09-18-20,VP81989w,13,1.16481423312,0.5,below,left,left,30.629
2018-11-12-09-18-20,VP81989w,14,1.18158422774,1,above,left,start,0
2018-11-12-09-18-20,VP81989w,14,1.18158422774,1,above,left,down,1.573
2018-11-12-09-18-20,VP81989w,14,1.18158422774,1,above,left,unclear,49.712
2018-11-12-09-18-20,VP81989w,14,1.18158422774,1,above,left,down,58.712
2018-11-12-09-18-20,VP81989w,15,1.11094643641,0.5,above,left,start,0
2018-11-12-09-18-20,VP81989w,15,1.11094643641,0.5,above,left,down,1.361
2018-11-12-09-18-20,VP81989w,15,1.11094643641,0.5,above,left,left,55.095
2018-11-12-09-18-20,VP81989w,16,1.30905356938,0.25,below,right,start,0
2018-11-12-09-18-20,VP81989w,16,1.30905356938,0.25,below,right,right,1.896
2018-11-12-09-18-20,VP81989w,16,1.30905356938,0.25,below,right,down,16.242
2018-11-12-09-18-20,VP81989w,16,1.30905356938,0.25,below,right,right,19.955
2018-11-12-09-18-20,VP81989w,16,1.30905356938,0.25,below,right,left,40.435
2018-11-12-09-18-20,VP81989w,16,1.30905356938,0.25,below,right,right,42.078
2018-11-12-09-18-20,VP81989w,16,1.30905356938,0.25,below,right,left,56.652
2018-11-12-09-18-20,VP81989w,16,1.30905356938,0.25,below,right,down,59.806
