Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,start,0
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,left,2.344
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,right,4.05
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,left,6.677
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,right,12.213
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,left,17.067
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,down,26.272
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,right,29.822
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,down,31.79
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,left,33.806
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,down,43.155
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,right,47.288
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,down,49.542
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,left,52.291
2018-11-12-13-06-37,VP91996w,1,1.12332391814,0.25,above,right,right,59.581
2018-11-12-13-06-37,VP91996w,2,1.18354385634,0,above,right,start,0
2018-11-12-13-06-37,VP91996w,2,1.18354385634,0,above,right,left,1.477
2018-11-12-13-06-37,VP91996w,2,1.18354385634,0,above,right,right,15.046
2018-11-12-13-06-37,VP91996w,2,1.18354385634,0,above,right,left,21.899
2018-11-12-13-06-37,VP91996w,2,1.18354385634,0,above,right,down,43.146
2018-11-12-13-06-37,VP91996w,2,1.18354385634,0,above,right,right,45.485
2018-11-12-13-06-37,VP91996w,2,1.18354385634,0,above,right,left,48.702
2018-11-12-13-06-37,VP91996w,2,1.18354385634,0,above,right,right,56.693
2018-11-12-13-06-37,VP91996w,3,1.28810585929,0.25,below,left,start,0
2018-11-12-13-06-37,VP91996w,3,1.28810585929,0.25,below,left,left,1.574
2018-11-12-13-06-37,VP91996w,4,1.16402347887,0,above,left,start,0
2018-11-12-13-06-37,VP91996w,4,1.16402347887,0,above,left,left,2.203
2018-11-12-13-06-37,VP91996w,4,1.16402347887,0,above,left,down,18.366
2018-11-12-13-06-37,VP91996w,4,1.16402347887,0,above,left,left,23.149
2018-11-12-13-06-37,VP91996w,4,1.16402347887,0,above,left,right,41.038
2018-11-12-13-06-37,VP91996w,4,1.16402347887,0,above,left,left,44.285
2018-11-12-13-06-37,VP91996w,5,1.25208649019,1,above,right,start,0
2018-11-12-13-06-37,VP91996w,5,1.25208649019,1,above,right,down,2.629
2018-11-12-13-06-37,VP91996w,5,1.25208649019,1,above,right,right,3.229
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,start,0
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,down,1.381
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,left,4.539
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,down,7.591
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,left,14.562
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,down,20.787
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,left,30.944
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,down,39.084
2018-11-12-13-06-37,VP91996w,6,1.25543901686,1,above,left,left,42.427
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,start,0
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,left,1.026
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,right,13.45
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,left,15.435
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,right,18.869
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,left,19.613
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,down,37.777
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,left,39.441
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,right,42.595
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,left,45.565
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,right,47.654
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,unclear,49.318
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,left,51.625
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,right,54.191
2018-11-12-13-06-37,VP91996w,7,1.2965341237,0.5,below,left,left,57.547
2018-11-12-13-06-37,VP91996w,8,1.35619625576,0.5,above,right,start,0
2018-11-12-13-06-37,VP91996w,8,1.35619625576,0.5,above,right,right,0.885
2018-11-12-13-06-37,VP91996w,8,1.35619625576,0.5,above,right,left,21.851
2018-11-12-13-06-37,VP91996w,8,1.35619625576,0.5,above,right,right,27.032
2018-11-12-13-06-37,VP91996w,8,1.35619625576,0.5,above,right,left,54.997
2018-11-12-13-06-37,VP91996w,9,1.3919021374,0.25,below,right,start,0
2018-11-12-13-06-37,VP91996w,9,1.3919021374,0.25,below,right,right,0.847
2018-11-12-13-06-37,VP91996w,9,1.3919021374,0.25,below,right,left,4.635
2018-11-12-13-06-37,VP91996w,9,1.3919021374,0.25,below,right,right,15.285
2018-11-12-13-06-37,VP91996w,9,1.3919021374,0.25,below,right,down,49.702
2018-11-12-13-06-37,VP91996w,9,1.3919021374,0.25,below,right,left,52.749
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,start,0
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,right,1.011
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,down,4.409
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,left,6.373
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,right,9.39
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,left,21.971
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,down,31.81
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,left,33.896
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,unclear,36.02
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,left,43.567
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,down,48.139
2018-11-12-13-06-37,VP91996w,10,1.10565896591,0.5,below,right,unclear,54.893
2018-11-12-13-06-37,VP91996w,11,1.06398330656,0.25,above,left,start,0
2018-11-12-13-06-37,VP91996w,11,1.06398330656,0.25,above,left,left,0.88
2018-11-12-13-06-37,VP91996w,11,1.06398330656,0.25,above,left,right,23.796
2018-11-12-13-06-37,VP91996w,11,1.06398330656,0.25,above,left,left,26.934
2018-11-12-13-06-37,VP91996w,12,1.22583208291,1,below,left,start,0
2018-11-12-13-06-37,VP91996w,12,1.22583208291,1,below,left,left,1.14
2018-11-12-13-06-37,VP91996w,13,1.2377585935,0.5,above,left,start,0
2018-11-12-13-06-37,VP91996w,13,1.2377585935,0.5,above,left,left,1.266
2018-11-12-13-06-37,VP91996w,14,1.10859871704,0,below,right,start,0
2018-11-12-13-06-37,VP91996w,14,1.10859871704,0,below,right,left,1.267
2018-11-12-13-06-37,VP91996w,14,1.10859871704,0,below,right,right,16.97
2018-11-12-13-06-37,VP91996w,14,1.10859871704,0,below,right,left,23.988
2018-11-12-13-06-37,VP91996w,14,1.10859871704,0,below,right,right,32.629
2018-11-12-13-06-37,VP91996w,15,1.05897543869,0,below,left,start,0
2018-11-12-13-06-37,VP91996w,15,1.05897543869,0,below,left,right,1.084
2018-11-12-13-06-37,VP91996w,15,1.05897543869,0,below,left,left,34.568
2018-11-12-13-06-37,VP91996w,15,1.05897543869,0,below,left,right,37.036
2018-11-12-13-06-37,VP91996w,15,1.05897543869,0,below,left,left,43.392
2018-11-12-13-06-37,VP91996w,15,1.05897543869,0,below,left,right,51.755
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,start,0
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,right,0.795
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,down,19.264
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,right,23.927
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,down,27.283
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,right,35.098
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,down,39.203
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,right,43.158
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,down,46.938
2018-11-12-13-06-37,VP91996w,16,1.07974604369,1,below,right,right,55.241
