Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-06-27-12-35-19,03,1,1.01856870201,0.5,right,left,start,0
2018-06-27-12-35-19,03,1,1.01856870201,0.5,right,left,left,1.948
2018-06-27-12-35-19,03,1,1.01856870201,0.5,right,left,up,14.865
2018-06-27-12-35-19,03,1,1.01856870201,0.5,right,left,left,22.46
2018-06-27-12-35-19,03,2,1.06625408039,0,right,right,start,0
2018-06-27-12-35-19,03,2,1.06625408039,0,right,right,left,1.245
2018-06-27-12-35-19,03,2,1.06625408039,0,right,right,up,28.105
2018-06-27-12-35-19,03,2,1.06625408039,0,right,right,right,30.092
2018-06-27-12-35-19,03,3,1.39849258141,0,right,left,start,0
2018-06-27-12-35-19,03,3,1.39849258141,0,right,left,right,0.949
2018-06-27-12-35-19,03,4,1.23890004293,0.25,left,left,start,0
2018-06-27-12-35-19,03,4,1.23890004293,0.25,left,left,right,2.761
2018-06-27-12-35-19,03,4,1.23890004293,0.25,left,left,down,4.666
2018-06-27-12-35-19,03,4,1.23890004293,0.25,left,left,left,10.452
2018-06-27-12-35-19,03,4,1.23890004293,0.25,left,left,right,32.512
2018-06-27-12-35-19,03,4,1.23890004293,0.25,left,left,down,36.561
2018-06-27-12-35-19,03,4,1.23890004293,0.25,left,left,left,42.201
2018-06-27-12-35-19,03,5,1.0098287308,0.5,left,left,start,0
2018-06-27-12-35-19,03,5,1.0098287308,0.5,left,left,left,0.96
2018-06-27-12-35-19,03,6,1.30092513515,0.25,right,right,start,0
2018-06-27-12-35-19,03,6,1.30092513515,0.25,right,right,left,0.838
2018-06-27-12-35-19,03,6,1.30092513515,0.25,right,right,right,11.134
2018-06-27-12-35-19,03,6,1.30092513515,0.25,right,right,left,27.633
2018-06-27-12-35-19,03,6,1.30092513515,0.25,right,right,right,47.19
2018-06-27-12-35-19,03,7,1.32505578866,1,right,left,start,0
2018-06-27-12-35-19,03,7,1.32505578866,1,right,left,up,1.527
2018-06-27-12-35-19,03,7,1.32505578866,1,right,left,left,9.358
2018-06-27-12-35-19,03,7,1.32505578866,1,right,left,up,25.952
2018-06-27-12-35-19,03,7,1.32505578866,1,right,left,left,34.189
2018-06-27-12-35-19,03,7,1.32505578866,1,right,left,up,38.424
2018-06-27-12-35-19,03,8,1.20291912431,0,left,left,start,0
2018-06-27-12-35-19,03,8,1.20291912431,0,left,left,right,0.853
2018-06-27-12-35-19,03,8,1.20291912431,0,left,left,down,8.816
2018-06-27-12-35-19,03,8,1.20291912431,0,left,left,right,10.415
2018-06-27-12-35-19,03,8,1.20291912431,0,left,left,left,28.061
