Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-15-17-26-20,VP101999w,11,1.22705902905,1,above,left,down,35.423
2018-11-15-17-26-20,VP101999w,11,1.22705902905,1,above,left,left,49.786
2018-11-15-17-26-20,VP101999w,11,1.22705902905,1,above,left,down,57.607
2018-11-15-17-26-20,VP101999w,12,1.06843240162,0.5,below,left,start,0
2018-11-15-17-26-20,VP101999w,12,1.06843240162,0.5,below,left,left,2.276
2018-11-15-17-26-20,VP101999w,12,1.06843240162,0.5,below,left,down,25.751
2018-11-15-17-26-20,VP101999w,12,1.06843240162,0.5,below,left,left,28.51
2018-11-15-17-26-20,VP101999w,12,1.06843240162,0.5,below,left,down,55.237
2018-11-15-17-26-20,VP101999w,12,1.06843240162,0.5,below,left,right,59.727
2018-11-15-17-26-20,VP101999w,13,1.34966336534,0,below,left,start,0
2018-11-15-17-26-20,VP101999w,13,1.34966336534,0,below,left,left,1.804
2018-11-15-17-26-20,VP101999w,13,1.34966336534,0,below,left,right,3.748
2018-11-15-17-26-20,VP101999w,13,1.34966336534,0,below,left,left,11.484
2018-11-15-17-26-20,VP101999w,13,1.34966336534,0,below,left,right,20.609
2018-11-15-17-26-20,VP101999w,13,1.34966336534,0,below,left,left,39.345
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,start,0
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,right,1.177
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,down,13.353
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,left,18.848
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,right,20.339
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,down,38.643
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,right,42.508
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,left,46.694
2018-11-15-17-26-20,VP101999w,14,1.44556288388,0.25,below,right,right,55.061
2018-11-15-17-26-20,VP101999w,15,1.1916607007,0.25,above,left,start,0
2018-11-15-17-26-20,VP101999w,15,1.1916607007,0.25,above,left,down,3.654
2018-11-15-17-26-20,VP101999w,15,1.1916607007,0.25,above,left,left,5.298
2018-11-15-17-26-20,VP101999w,15,1.1916607007,0.25,above,left,down,13.928
2018-11-15-17-26-20,VP101999w,15,1.1916607007,0.25,above,left,left,18.042
2018-11-15-17-26-20,VP101999w,15,1.1916607007,0.25,above,left,down,45.714
2018-11-15-17-26-20,VP101999w,15,1.1916607007,0.25,above,left,left,54.662
2018-11-15-17-26-20,VP101999w,15,1.1916607007,0.25,above,left,right,58.697
2018-11-15-17-26-20,VP101999w,16,1.05357143435,0,above,left,start,0
2018-11-15-17-26-20,VP101999w,16,1.05357143435,0,above,left,down,2.738
2018-11-15-17-26-20,VP101999w,16,1.05357143435,0,above,left,left,5.31
2018-11-15-17-26-20,VP101999w,16,1.05357143435,0,above,left,right,10.821
2018-11-15-17-26-20,VP101999w,16,1.05357143435,0,above,left,down,22.267
2018-11-15-17-26-20,VP101999w,16,1.05357143435,0,above,left,left,30.735
