Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-09-11-49-01,VP21999w,1,1.40966351295,0,right,left,start,0
2018-11-09-11-49-01,VP21999w,1,1.40966351295,0,right,left,left,1.407
2018-11-09-11-49-01,VP21999w,1,1.40966351295,0,right,left,right,22.297
2018-11-09-11-49-01,VP21999w,1,1.40966351295,0,right,left,left,42.444
2018-11-09-11-49-01,VP21999w,1,1.40966351295,0,right,left,right,59.16
2018-11-09-11-49-01,VP21999w,2,1.17301391983,1,right,right,start,0
2018-11-09-11-49-01,VP21999w,2,1.17301391983,1,right,right,right,5.816
2018-11-09-11-49-01,VP21999w,2,1.17301391983,1,right,right,down,52.636
2018-11-09-11-49-01,VP21999w,2,1.17301391983,1,right,right,right,55.746
2018-11-09-11-49-01,VP21999w,3,1.31336358967,0,left,left,start,0
2018-11-09-11-49-01,VP21999w,3,1.31336358967,0,left,left,right,1.226
2018-11-09-11-49-01,VP21999w,3,1.31336358967,0,left,left,left,12.238
2018-11-09-11-49-01,VP21999w,3,1.31336358967,0,left,left,up,51.424
2018-11-09-11-49-01,VP21999w,3,1.31336358967,0,left,left,left,52.724
2018-11-09-11-49-01,VP21999w,3,1.31336358967,0,left,left,up,58.005
2018-11-09-11-49-01,VP21999w,4,1.38737055601,0.25,right,left,start,0
2018-11-09-11-49-01,VP21999w,4,1.38737055601,0.25,right,left,left,1.126
2018-11-09-11-49-01,VP21999w,4,1.38737055601,0.25,right,left,right,23.962
2018-11-09-11-49-01,VP21999w,4,1.38737055601,0.25,right,left,left,25.157
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,start,0
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,left,1.673
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,up,13.568
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,left,15.955
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,up,19.206
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,left,20.655
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,up,25.813
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,left,39.238
2018-11-09-11-49-01,VP21999w,5,1.39300649151,1,right,left,up,42.167
2018-11-09-11-49-01,VP21999w,6,1.25313930748,0,left,right,start,0
2018-11-09-11-49-01,VP21999w,6,1.25313930748,0,left,right,right,2.046
2018-11-09-11-49-01,VP21999w,6,1.25313930748,0,left,right,up,28.897
2018-11-09-11-49-01,VP21999w,6,1.25313930748,0,left,right,right,29.843
2018-11-09-11-49-01,VP21999w,6,1.25313930748,0,left,right,left,59.474
2018-11-09-11-49-01,VP21999w,7,1.34300906935,1,left,right,start,0
2018-11-09-11-49-01,VP21999w,7,1.34300906935,1,left,right,right,1.01
2018-11-09-11-49-01,VP21999w,7,1.34300906935,1,left,right,up,17.975
2018-11-09-11-49-01,VP21999w,7,1.34300906935,1,left,right,right,44.583
2018-11-09-11-49-01,VP21999w,7,1.34300906935,1,left,right,up,48.842
2018-11-09-11-49-01,VP21999w,8,1.14331728729,0,right,right,start,0
2018-11-09-11-49-01,VP21999w,8,1.14331728729,0,right,right,left,1.782
2018-11-09-11-49-01,VP21999w,8,1.14331728729,0,right,right,right,26.842
2018-11-09-11-49-01,VP21999w,8,1.14331728729,0,right,right,left,29.552
2018-11-09-11-49-01,VP21999w,9,1.32146759765,0.25,left,left,start,0
2018-11-09-11-49-01,VP21999w,9,1.32146759765,0.25,left,left,left,1.369
2018-11-09-11-49-01,VP21999w,10,1.40918686926,0.5,right,left,start,0
2018-11-09-11-49-01,VP21999w,10,1.40918686926,0.5,right,left,left,0.751
2018-11-09-11-49-01,VP21999w,10,1.40918686926,0.5,right,left,up,28.506
2018-11-09-11-49-01,VP21999w,10,1.40918686926,0.5,right,left,left,33.544
2018-11-09-11-49-01,VP21999w,10,1.40918686926,0.5,right,left,up,45.264
