Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-10-31-10-12-51,VP51998w,1,1.29382346219,0,below,left,start,0
2018-10-31-10-12-51,VP51998w,1,1.29382346219,0,below,left,right,8.928
2018-10-31-10-12-51,VP51998w,1,1.29382346219,0,below,left,left,30.27
2018-10-31-10-12-51,VP51998w,1,1.29382346219,0,below,left,right,45.536
2018-10-31-10-12-51,VP51998w,1,1.29382346219,0,below,left,left,58.843
2018-10-31-10-12-51,VP51998w,2,1.16345330612,0.5,below,left,start,0
2018-10-31-10-12-51,VP51998w,2,1.16345330612,0.5,below,left,left,3.961
2018-10-31-10-12-51,VP51998w,3,1.01522678474,0.5,above,right,start,0
2018-10-31-10-12-51,VP51998w,3,1.01522678474,0.5,above,right,left,3.319
2018-10-31-10-12-51,VP51998w,3,1.01522678474,0.5,above,right,right,16.415
2018-10-31-10-12-51,VP51998w,3,1.01522678474,0.5,above,right,left,34.089
2018-10-31-10-12-51,VP51998w,3,1.01522678474,0.5,above,right,right,37.556
2018-10-31-10-12-51,VP51998w,3,1.01522678474,0.5,above,right,down,50.491
2018-10-31-10-12-51,VP51998w,3,1.01522678474,0.5,above,right,left,55.051
2018-10-31-10-12-51,VP51998w,3,1.01522678474,0.5,above,right,right,56.189
2018-10-31-10-12-51,VP51998w,4,1.3660491455,0.25,above,left,start,0
2018-10-31-10-12-51,VP51998w,4,1.3660491455,0.25,above,left,left,2.965
2018-10-31-10-12-51,VP51998w,4,1.3660491455,0.25,above,left,right,9.539
2018-10-31-10-12-51,VP51998w,4,1.3660491455,0.25,above,left,left,42.991
2018-10-31-10-12-51,VP51998w,4,1.3660491455,0.25,above,left,right,50.887
2018-10-31-10-12-51,VP51998w,4,1.3660491455,0.25,above,left,left,59.164
2018-10-31-10-12-51,VP51998w,5,1.42444698095,0,below,right,start,0
2018-10-31-10-12-51,VP51998w,5,1.42444698095,0,below,right,right,3.59
2018-10-31-10-12-51,VP51998w,5,1.42444698095,0,below,right,left,26.571
2018-10-31-10-12-51,VP51998w,5,1.42444698095,0,below,right,right,29.939
2018-10-31-10-12-51,VP51998w,5,1.42444698095,0,below,right,left,46.008
2018-10-31-10-12-51,VP51998w,5,1.42444698095,0,below,right,down,55.896
2018-10-31-10-12-51,VP51998w,5,1.42444698095,0,below,right,left,57.33
