Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-22-09-09-24,VP141999w,1,1.05796766393,0.5,above,right,start,0
2018-11-22-09-09-24,VP141999w,1,1.05796766393,0.5,above,right,right,8.676
2018-11-22-09-09-24,VP141999w,1,1.05796766393,0.5,above,right,left,15.306
2018-11-22-09-09-24,VP141999w,1,1.05796766393,0.5,above,right,down,59.152
2018-11-22-09-09-24,VP141999w,2,1.42372732138,1,above,left,start,0
2018-11-22-09-09-24,VP141999w,2,1.42372732138,1,above,left,left,11.993
2018-11-22-09-09-24,VP141999w,3,1.13144115036,0,above,left,start,0
2018-11-22-09-09-24,VP141999w,3,1.13144115036,0,above,left,left,16.351
2018-11-22-09-09-24,VP141999w,3,1.13144115036,0,above,left,down,46.879
2018-11-22-09-09-24,VP141999w,3,1.13144115036,0,above,left,left,55.996
2018-11-22-09-09-24,VP141999w,4,1.32796692904,0.5,below,right,start,0
2018-11-22-09-09-24,VP141999w,4,1.32796692904,0.5,below,right,down,7.843
2018-11-22-09-09-24,VP141999w,4,1.32796692904,0.5,below,right,right,12.253
2018-11-22-09-09-24,VP141999w,5,1.16726760297,0.25,below,left,start,0
2018-11-22-09-09-24,VP141999w,5,1.16726760297,0.25,below,left,right,8.321
2018-11-22-09-09-24,VP141999w,5,1.16726760297,0.25,below,left,down,34.247
2018-11-22-09-09-24,VP141999w,6,1.00964436941,0,above,right,start,0
2018-11-22-09-09-24,VP141999w,6,1.00964436941,0,above,right,left,31.326
2018-11-22-09-09-24,VP141999w,7,1.02485130009,0.25,above,left,start,0
2018-11-22-09-09-24,VP141999w,7,1.02485130009,0.25,above,left,left,6.55
2018-11-22-09-09-24,VP141999w,8,1.25961395915,0,below,left,start,0
2018-11-22-09-09-24,VP141999w,8,1.25961395915,0,below,left,left,6.816
2018-11-22-09-09-24,VP141999w,9,1.29785717395,0.5,above,left,start,0
2018-11-22-09-09-24,VP141999w,9,1.29785717395,0.5,above,left,left,9.266
2018-11-22-09-09-24,VP141999w,10,1.2625635598,0.5,below,left,start,0
2018-11-22-09-09-24,VP141999w,10,1.2625635598,0.5,below,left,left,12.841
2018-11-22-09-09-24,VP141999w,10,1.2625635598,0.5,below,left,down,52.795
2018-11-22-09-09-24,VP141999w,11,1.24656510578,0.25,above,right,start,0
2018-11-22-09-09-24,VP141999w,11,1.24656510578,0.25,above,right,right,7.945
2018-11-22-09-09-24,VP141999w,11,1.24656510578,0.25,above,right,left,38.22
2018-11-22-09-09-24,VP141999w,11,1.24656510578,0.25,above,right,down,38.658
2018-11-22-09-09-24,VP141999w,11,1.24656510578,0.25,above,right,right,44.811
2018-11-22-09-09-24,VP141999w,12,1.47092920743,0,below,right,start,0
2018-11-22-09-09-24,VP141999w,12,1.47092920743,0,below,right,right,5.908
2018-11-22-09-09-24,VP141999w,12,1.47092920743,0,below,right,down,51.72
2018-11-22-09-09-24,VP141999w,13,1.18809277036,0.25,below,right,start,0
2018-11-22-09-09-24,VP141999w,13,1.18809277036,0.25,below,right,left,4.567
2018-11-22-09-09-24,VP141999w,13,1.18809277036,0.25,below,right,right,44.789
2018-11-22-09-09-24,VP141999w,13,1.18809277036,0.25,below,right,down,45.722
2018-11-22-09-09-24,VP141999w,14,1.02657819742,1,below,left,start,0
2018-11-22-09-09-24,VP141999w,14,1.02657819742,1,below,left,left,13.563
2018-11-22-09-09-24,VP141999w,15,1.37547246229,1,above,right,start,0
2018-11-22-09-09-24,VP141999w,15,1.37547246229,1,above,right,down,3.014
2018-11-22-09-09-24,VP141999w,15,1.37547246229,1,above,right,right,22.19
2018-11-22-09-09-24,VP141999w,16,1.23060036122,1,below,right,start,0
2018-11-22-09-09-24,VP141999w,16,1.23060036122,1,below,right,right,9.251
