Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-16-15-12-21,VP81989w,1,1.18327472921,0,left,left,start,0
2018-11-16-15-12-21,VP81989w,1,1.18327472921,0,left,left,left,2.362
2018-11-16-15-12-21,VP81989w,1,1.18327472921,0,left,left,right,20.252
2018-11-16-15-12-21,VP81989w,1,1.18327472921,0,left,left,left,32.107
2018-11-16-15-12-21,VP81989w,1,1.18327472921,0,left,left,right,54.229
2018-11-16-15-12-21,VP81989w,2,1.40154863933,1,right,left,start,0
2018-11-16-15-12-21,VP81989w,2,1.40154863933,1,right,left,left,1.206
2018-11-16-15-12-21,VP81989w,3,1.1639943462,1,left,left,start,0
2018-11-16-15-12-21,VP81989w,3,1.1639943462,1,left,left,left,4.035
2018-11-16-15-12-21,VP81989w,3,1.1639943462,1,left,left,down,13.076
2018-11-16-15-12-21,VP81989w,3,1.1639943462,1,left,left,right,54.679
2018-11-16-15-12-21,VP81989w,4,1.02130496389,0.5,right,right,start,0
2018-11-16-15-12-21,VP81989w,4,1.02130496389,0.5,right,right,down,1.468
2018-11-16-15-12-21,VP81989w,4,1.02130496389,0.5,right,right,right,8.682
2018-11-16-15-12-21,VP81989w,4,1.02130496389,0.5,right,right,down,10.486
2018-11-16-15-12-21,VP81989w,4,1.02130496389,0.5,right,right,right,14.659
2018-11-16-15-12-21,VP81989w,4,1.02130496389,0.5,right,right,unclear,40.864
2018-11-16-15-12-21,VP81989w,4,1.02130496389,0.5,right,right,up,46.712
2018-11-16-15-12-21,VP81989w,4,1.02130496389,0.5,right,right,right,51.229
2018-11-16-15-12-21,VP81989w,5,1.17891366832,0.5,left,right,start,0
2018-11-16-15-12-21,VP81989w,5,1.17891366832,0.5,left,right,right,1.205
2018-11-16-15-12-21,VP81989w,5,1.17891366832,0.5,left,right,up,4.042
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,start,0
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,right,1.077
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,down,4.408
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,right,17.111
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,down,18.071
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,right,30.564
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,down,47.144
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,right,54.081
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,left,56.54
2018-11-16-15-12-21,VP81989w,6,1.45835484236,1,right,right,down,57.616
2018-11-16-15-12-21,VP81989w,7,1.09775675046,0.25,left,right,start,0
2018-11-16-15-12-21,VP81989w,7,1.09775675046,0.25,left,right,down,2.361
2018-11-16-15-12-21,VP81989w,7,1.09775675046,0.25,left,right,left,7.534
2018-11-16-15-12-21,VP81989w,7,1.09775675046,0.25,left,right,down,31.815
2018-11-16-15-12-21,VP81989w,7,1.09775675046,0.25,left,right,left,34.137
2018-11-16-15-12-21,VP81989w,8,1.09464735732,1,left,right,start,0
2018-11-16-15-12-21,VP81989w,8,1.09464735732,1,left,right,up,1.365
2018-11-16-15-12-21,VP81989w,8,1.09464735732,1,left,right,right,17.351
2018-11-16-15-12-21,VP81989w,8,1.09464735732,1,left,right,up,19.205
2018-11-16-15-12-21,VP81989w,9,1.42598373623,0.5,right,left,start,0
2018-11-16-15-12-21,VP81989w,9,1.42598373623,0.5,right,left,left,1.107
2018-11-16-15-12-21,VP81989w,10,1.27098177631,0,right,right,start,0
2018-11-16-15-12-21,VP81989w,10,1.27098177631,0,right,right,left,0.92
2018-11-16-15-12-21,VP81989w,11,1.20319928244,0.25,left,left,start,0
2018-11-16-15-12-21,VP81989w,11,1.20319928244,0.25,left,left,left,1.253
2018-11-16-15-12-21,VP81989w,11,1.20319928244,0.25,left,left,right,21.321
2018-11-16-15-12-21,VP81989w,11,1.20319928244,0.25,left,left,left,29.904
2018-11-16-15-12-21,VP81989w,11,1.20319928244,0.25,left,left,right,49.644
2018-11-16-15-12-21,VP81989w,12,1.40824499957,0.5,left,left,start,0
2018-11-16-15-12-21,VP81989w,12,1.40824499957,0.5,left,left,left,2.319
2018-11-16-15-12-21,VP81989w,12,1.40824499957,0.5,left,left,down,39.11
2018-11-16-15-12-21,VP81989w,12,1.40824499957,0.5,left,left,right,40.03
2018-11-16-15-12-21,VP81989w,12,1.40824499957,0.5,left,left,left,47.726
2018-11-16-15-12-21,VP81989w,13,1.48453136229,0,left,right,start,0
2018-11-16-15-12-21,VP81989w,13,1.48453136229,0,left,right,right,1.115
2018-11-16-15-12-21,VP81989w,13,1.48453136229,0,left,right,left,6.361
2018-11-16-15-12-21,VP81989w,13,1.48453136229,0,left,right,down,29.63
2018-11-16-15-12-21,VP81989w,13,1.48453136229,0,left,right,left,31.268
2018-11-16-15-12-21,VP81989w,14,1.41506006142,0.25,right,left,start,0
2018-11-16-15-12-21,VP81989w,14,1.41506006142,0.25,right,left,left,1.189
2018-11-16-15-12-21,VP81989w,14,1.41506006142,0.25,right,left,down,21.415
2018-11-16-15-12-21,VP81989w,14,1.41506006142,0.25,right,left,left,22.053
2018-11-16-15-12-21,VP81989w,15,1.03161439543,0.25,right,right,start,0
2018-11-16-15-12-21,VP81989w,15,1.03161439543,0.25,right,right,down,2.523
2018-11-16-15-12-21,VP81989w,15,1.03161439543,0.25,right,right,right,6.291
2018-11-16-15-12-21,VP81989w,15,1.03161439543,0.25,right,right,down,36.527
2018-11-16-15-12-21,VP81989w,15,1.03161439543,0.25,right,right,right,50.288
2018-11-16-15-12-21,VP81989w,16,1.21639355428,0,right,left,start,0
2018-11-16-15-12-21,VP81989w,16,1.21639355428,0,right,left,right,1.814
2018-11-16-15-12-21,VP81989w,16,1.21639355428,0,right,left,left,3.588
2018-11-16-15-12-21,VP81989w,16,1.21639355428,0,right,left,right,36.146
2018-11-16-15-12-21,VP81989w,16,1.21639355428,0,right,left,left,37.361
