Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-05-09-00-47,VP198w,1,1.10138382328,0.25,left,left,start,0
2018-11-05-09-00-47,VP198w,1,1.10138382328,0.25,left,left,left,4.116
2018-11-05-09-00-47,VP198w,1,1.10138382328,0.25,left,left,down,15.859
2018-11-05-09-00-47,VP198w,1,1.10138382328,0.25,left,left,right,19.446
2018-11-05-09-00-47,VP198w,1,1.10138382328,0.25,left,left,left,37.385
2018-11-05-09-00-47,VP198w,1,1.10138382328,0.25,left,left,down,55.393
2018-11-05-09-00-47,VP198w,2,1.05134619965,1,left,left,start,0
2018-11-05-09-00-47,VP198w,2,1.05134619965,1,left,left,left,4.148
2018-11-05-09-00-47,VP198w,2,1.05134619965,1,left,left,down,10.066
2018-11-05-09-00-47,VP198w,2,1.05134619965,1,left,left,left,18.883
2018-11-05-09-00-47,VP198w,2,1.05134619965,1,left,left,down,38.535
2018-11-05-09-00-47,VP198w,2,1.05134619965,1,left,left,left,47.16
2018-11-05-09-00-47,VP198w,3,1.2390439484,1,right,right,start,0
2018-11-05-09-00-47,VP198w,3,1.2390439484,1,right,right,down,2.691
2018-11-05-09-00-47,VP198w,3,1.2390439484,1,right,right,right,5.726
2018-11-05-09-00-47,VP198w,3,1.2390439484,1,right,right,down,16.031
2018-11-05-09-00-47,VP198w,3,1.2390439484,1,right,right,right,21.801
2018-11-05-09-00-47,VP198w,3,1.2390439484,1,right,right,down,33.15
2018-11-05-09-00-47,VP198w,3,1.2390439484,1,right,right,right,37.345
2018-11-05-09-00-47,VP198w,3,1.2390439484,1,right,right,down,58.362
2018-11-05-09-00-47,VP198w,4,1.06785082724,0.5,left,right,start,0
2018-11-05-09-00-47,VP198w,4,1.06785082724,0.5,left,right,up,5.178
2018-11-05-09-00-47,VP198w,4,1.06785082724,0.5,left,right,right,8.22
2018-11-05-09-00-47,VP198w,4,1.06785082724,0.5,left,right,up,16.29
2018-11-05-09-00-47,VP198w,4,1.06785082724,0.5,left,right,right,20.618
2018-11-05-09-00-47,VP198w,4,1.06785082724,0.5,left,right,up,28.992
2018-11-05-09-00-47,VP198w,4,1.06785082724,0.5,left,right,right,47.705
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,start,0
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,right,3.144
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,down,7.53
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,right,11.424
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,down,16.916
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,right,21.751
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,down,27.394
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,right,40.388
2018-11-05-09-00-47,VP198w,5,1.32179993025,0.5,right,right,down,47.461
2018-11-05-09-00-47,VP198w,6,1.13572529107,0,left,right,start,0
2018-11-05-09-00-47,VP198w,6,1.13572529107,0,left,right,left,5.157
2018-11-05-09-00-47,VP198w,6,1.13572529107,0,left,right,right,9.506
2018-11-05-09-00-47,VP198w,6,1.13572529107,0,left,right,left,17.497
2018-11-05-09-00-47,VP198w,6,1.13572529107,0,left,right,right,36.151
2018-11-05-09-00-47,VP198w,6,1.13572529107,0,left,right,left,39.729
2018-11-05-09-00-47,VP198w,6,1.13572529107,0,left,right,right,57.927
2018-11-05-09-00-47,VP198w,7,1.14921485403,0.5,left,left,start,0
2018-11-05-09-00-47,VP198w,7,1.14921485403,0.5,left,left,left,1.665
2018-11-05-09-00-47,VP198w,7,1.14921485403,0.5,left,left,down,34.992
2018-11-05-09-00-47,VP198w,7,1.14921485403,0.5,left,left,left,40.137
2018-11-05-09-00-47,VP198w,8,1.20835335259,0.25,right,left,start,0
2018-11-05-09-00-47,VP198w,8,1.20835335259,0.25,right,left,left,2.666
2018-11-05-09-00-47,VP198w,8,1.20835335259,0.25,right,left,up,23.3
2018-11-05-09-00-47,VP198w,8,1.20835335259,0.25,right,left,left,27.646
2018-11-05-09-00-47,VP198w,8,1.20835335259,0.25,right,left,up,38.867
2018-11-05-09-00-47,VP198w,8,1.20835335259,0.25,right,left,left,49.648
2018-11-05-09-00-47,VP198w,8,1.20835335259,0.25,right,left,up,56.953
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,start,0
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,left,1.957
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,up,5.563
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,left,10.306
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,up,17.938
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,left,21.744
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,up,30.332
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,left,35.76
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,up,42.505
2018-11-05-09-00-47,VP198w,9,1.21807720615,1,right,left,left,47.931
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,start,0
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,left,2.091
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,right,6.875
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,left,18.215
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,down,26.4
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,right,30.215
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,left,38.626
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,right,45.104
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,left,53.052
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,down,56.222
2018-11-05-09-00-47,VP198w,10,1.49536801141,0,right,right,up,58.726
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,start,0
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,right,1.158
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,down,7.978
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,right,12.564
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,left,16.024
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,right,21.24
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,down,26.794
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,right,29.19
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,down,42.478
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,right,46.604
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,down,50.323
2018-11-05-09-00-47,VP198w,11,1.24257991699,0.25,right,right,right,55.362
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,start,0
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,right,2.566
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,left,4.613
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,right,7.38
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,left,21.615
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,right,26.863
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,left,32.699
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,right,37.549
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,left,43.537
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,right,48.092
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,left,52.742
2018-11-05-09-00-47,VP198w,12,1.36246451368,0,right,left,right,58.677
2018-11-05-09-00-47,VP198w,13,1.44341877441,0.25,left,right,start,0
