Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-26-13-08-10,VP111993w,4,1.18442971514,1,right,left,left,9.212
2018-11-26-13-08-10,VP111993w,4,1.18442971514,1,right,left,up,26.097
2018-11-26-13-08-10,VP111993w,4,1.18442971514,1,right,left,left,31.042
2018-11-26-13-08-10,VP111993w,4,1.18442971514,1,right,left,up,52.764
2018-11-26-13-08-10,VP111993w,4,1.18442971514,1,right,left,left,59.027
2018-11-26-13-08-10,VP111993w,5,1.23651512308,1,right,right,start,0
2018-11-26-13-08-10,VP111993w,5,1.23651512308,1,right,right,right,1.693
2018-11-26-13-08-10,VP111993w,5,1.23651512308,1,right,right,down,24.924
2018-11-26-13-08-10,VP111993w,5,1.23651512308,1,right,right,right,32.43
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,start,0
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,right,1.423
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,left,4.333
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,right,6.195
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,down,17.55
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,left,19.511
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,right,21.797
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,left,24.49
2018-11-26-13-08-10,VP111993w,6,1.41016575933,0,left,left,right,30.244
2018-11-26-13-08-10,VP111993w,7,1.24152324343,0.5,left,left,start,0
2018-11-26-13-08-10,VP111993w,7,1.24152324343,0.5,left,left,down,1.684
2018-11-26-13-08-10,VP111993w,7,1.24152324343,0.5,left,left,left,4.254
2018-11-26-13-08-10,VP111993w,7,1.24152324343,0.5,left,left,down,11.394
2018-11-26-13-08-10,VP111993w,7,1.24152324343,0.5,left,left,left,46.292
2018-11-26-13-08-10,VP111993w,8,1.4263010213,1,left,right,start,0
2018-11-26-13-08-10,VP111993w,8,1.4263010213,1,left,right,up,2.005
2018-11-26-13-08-10,VP111993w,8,1.4263010213,1,left,right,right,3.633
2018-11-26-13-08-10,VP111993w,9,1.17520753953,0.25,left,left,start,0
2018-11-26-13-08-10,VP111993w,9,1.17520753953,0.25,left,left,right,1.431
2018-11-26-13-08-10,VP111993w,9,1.17520753953,0.25,left,left,down,5.668
2018-11-26-13-08-10,VP111993w,9,1.17520753953,0.25,left,left,left,7.057
2018-11-26-13-08-10,VP111993w,9,1.17520753953,0.25,left,left,right,28.988
2018-11-26-13-08-10,VP111993w,9,1.17520753953,0.25,left,left,left,50.27
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,start,0
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,left,1.12
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,up,18.363
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,left,34.263
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,right,35.705
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,left,39.837
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,right,43.511
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,up,50.561
2018-11-26-13-08-10,VP111993w,10,1.17397203047,0.25,right,left,left,56.797
2018-11-26-13-08-10,VP111993w,11,1.38927967031,0.5,right,right,start,0
2018-11-26-13-08-10,VP111993w,11,1.38927967031,0.5,right,right,down,1.525
2018-11-26-13-08-10,VP111993w,11,1.38927967031,0.5,right,right,right,2.93
2018-11-26-13-08-10,VP111993w,12,1.32966409799,0.5,left,right,start,0
2018-11-26-13-08-10,VP111993w,12,1.32966409799,0.5,left,right,right,1.217
2018-11-26-13-08-10,VP111993w,12,1.32966409799,0.5,left,right,up,3.776
2018-11-26-13-08-10,VP111993w,12,1.32966409799,0.5,left,right,right,6.047
2018-11-26-13-08-10,VP111993w,12,1.32966409799,0.5,left,right,up,7.824
2018-11-26-13-08-10,VP111993w,12,1.32966409799,0.5,left,right,left,9.461
2018-11-26-13-08-10,VP111993w,12,1.32966409799,0.5,left,right,up,13.1
2018-11-26-13-08-10,VP111993w,12,1.32966409799,0.5,left,right,right,22.195
2018-11-26-13-08-10,VP111993w,13,1.27264164692,0.25,left,right,start,0
2018-11-26-13-08-10,VP111993w,13,1.27264164692,0.25,left,right,right,1.526
2018-11-26-13-08-10,VP111993w,13,1.27264164692,0.25,left,right,up,12.546
2018-11-26-13-08-10,VP111993w,13,1.27264164692,0.25,left,right,left,13.895
2018-11-26-13-08-10,VP111993w,13,1.27264164692,0.25,left,right,up,18.435
2018-11-26-13-08-10,VP111993w,13,1.27264164692,0.25,left,right,left,20.127
2018-11-26-13-08-10,VP111993w,13,1.27264164692,0.25,left,right,right,24.872
2018-11-26-13-08-10,VP111993w,14,1.19624082677,0,right,right,start,0
2018-11-26-13-08-10,VP111993w,14,1.19624082677,0,right,right,right,1.167
2018-11-26-13-08-10,VP111993w,14,1.19624082677,0,right,right,left,37.198
2018-11-26-13-08-10,VP111993w,14,1.19624082677,0,right,right,down,52.306
2018-11-26-13-08-10,VP111993w,14,1.19624082677,0,right,right,left,58.181
2018-11-26-13-08-10,VP111993w,15,1.49786482799,1,left,left,start,0
2018-11-26-13-08-10,VP111993w,15,1.49786482799,1,left,left,left,0.999
2018-11-26-13-08-10,VP111993w,15,1.49786482799,1,left,left,down,28.918
2018-11-26-13-08-10,VP111993w,15,1.49786482799,1,left,left,left,30.895
2018-11-26-13-08-10,VP111993w,15,1.49786482799,1,left,left,down,36.222
2018-11-26-13-08-10,VP111993w,15,1.49786482799,1,left,left,left,40.748
2018-11-26-13-08-10,VP111993w,16,1.0715242742,0.25,right,right,start,0
2018-11-26-13-08-10,VP111993w,16,1.0715242742,0.25,right,right,left,1.146
2018-11-26-13-08-10,VP111993w,16,1.0715242742,0.25,right,right,right,4.518
2018-11-26-13-08-10,VP111993w,16,1.0715242742,0.25,right,right,left,54.73
