Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-05-12-06-27,VP698w,6,1.2469371879,0.25,above,left,down,20.208
2018-11-05-12-06-27,VP698w,6,1.2469371879,0.25,above,left,left,23.102
2018-11-05-12-06-27,VP698w,6,1.2469371879,0.25,above,left,down,33.54
2018-11-05-12-06-27,VP698w,6,1.2469371879,0.25,above,left,right,36.763
2018-11-05-12-06-27,VP698w,7,1.42338612326,1,below,right,start,0
2018-11-05-12-06-27,VP698w,7,1.42338612326,1,below,right,right,2.029
2018-11-05-12-06-27,VP698w,7,1.42338612326,1,below,right,down,19.143
2018-11-05-12-06-27,VP698w,7,1.42338612326,1,below,right,right,20.736
2018-11-05-12-06-27,VP698w,7,1.42338612326,1,below,right,down,30.98
2018-11-05-12-06-27,VP698w,7,1.42338612326,1,below,right,right,38.728
2018-11-05-12-06-27,VP698w,7,1.42338612326,1,below,right,down,50.524
2018-11-05-12-06-27,VP698w,8,1.33276143514,0,above,left,start,0
2018-11-05-12-06-27,VP698w,8,1.33276143514,0,above,left,left,4.592
2018-11-05-12-06-27,VP698w,8,1.33276143514,0,above,left,right,44.827
2018-11-05-12-06-27,VP698w,8,1.33276143514,0,above,left,left,47.798
2018-11-05-12-06-27,VP698w,9,1.16707013048,0,below,right,start,0
2018-11-05-12-06-27,VP698w,9,1.16707013048,0,below,right,left,1.303
2018-11-05-12-06-27,VP698w,9,1.16707013048,0,below,right,right,39.197
2018-11-05-12-06-27,VP698w,9,1.16707013048,0,below,right,down,53.988
2018-11-05-12-06-27,VP698w,9,1.16707013048,0,below,right,right,55.353
2018-11-05-12-06-27,VP698w,10,1.41956858924,0.25,below,right,start,0
2018-11-05-12-06-27,VP698w,10,1.41956858924,0.25,below,right,right,1.931
2018-11-05-12-06-27,VP698w,10,1.41956858924,0.25,below,right,left,10.291
2018-11-05-12-06-27,VP698w,10,1.41956858924,0.25,below,right,down,17.217
2018-11-05-12-06-27,VP698w,10,1.41956858924,0.25,below,right,left,23.846
2018-11-05-12-06-27,VP698w,10,1.41956858924,0.25,below,right,down,41.895
2018-11-05-12-06-27,VP698w,10,1.41956858924,0.25,below,right,left,51.93
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,start,0
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,left,2.413
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,down,4.146
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,right,7.815
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,down,10.728
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,right,15.91
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,down,17.934
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,left,22.556
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,right,25.189
2018-11-05-12-06-27,VP698w,11,1.35227294585,0.5,above,right,left,30.484
2018-11-05-12-06-27,VP698w,12,1.2721408469,0.5,above,left,start,0
2018-11-05-12-06-27,VP698w,12,1.2721408469,0.5,above,left,left,1.884
2018-11-05-12-06-27,VP698w,12,1.2721408469,0.5,above,left,down,35.357
2018-11-05-12-06-27,VP698w,12,1.2721408469,0.5,above,left,right,39.874
2018-11-05-12-06-27,VP698w,12,1.2721408469,0.5,above,left,down,41.226
2018-11-05-12-06-27,VP698w,12,1.2721408469,0.5,above,left,right,55.52
2018-11-05-12-06-27,VP698w,13,1.38457445776,0.25,above,right,start,0
2018-11-05-12-06-27,VP698w,13,1.38457445776,0.25,above,right,right,0.817
2018-11-05-12-06-27,VP698w,13,1.38457445776,0.25,above,right,down,26.49
2018-11-05-12-06-27,VP698w,13,1.38457445776,0.25,above,right,right,36.065
2018-11-05-12-06-27,VP698w,13,1.38457445776,0.25,above,right,left,45.883
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,start,0
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,right,2.049
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,left,6.426
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,down,8.586
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,right,9.823
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,down,11.856
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,right,17.719
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,down,20.064
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,right,24.797
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,down,37.003
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,left,42.709
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,down,43.696
2018-11-05-12-06-27,VP698w,14,1.12679736629,1,above,right,right,48.445
2018-11-05-12-06-27,VP698w,15,1.30741901234,0,above,right,start,0
2018-11-05-12-06-27,VP698w,15,1.30741901234,0,above,right,right,0.884
2018-11-05-12-06-27,VP698w,15,1.30741901234,0,above,right,left,4.219
2018-11-05-12-06-27,VP698w,15,1.30741901234,0,above,right,right,9.819
2018-11-05-12-06-27,VP698w,15,1.30741901234,0,above,right,left,32.836
2018-11-05-12-06-27,VP698w,16,1.00017873602,0.5,below,left,start,0
2018-11-05-12-06-27,VP698w,16,1.00017873602,0.5,below,left,left,1.765
2018-11-05-12-06-27,VP698w,16,1.00017873602,0.5,below,left,down,10.919
2018-11-05-12-06-27,VP698w,16,1.00017873602,0.5,below,left,left,14.327
2018-11-05-12-06-27,VP698w,16,1.00017873602,0.5,below,left,down,49.264
2018-11-05-12-06-27,VP698w,16,1.00017873602,0.5,below,left,right,53.368
