Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-26-11-54-23,VP131977w,1,1.01699554061,0.25,right,left,start,0
2018-11-26-11-54-23,VP131977w,1,1.01699554061,0.25,right,left,left,1.373
2018-11-26-11-54-23,VP131977w,2,1.37929507895,0.5,left,right,start,0
2018-11-26-11-54-23,VP131977w,2,1.37929507895,0.5,left,right,up,6.092
2018-11-26-11-54-23,VP131977w,2,1.37929507895,0.5,left,right,right,8.781
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,start,0
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,right,1.507
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,left,7.973
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,right,9.595
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,left,23.822
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,right,26.115
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,left,34.17
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,right,42.89
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,left,51.475
2018-11-26-11-54-23,VP131977w,3,1.26860599029,0.25,left,right,right,58.731
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,start,0
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,left,0.996
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,down,7.594
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,right,9.042
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,left,10.678
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,right,15.323
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,left,20.749
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,right,29.913
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,left,34.992
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,right,38.346
2018-11-26-11-54-23,VP131977w,4,1.01055695715,0,right,left,left,43.007
