Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-12-11-09-01-34,VP191991w,1,1.06372969819,0,left,right,start,0
2018-12-11-09-01-34,VP191991w,1,1.06372969819,0,left,right,left,1.728
2018-12-11-09-01-34,VP191991w,1,1.06372969819,0,left,right,right,24.447
2018-12-11-09-01-34,VP191991w,1,1.06372969819,0,left,right,left,32.984
2018-12-11-09-01-34,VP191991w,1,1.06372969819,0,left,right,right,58.129
2018-12-11-09-01-34,VP191991w,2,1.01742890288,0.5,left,right,start,0
2018-12-11-09-01-34,VP191991w,2,1.01742890288,0.5,left,right,right,4.666
2018-12-11-09-01-34,VP191991w,2,1.01742890288,0.5,left,right,up,17.159
2018-12-11-09-01-34,VP191991w,2,1.01742890288,0.5,left,right,right,19.427
2018-12-11-09-01-34,VP191991w,2,1.01742890288,0.5,left,right,up,31.614
2018-12-11-09-01-34,VP191991w,2,1.01742890288,0.5,left,right,right,34.101
2018-12-11-09-01-34,VP191991w,3,1.34421247224,0,left,left,start,0
2018-12-11-09-01-34,VP191991w,3,1.34421247224,0,left,left,right,0.842
2018-12-11-09-01-34,VP191991w,3,1.34421247224,0,left,left,left,30.401
2018-12-11-09-01-34,VP191991w,3,1.34421247224,0,left,left,right,35.796
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,start,0
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,right,1.565
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,left,6.482
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,right,15.458
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,down,20.385
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,right,21.418
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,left,28.376
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,right,29.708
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,left,33.244
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,right,40.14
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,up,50.265
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,left,50.694
2018-12-11-09-01-34,VP191991w,4,1.28343399879,0,right,right,right,52.691
2018-12-11-09-01-34,VP191991w,5,1.18431672264,0.25,right,left,start,0
2018-12-11-09-01-34,VP191991w,5,1.18431672264,0.25,right,left,left,0.714
2018-12-11-09-01-34,VP191991w,6,1.05007160656,0.5,right,left,start,0
2018-12-11-09-01-34,VP191991w,6,1.05007160656,0.5,right,left,left,2.553
2018-12-11-09-01-34,VP191991w,6,1.05007160656,0.5,right,left,right,35.905
2018-12-11-09-01-34,VP191991w,6,1.05007160656,0.5,right,left,left,39.55
2018-12-11-09-01-34,VP191991w,6,1.05007160656,0.5,right,left,right,51.724
2018-12-11-09-01-34,VP191991w,6,1.05007160656,0.5,right,left,left,54.435
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,start,0
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,left,1.604
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,right,7.92
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,left,9.677
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,right,28.807
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,up,34.838
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,left,38.155
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,right,48.289
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,left,49.295
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,right,56.419
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,left,56.791
2018-12-11-09-01-34,VP191991w,7,1.31195596946,1,right,left,up,58.036
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,start,0
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,left,3.965
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,right,5.653
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,left,13.089
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,down,22.407
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,right,29.138
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,left,46.894
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,right,49.96
2018-12-11-09-01-34,VP191991w,8,1.31164871692,0.25,left,left,left,55.189
2018-12-11-09-01-34,VP191991w,9,1.41870186682,0.25,left,right,start,0
2018-12-11-09-01-34,VP191991w,9,1.41870186682,0.25,left,right,right,0.82
2018-12-11-09-01-34,VP191991w,9,1.41870186682,0.25,left,right,up,10.71
2018-12-11-09-01-34,VP191991w,9,1.41870186682,0.25,left,right,right,12.952
2018-12-11-09-01-34,VP191991w,10,1.16417323442,0,right,left,start,0
2018-12-11-09-01-34,VP191991w,10,1.16417323442,0,right,left,right,0.979
2018-12-11-09-01-34,VP191991w,10,1.16417323442,0,right,left,up,8.147
2018-12-11-09-01-34,VP191991w,10,1.16417323442,0,right,left,left,9.104
2018-12-11-09-01-34,VP191991w,10,1.16417323442,0,right,left,right,11.554
2018-12-11-09-01-34,VP191991w,10,1.16417323442,0,right,left,left,44.494
2018-12-11-09-01-34,VP191991w,10,1.16417323442,0,right,left,right,45.328
2018-12-11-09-01-34,VP191991w,11,1.3136938307,1,left,left,start,0
2018-12-11-09-01-34,VP191991w,11,1.3136938307,1,left,left,down,1.806
2018-12-11-09-01-34,VP191991w,11,1.3136938307,1,left,left,left,3.26
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,start,0
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,down,1.993
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,right,6.692
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,down,16.875
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,right,25.301
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,down,36.533
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,right,46.525
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,down,55.069
2018-12-11-09-01-34,VP191991w,12,1.26629860882,0.5,right,right,right,58.248
2018-12-11-09-01-34,VP191991w,13,1.18587146044,0.5,left,left,start,0
2018-12-11-09-01-34,VP191991w,13,1.18587146044,0.5,left,left,down,2.61
2018-12-11-09-01-34,VP191991w,13,1.18587146044,0.5,left,left,left,8.265
2018-12-11-09-01-34,VP191991w,14,1.25849663492,1,right,right,start,0
2018-12-11-09-01-34,VP191991w,14,1.25849663492,1,right,right,down,2.599
2018-12-11-09-01-34,VP191991w,14,1.25849663492,1,right,right,right,3.695
2018-12-11-09-01-34,VP191991w,14,1.25849663492,1,right,right,down,27.322
2018-12-11-09-01-34,VP191991w,14,1.25849663492,1,right,right,right,30.883
2018-12-11-09-01-34,VP191991w,14,1.25849663492,1,right,right,down,55.45
2018-12-11-09-01-34,VP191991w,14,1.25849663492,1,right,right,right,56.012
2018-12-11-09-01-34,VP191991w,15,1.21501054448,0.25,right,right,start,0
2018-12-11-09-01-34,VP191991w,15,1.21501054448,0.25,right,right,right,5.536
2018-12-11-09-01-34,VP191991w,15,1.21501054448,0.25,right,right,down,19.005
2018-12-11-09-01-34,VP191991w,15,1.21501054448,0.25,right,right,right,20.555
2018-12-11-09-01-34,VP191991w,15,1.21501054448,0.25,right,right,left,31.357
2018-12-11-09-01-34,VP191991w,15,1.21501054448,0.25,right,right,right,33.359
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,start,0
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,right,4.932
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,up,22.466
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,right,28.348
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,up,34.523
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,right,37.73
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,up,40.057
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,right,43.917
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,up,49.715
2018-12-11-09-01-34,VP191991w,16,1.2096102071,1,left,right,right,52.285
