Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,start,0
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,right,2.148
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,up,10.453
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,right,13.725
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,up,25.575
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,right,28.08
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,up,33.214
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,right,36.071
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,up,41.682
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,right,45.354
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,left,47.407
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,right,51.737
2018-11-08-08-52-29,VP51998w,1,1.40633245001,1,left,right,up,56.857
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,start,0
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,right,1.554
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,up,6.12
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,left,7.97
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,down,28.165
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,left,33.176
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,down,45.966
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,right,47.733
2018-11-08-08-52-29,VP51998w,2,1.16023598198,0,right,left,left,54.294
2018-11-08-08-52-29,VP51998w,3,1.32743103569,0,left,left,start,0
2018-11-08-08-52-29,VP51998w,3,1.32743103569,0,left,left,left,1.037
2018-11-08-08-52-29,VP51998w,3,1.32743103569,0,left,left,right,12.749
2018-11-08-08-52-29,VP51998w,3,1.32743103569,0,left,left,left,30.436
2018-11-08-08-52-29,VP51998w,3,1.32743103569,0,left,left,right,50.263
2018-11-08-08-52-29,VP51998w,3,1.32743103569,0,left,left,left,58.644
2018-11-08-08-52-29,VP51998w,4,1.37014477564,0.5,right,right,start,0
2018-11-08-08-52-29,VP51998w,4,1.37014477564,0.5,right,right,right,0.749
2018-11-08-08-52-29,VP51998w,4,1.37014477564,0.5,right,right,down,40.755
2018-11-08-08-52-29,VP51998w,4,1.37014477564,0.5,right,right,right,50.01
2018-11-08-08-52-29,VP51998w,5,1.238397322,0.25,right,right,start,0
2018-11-08-08-52-29,VP51998w,5,1.238397322,0.25,right,right,right,1.188
2018-11-08-08-52-29,VP51998w,5,1.238397322,0.25,right,right,left,11.734
2018-11-08-08-52-29,VP51998w,5,1.238397322,0.25,right,right,right,19.775
2018-11-08-08-52-29,VP51998w,5,1.238397322,0.25,right,right,left,42.014
2018-11-08-08-52-29,VP51998w,5,1.238397322,0.25,right,right,right,51.709
2018-11-08-08-52-29,VP51998w,5,1.238397322,0.25,right,right,left,59.765
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,start,0
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,right,2.174
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,left,6.069
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,down,10.873
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,left,15.455
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,right,29.174
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,left,40.291
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,right,52.549
2018-11-08-08-52-29,VP51998w,6,1.03367628783,0,left,right,left,55.799
2018-11-08-08-52-29,VP51998w,7,1.26716372329,1,left,left,start,0
2018-11-08-08-52-29,VP51998w,7,1.26716372329,1,left,left,left,1.748
2018-11-08-08-52-29,VP51998w,7,1.26716372329,1,left,left,down,23.817
2018-11-08-08-52-29,VP51998w,7,1.26716372329,1,left,left,left,30.948
2018-11-08-08-52-29,VP51998w,7,1.26716372329,1,left,left,down,42.821
2018-11-08-08-52-29,VP51998w,7,1.26716372329,1,left,left,left,49.82
2018-11-08-08-52-29,VP51998w,8,1.2868261388,1,right,left,start,0
2018-11-08-08-52-29,VP51998w,8,1.2868261388,1,right,left,left,1.375
2018-11-08-08-52-29,VP51998w,8,1.2868261388,1,right,left,up,47.206
2018-11-08-08-52-29,VP51998w,9,1.03263889529,0.5,left,right,start,0
2018-11-08-08-52-29,VP51998w,9,1.03263889529,0.5,left,right,right,4.274
2018-11-08-08-52-29,VP51998w,9,1.03263889529,0.5,left,right,left,20.123
2018-11-08-08-52-29,VP51998w,9,1.03263889529,0.5,left,right,right,25.023
2018-11-08-08-52-29,VP51998w,9,1.03263889529,0.5,left,right,up,46.315
2018-11-08-08-52-29,VP51998w,9,1.03263889529,0.5,left,right,left,50.538
2018-11-08-08-52-29,VP51998w,9,1.03263889529,0.5,left,right,right,53.484
2018-11-08-08-52-29,VP51998w,9,1.03263889529,0.5,left,right,up,56.381
2018-11-08-08-52-29,VP51998w,10,1.24176657126,0.25,left,left,start,0
2018-11-08-08-52-29,VP51998w,10,1.24176657126,0.25,left,left,right,2.002
2018-11-08-08-52-29,VP51998w,10,1.24176657126,0.25,left,left,left,7.558
2018-11-08-08-52-29,VP51998w,10,1.24176657126,0.25,left,left,down,12.678
2018-11-08-08-52-29,VP51998w,10,1.24176657126,0.25,left,left,left,16.857
2018-11-08-08-52-29,VP51998w,10,1.24176657126,0.25,left,left,down,22.653
2018-11-08-08-52-29,VP51998w,10,1.24176657126,0.25,left,left,right,25.488
