Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,start,0
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,right,2.15
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,left,3.418
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,down,12.953
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,right,22.356
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,left,33.832
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,unclear,35.94
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,right,42.453
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,left,46.146
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,down,49.773
2018-10-29-11-59-28,VP21999w,1,1.40180954411,0,below,left,left,59.053
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,start,0
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,left,4.261
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,right,6.447
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,down,10.871
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,left,18.927
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,down,34.433
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,right,40.164
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,left,45.304
2018-10-29-11-59-28,VP21999w,2,1.23850376811,0.25,above,right,down,50.699
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,start,0
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,right,2.11
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,left,9.571
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,down,15.93
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,right,19.079
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,left,30.506
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,right,35.004
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,left,47.324
2018-10-29-11-59-28,VP21999w,3,1.34275128901,1,above,left,right,49.086
2018-10-29-11-59-28,VP21999w,4,1.14757835431,1,below,right,start,0
2018-10-29-11-59-28,VP21999w,4,1.14757835431,1,below,right,right,2.556
2018-10-29-11-59-28,VP21999w,4,1.14757835431,1,below,right,left,15.853
2018-10-29-11-59-28,VP21999w,4,1.14757835431,1,below,right,right,19.979
2018-10-29-11-59-28,VP21999w,4,1.14757835431,1,below,right,left,50.616
2018-10-29-11-59-28,VP21999w,4,1.14757835431,1,below,right,right,55.743
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,start,0
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,right,3.103
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,left,5.778
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,right,7.277
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,left,20.005
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,right,26.463
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,left,30.547
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,right,43.514
2018-10-29-11-59-28,VP21999w,5,1.43142654701,0.5,below,right,left,44.358
2018-10-29-11-59-28,VP21999w,6,1.14759853964,0.5,above,left,start,0
2018-10-29-11-59-28,VP21999w,6,1.14759853964,0.5,above,left,right,2.58
2018-10-29-11-59-28,VP21999w,6,1.14759853964,0.5,above,left,left,47.771
2018-10-29-11-59-28,VP21999w,7,1.12700224834,0.25,above,left,start,0
2018-10-29-11-59-28,VP21999w,7,1.12700224834,0.25,above,left,left,1.96
2018-10-29-11-59-28,VP21999w,7,1.12700224834,0.25,above,left,right,29.597
2018-10-29-11-59-28,VP21999w,7,1.12700224834,0.25,above,left,left,33.768
2018-10-29-11-59-28,VP21999w,7,1.12700224834,0.25,above,left,right,35.991
2018-10-29-11-59-28,VP21999w,7,1.12700224834,0.25,above,left,left,39.755
2018-10-29-11-59-28,VP21999w,7,1.12700224834,0.25,above,left,right,54.817
2018-10-29-11-59-28,VP21999w,8,1.27201172024,1,below,left,start,0
2018-10-29-11-59-28,VP21999w,8,1.27201172024,1,below,left,down,2.026
2018-10-29-11-59-28,VP21999w,8,1.27201172024,1,below,left,right,7.028
2018-10-29-11-59-28,VP21999w,8,1.27201172024,1,below,left,unclear,24.944
2018-10-29-11-59-28,VP21999w,8,1.27201172024,1,below,left,down,36.218
2018-10-29-11-59-28,VP21999w,8,1.27201172024,1,below,left,right,46.396
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,start,0
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,right,2.437
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,left,8.442
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,right,11.24
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,down,19.147
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,right,22.871
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,left,30.878
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,right,41.255
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,down,50.926
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,left,54.392
2018-10-29-11-59-28,VP21999w,9,1.26381804511,0.5,below,left,right,59.249
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,start,0
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,right,3.314
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,down,17.021
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,left,18.797
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,right,21.506
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,left,26.081
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,right,33.476
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,down,46.667
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,right,49.558
2018-10-29-11-59-28,VP21999w,10,1.25937557354,0,above,right,left,51.994
2018-10-29-11-59-28,VP21999w,11,1.08640226604,0.25,below,left,start,0
