Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-30-13-05-38,VP161996m,1,1.06283984296,0,right,right,start,0
2018-11-30-13-05-38,VP161996m,1,1.06283984296,0,right,right,left,6.887
2018-11-30-13-05-38,VP161996m,1,1.06283984296,0,right,right,right,20.097
2018-11-30-13-05-38,VP161996m,1,1.06283984296,0,right,right,left,33.955
2018-11-30-13-05-38,VP161996m,1,1.06283984296,0,right,right,right,55.633
2018-11-30-13-05-38,VP161996m,2,1.14458542484,0.5,right,left,start,0
2018-11-30-13-05-38,VP161996m,3,1.32821329743,1,left,left,start,0
2018-11-30-13-05-38,VP161996m,3,1.32821329743,1,left,left,left,3.198
2018-11-30-13-05-38,VP161996m,3,1.32821329743,1,left,left,right,40.815
2018-11-30-13-05-38,VP161996m,3,1.32821329743,1,left,left,left,42.542
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,start,0
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,left,3.405
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,right,6.413
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,left,9.383
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,right,12.258
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,left,22.567
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,up,27.075
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,right,30.44
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,left,43.201
2018-11-30-13-05-38,VP161996m,4,1.08181663084,0,left,left,right,45.282
2018-11-30-13-05-38,VP161996m,5,1.14076610097,0.5,right,right,start,0
2018-11-30-13-05-38,VP161996m,5,1.14076610097,0.5,right,right,right,1.519
2018-11-30-13-05-38,VP161996m,5,1.14076610097,0.5,right,right,down,27.912
2018-11-30-13-05-38,VP161996m,5,1.14076610097,0.5,right,right,right,30.902
2018-11-30-13-05-38,VP161996m,5,1.14076610097,0.5,right,right,down,42.374
2018-11-30-13-05-38,VP161996m,5,1.14076610097,0.5,right,right,right,46.273
2018-11-30-13-05-38,VP161996m,6,1.3532008772,0.25,left,left,start,0
2018-11-30-13-05-38,VP161996m,6,1.3532008772,0.25,left,left,right,1.108
2018-11-30-13-05-38,VP161996m,6,1.3532008772,0.25,left,left,left,4.088
2018-11-30-13-05-38,VP161996m,6,1.3532008772,0.25,left,left,right,9.024
2018-11-30-13-05-38,VP161996m,6,1.3532008772,0.25,left,left,down,15.072
2018-11-30-13-05-38,VP161996m,6,1.3532008772,0.25,left,left,left,16.631
2018-11-30-13-05-38,VP161996m,6,1.3532008772,0.25,left,left,right,28.128
2018-11-30-13-05-38,VP161996m,6,1.3532008772,0.25,left,left,left,45.16
2018-11-30-13-05-38,VP161996m,7,1.00601801497,0.5,left,left,start,0
2018-11-30-13-05-38,VP161996m,7,1.00601801497,0.5,left,left,left,0.877
2018-11-30-13-05-38,VP161996m,8,1.37670071809,0.25,left,right,start,0
2018-11-30-13-05-38,VP161996m,8,1.37670071809,0.25,left,right,left,0.997
2018-11-30-13-05-38,VP161996m,8,1.37670071809,0.25,left,right,up,13.227
2018-11-30-13-05-38,VP161996m,8,1.37670071809,0.25,left,right,right,19.093
2018-11-30-13-05-38,VP161996m,8,1.37670071809,0.25,left,right,up,40.162
2018-11-30-13-05-38,VP161996m,8,1.37670071809,0.25,left,right,right,44.266
2018-11-30-13-05-38,VP161996m,8,1.37670071809,0.25,left,right,up,56.357
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,start,0
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,left,3.135
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,up,6.728
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,left,15.146
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,up,18.224
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,right,27.328
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,left,37.135
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,up,41.28
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,right,43.917
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,left,45.465
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,right,49.327
2018-11-30-13-05-38,VP161996m,9,1.41649177031,0.25,right,left,left,58.901
2018-11-30-13-05-38,VP161996m,10,1.26204373371,0.25,right,right,start,0
2018-11-30-13-05-38,VP161996m,10,1.26204373371,0.25,right,right,right,1.343
2018-11-30-13-05-38,VP161996m,10,1.26204373371,0.25,right,right,down,27.421
2018-11-30-13-05-38,VP161996m,10,1.26204373371,0.25,right,right,right,33.732
2018-11-30-13-05-38,VP161996m,10,1.26204373371,0.25,right,right,left,50.075
2018-11-30-13-05-38,VP161996m,10,1.26204373371,0.25,right,right,right,57.256
2018-11-30-13-05-38,VP161996m,11,1.34756426078,1,right,left,start,0
2018-11-30-13-05-38,VP161996m,11,1.34756426078,1,right,left,up,2.536
2018-11-30-13-05-38,VP161996m,11,1.34756426078,1,right,left,left,4.098
2018-11-30-13-05-38,VP161996m,11,1.34756426078,1,right,left,up,58.898
2018-11-30-13-05-38,VP161996m,12,1.36481758187,0,left,right,start,0
2018-11-30-13-05-38,VP161996m,12,1.36481758187,0,left,right,left,1.646
