Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-12-07-13-07-36,VP121995w,1,1.30605755128,0.5,left,right,start,0
2018-12-07-13-07-36,VP121995w,1,1.30605755128,0.5,left,right,up,3.359
2018-12-07-13-07-36,VP121995w,1,1.30605755128,0.5,left,right,left,11.368
2018-12-07-13-07-36,VP121995w,1,1.30605755128,0.5,left,right,up,17.221
2018-12-07-13-07-36,VP121995w,1,1.30605755128,0.5,left,right,left,22.682
2018-12-07-13-07-36,VP121995w,1,1.30605755128,0.5,left,right,up,36.122
2018-12-07-13-07-36,VP121995w,1,1.30605755128,0.5,left,right,left,50.008
2018-12-07-13-07-36,VP121995w,1,1.30605755128,0.5,left,right,up,52.865
2018-12-07-13-07-36,VP121995w,2,1.06042127285,0,right,left,start,0
2018-12-07-13-07-36,VP121995w,2,1.06042127285,0,right,left,left,2.835
2018-12-07-13-07-36,VP121995w,3,1.14185236293,0,right,right,start,0
2018-12-07-13-07-36,VP121995w,3,1.14185236293,0,right,right,left,3.225
2018-12-07-13-07-36,VP121995w,4,1.09925197527,0.5,right,right,start,0
2018-12-07-13-07-36,VP121995w,4,1.09925197527,0.5,right,right,down,2.594
2018-12-07-13-07-36,VP121995w,4,1.09925197527,0.5,right,right,left,24.406
2018-12-07-13-07-36,VP121995w,4,1.09925197527,0.5,right,right,down,27.012
2018-12-07-13-07-36,VP121995w,4,1.09925197527,0.5,right,right,right,31.207
2018-12-07-13-07-36,VP121995w,4,1.09925197527,0.5,right,right,down,36.398
2018-12-07-13-07-36,VP121995w,5,1.2940642236,0.25,left,left,start,0
2018-12-07-13-07-36,VP121995w,5,1.2940642236,0.25,left,left,left,2.798
2018-12-07-13-07-36,VP121995w,6,1.15135351568,0.25,right,left,start,0
2018-12-07-13-07-36,VP121995w,6,1.15135351568,0.25,right,left,left,1.252
2018-12-07-13-07-36,VP121995w,7,1.12451889026,0,left,right,start,0
2018-12-07-13-07-36,VP121995w,7,1.12451889026,0,left,right,left,1.512
2018-12-07-13-07-36,VP121995w,7,1.12451889026,0,left,right,right,20.766
2018-12-07-13-07-36,VP121995w,7,1.12451889026,0,left,right,left,22.81
2018-12-07-13-07-36,VP121995w,7,1.12451889026,0,left,right,right,30.547
2018-12-07-13-07-36,VP121995w,8,1.24864286037,0,left,left,start,0
2018-12-07-13-07-36,VP121995w,8,1.24864286037,0,left,left,up,2.671
2018-12-07-13-07-36,VP121995w,8,1.24864286037,0,left,left,right,4.235
2018-12-07-13-07-36,VP121995w,8,1.24864286037,0,left,left,down,15.538
2018-12-07-13-07-36,VP121995w,8,1.24864286037,0,left,left,right,17.537
2018-12-07-13-07-36,VP121995w,8,1.24864286037,0,left,left,left,38.53
2018-12-07-13-07-36,VP121995w,8,1.24864286037,0,left,left,right,40.58
2018-12-07-13-07-36,VP121995w,8,1.24864286037,0,left,left,left,43.778
2018-12-07-13-07-36,VP121995w,9,1.43132348799,1,right,left,start,0
2018-12-07-13-07-36,VP121995w,9,1.43132348799,1,right,left,up,4.262
2018-12-07-13-07-36,VP121995w,9,1.43132348799,1,right,left,left,6.88
2018-12-07-13-07-36,VP121995w,10,1.36449368752,0.5,right,left,start,0
2018-12-07-13-07-36,VP121995w,10,1.36449368752,0.5,right,left,left,1.834
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,start,0
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,down,3.499
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,right,15.642
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,down,18.568
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,right,20.756
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,down,23.338
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,right,35.944
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,down,41.03
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,right,53.409
2018-12-07-13-07-36,VP121995w,11,1.02901402226,1,right,right,down,55.713
2018-12-07-13-07-36,VP121995w,12,1.34914322248,0.25,left,right,start,0
