Session,Participant,Block,OnsetDelay,StereoStrength,BiasedSide,RotationBias,Percept,Time
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,start,0
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,left,2.612
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,right,5.051
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,left,11.972
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,right,17.19
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,left,23.997
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,right,28.876
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,up,33.858
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,left,40.647
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,right,42.18
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,up,45.656
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,right,46.796
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,left,50.198
2018-11-09-16-09-36,VP41998m,1,1.44798073435,0,left,right,right,55.035
2018-11-09-16-09-36,VP41998m,2,1.00730244036,1,left,left,start,0
2018-11-09-16-09-36,VP41998m,2,1.00730244036,1,left,left,left,1.914
2018-11-09-16-09-36,VP41998m,2,1.00730244036,1,left,left,down,24.427
2018-11-09-16-09-36,VP41998m,2,1.00730244036,1,left,left,left,30.876
2018-11-09-16-09-36,VP41998m,2,1.00730244036,1,left,left,down,37.583
2018-11-09-16-09-36,VP41998m,2,1.00730244036,1,left,left,left,48.829
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,start,0
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,left,0.965
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,up,4.24
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,right,6.805
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,left,10.384
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,up,15.191
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,right,16.123
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,left,19.52
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,up,23.893
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,right,28.066
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,left,29.42
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,up,38.441
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,right,41.017
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,left,42.315
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,up,45.927
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,down,49.762
2018-11-09-16-09-36,VP41998m,3,1.33473187175,0,left,left,right,55.237
2018-11-09-16-09-36,VP41998m,4,1.0149955735,0.5,right,left,start,0
2018-11-09-16-09-36,VP41998m,4,1.0149955735,0.5,right,left,left,1.721
2018-11-09-16-09-36,VP41998m,4,1.0149955735,0.5,right,left,up,7.872
2018-11-09-16-09-36,VP41998m,4,1.0149955735,0.5,right,left,left,22.701
2018-11-09-16-09-36,VP41998m,4,1.0149955735,0.5,right,left,up,30.136
2018-11-09-16-09-36,VP41998m,4,1.0149955735,0.5,right,left,left,42.565
2018-11-09-16-09-36,VP41998m,4,1.0149955735,0.5,right,left,up,45.883
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,start,0
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,left,2.834
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,up,13.417
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,right,14.972
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,left,17.221
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,up,22.362
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,left,39.433
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,right,42.914
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,left,49.886
2018-11-09-16-09-36,VP41998m,5,1.13577699883,0.25,right,left,up,56.495
2018-11-09-16-09-36,VP41998m,6,1.3738749024,0.25,left,right,start,0
2018-11-09-16-09-36,VP41998m,6,1.3738749024,0.25,left,right,up,1.149
2018-11-09-16-09-36,VP41998m,6,1.3738749024,0.25,left,right,right,3.454
2018-11-09-16-09-36,VP41998m,6,1.3738749024,0.25,left,right,up,39.208
2018-11-09-16-09-36,VP41998m,6,1.3738749024,0.25,left,right,right,47.793
2018-11-09-16-09-36,VP41998m,6,1.3738749024,0.25,left,right,up,51.244
2018-11-09-16-09-36,VP41998m,6,1.3738749024,0.25,left,right,right,53.28
2018-11-09-16-09-36,VP41998m,7,1.33212887248,0,right,right,start,0
2018-11-09-16-09-36,VP41998m,7,1.33212887248,0,right,right,right,2.05
2018-11-09-16-09-36,VP41998m,7,1.33212887248,0,right,right,left,6.81
2018-11-09-16-09-36,VP41998m,7,1.33212887248,0,right,right,right,26.958
2018-11-09-16-09-36,VP41998m,7,1.33212887248,0,right,right,left,34.529
2018-11-09-16-09-36,VP41998m,7,1.33212887248,0,right,right,right,54.348
2018-11-09-16-09-36,VP41998m,7,1.33212887248,0,right,right,left,57.384
2018-11-09-16-09-36,VP41998m,8,1.28946812965,0.5,right,right,start,0
2018-11-09-16-09-36,VP41998m,8,1.28946812965,0.5,right,right,right,1.963
2018-11-09-16-09-36,VP41998m,8,1.28946812965,0.5,right,right,down,21.927
2018-11-09-16-09-36,VP41998m,8,1.28946812965,0.5,right,right,right,27.066
2018-11-09-16-09-36,VP41998m,8,1.28946812965,0.5,right,right,down,41.929
2018-11-09-16-09-36,VP41998m,8,1.28946812965,0.5,right,right,right,45.148
2018-11-09-16-09-36,VP41998m,9,1.12863817812,0.25,left,left,start,0
2018-11-09-16-09-36,VP41998m,9,1.12863817812,0.25,left,left,down,1.385
2018-11-09-16-09-36,VP41998m,9,1.12863817812,0.25,left,left,left,2.566
2018-11-09-16-09-36,VP41998m,9,1.12863817812,0.25,left,left,right,13.782
2018-11-09-16-09-36,VP41998m,9,1.12863817812,0.25,left,left,left,16.798
2018-11-09-16-09-36,VP41998m,9,1.12863817812,0.25,left,left,down,29.887
2018-11-09-16-09-36,VP41998m,9,1.12863817812,0.25,left,left,left,33.766
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,start,0
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,up,3.279
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,right,5.932
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,up,13.242
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,right,19.575
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,up,22.265
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,right,27.929
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,up,34.605
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,right,50.783
2018-11-09-16-09-36,VP41998m,10,1.20336938726,0.5,left,right,up,58.552
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,start,0
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,left,2.922
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,right,17.775
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,left,20.346
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,right,26.237
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,left,36.954
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,right,44.647
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,down,51.332
2018-11-09-16-09-36,VP41998m,11,1.32332637773,0,right,left,right,56.278
2018-11-09-16-09-36,VP41998m,12,1.24756574493,1,left,right,start,0
2018-11-09-16-09-36,VP41998m,12,1.24756574493,1,left,right,up,2.187
2018-11-09-16-09-36,VP41998m,12,1.24756574493,1,left,right,right,9.912
2018-11-09-16-09-36,VP41998m,13,1.13314077711,1,right,left,start,0
2018-11-09-16-09-36,VP41998m,13,1.13314077711,1,right,left,left,0.907
2018-11-09-16-09-36,VP41998m,14,1.22132449735,0.5,left,left,start,0
2018-11-09-16-09-36,VP41998m,14,1.22132449735,0.5,left,left,down,3.212
2018-11-09-16-09-36,VP41998m,14,1.22132449735,0.5,left,left,left,14.216
2018-11-09-16-09-36,VP41998m,14,1.22132449735,0.5,left,left,down,19.41
2018-11-09-16-09-36,VP41998m,14,1.22132449735,0.5,left,left,left,22.043
2018-11-09-16-09-36,VP41998m,14,1.22132449735,0.5,left,left,down,40.242
2018-11-09-16-09-36,VP41998m,14,1.22132449735,0.5,left,left,left,56.892
