Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-12-07-12-34-20,VP191991w,1,1,probe,0,above,right,2,1.05830158661,0,left,0.512
2018-12-07-12-34-20,VP191991w,1,2,both,0,above,right,2,1.4082910877,0.816642169198,right,0.753
2018-12-07-12-34-20,VP191991w,1,3,probe,0.25,above,right,1,1.2249632538,0,right,0.595
2018-12-07-12-34-20,VP191991w,1,4,both,0.25,above,left,1,0.824975252557,0.883306836071,left,0.32
2018-12-07-12-34-20,VP191991w,1,5,probe,0.5,above,left,0.5,1.25829558723,0,left,0.409
2018-12-07-12-34-20,VP191991w,1,6,both,0.5,above,right,0.5,0.833308335916,0.816642169198,right,0.377
2018-12-07-12-34-20,VP191991w,1,7,probe,1,below,right,0.25,1.48328883793,0,left,0.223
2018-12-07-12-34-20,VP191991w,1,8,both,1,below,right,0.25,1.0416354199,0.883306836071,right,0.677
2018-12-07-12-34-20,VP191991w,1,9,probe,0.25,below,right,0.5,1.17496475364,0,left,0.41
2018-12-07-12-34-20,VP191991w,1,10,both,0.25,below,right,0.5,1.41662417106,0.708312085529,right,0.763
2018-12-07-12-34-20,VP191991w,1,11,probe,0.25,above,right,0.5,0.758310585684,0,left,0.766
2018-12-07-12-34-20,VP191991w,1,12,both,0.25,above,right,0.5,0.941638419585,0.724978252247,right,0.355
2018-12-07-12-34-20,VP191991w,1,13,probe,0,below,right,2,0.866640669353,0,right,0.286
2018-12-07-12-34-20,VP191991w,1,14,both,0,below,left,2,1.15829858692,0.724978252247,left,0.571
2018-12-07-12-34-20,VP191991w,1,15,probe,1,below,left,2,1.23329633716,0,left,0.427
2018-12-07-12-34-20,VP191991w,1,16,both,1,below,right,2,1.14996550356,0.733311335606,down,0.222
2018-12-07-12-34-20,VP191991w,1,17,probe,1,below,right,0.5,1.07496775333,0,left,0.343
2018-12-07-12-34-20,VP191991w,1,18,both,1,below,right,0.5,1.4082910877,0.724978252247,down,0.743
2018-12-07-12-34-20,VP191991w,1,19,probe,1,above,right,0.5,1.25829558723,0,left,0.512
2018-12-07-12-34-20,VP191991w,1,20,both,1,above,right,0.5,1.37495875426,0.808309085839,right,0.726
2018-12-07-12-34-20,VP191991w,1,21,probe,0.5,below,right,2,1.24162942052,0,left,0.473
2018-12-07-12-34-20,VP191991w,1,22,both,0.5,below,right,2,0.808309085839,0.733311335606,down,0.375
2018-12-07-12-34-20,VP191991w,1,23,probe,0.5,above,right,0.25,1.07496775333,0,right,0.463
2018-12-07-12-34-20,VP191991w,1,24,both,0.5,above,left,0.25,1.42495725442,0.833308335916,unclear,0.826
2018-12-07-12-34-20,VP191991w,1,25,probe,1,above,left,2,1.11663317013,0,left,0.527
2018-12-07-12-34-20,VP191991w,1,26,both,1,above,right,2,0.724978252247,0.89163991943,down,0.27
2018-12-07-12-34-20,VP191991w,1,27,probe,0.5,below,right,0.5,1.49162192129,0,left,0.442
2018-12-07-12-34-20,VP191991w,1,28,both,0.5,below,right,0.5,0.816642169198,0.783309835761,down,0.674
2018-12-07-12-34-20,VP191991w,1,29,probe,1,below,right,1,0.824975252557,0,left,0.465
2018-12-07-12-34-20,VP191991w,1,30,both,1,below,right,1,1.06663466997,0.89163991943,down,0.479
2018-12-07-12-34-20,VP191991w,1,31,probe,0,above,right,0.5,1.10830008677,0,right,0.432
2018-12-07-12-34-20,VP191991w,1,32,both,0,above,left,0.5,0.716645168888,0.899973002789,down,0.566
2018-12-07-12-34-20,VP191991w,1,33,probe,0.5,above,left,2,0.79997600248,0,right,0.29
2018-12-07-12-34-20,VP191991w,1,34,both,0.5,above,left,2,0.933305336226,0.858307585994,down,0.172
2018-12-07-12-34-20,VP191991w,1,35,probe,0.5,below,left,1,1.14163242021,0,left,0.326
2018-12-07-12-34-20,VP191991w,1,36,both,0.5,below,right,1,1.49162192129,0.841641419275,down,0.565
2018-12-07-12-34-20,VP191991w,1,37,probe,0,below,right,0.5,1.183297837,0,left,0.354
2018-12-07-12-34-20,VP191991w,1,38,both,0,below,right,0.5,1.34995950418,0.874973752712,down,0.556
2018-12-07-12-34-20,VP191991w,1,39,probe,0,above,right,1,1.21663017044,0,right,0.494
2018-12-07-12-34-20,VP191991w,1,40,both,0,above,left,1,0.733311335606,0.858307585994,unclear,0.986
2018-12-07-12-34-20,VP191991w,1,41,probe,0.5,below,left,0.25,1.3666256709,0,left,0.404
2018-12-07-12-34-20,VP191991w,1,42,both,0.5,below,right,0.25,1.2249632538,0.858307585994,down,0.886
2018-12-07-12-34-20,VP191991w,1,43,probe,0.25,above,right,2,1.03330233654,0,right,0.296
2018-12-07-12-34-20,VP191991w,1,44,both,0.25,above,left,2,0.89163991943,0.89163991943,down,0.58
2018-12-07-12-34-20,VP191991w,1,45,probe,0.25,below,left,2,1.17496475364,0,left,0.257
2018-12-07-12-34-20,VP191991w,1,46,both,0.25,below,right,2,0.883306836071,0.874973752712,down,0.458
2018-12-07-12-34-20,VP191991w,1,47,probe,0,below,right,1,1.42495725442,0,left,0.21
2018-12-07-12-34-20,VP191991w,1,48,both,0,below,right,1,0.966637669663,0.758310585684,unclear,0.819
2018-12-07-12-34-20,VP191991w,1,49,probe,0.25,below,right,1,0.858307585994,0,left,0.393
2018-12-07-12-34-20,VP191991w,1,50,both,0.25,below,right,1,0.874973752712,0.824975252557,right,0.997
2018-12-07-12-34-20,VP191991w,1,51,probe,1,above,right,0.25,0.79997600248,0,right,0.465
2018-12-07-12-34-20,VP191991w,1,52,both,1,above,left,0.25,0.724978252247,0.733311335606,unclear,1.056
2018-12-07-12-34-20,VP191991w,1,53,probe,0.5,above,left,1,0.99163691974,0,left,0.405
2018-12-07-12-34-20,VP191991w,1,54,both,0.5,above,right,1,0.874973752712,0.774976752402,right,0.24
2018-12-07-12-34-20,VP191991w,1,55,probe,0,above,right,0.25,0.949971502944,0,right,0.324
2018-12-07-12-34-20,VP191991w,1,56,both,0,above,left,0.25,1.38329183762,0.749977502325,down,1.192
2018-12-07-12-34-20,VP191991w,1,57,probe,0.25,below,left,0.25,0.899973002789,0,left,0.34
2018-12-07-12-34-20,VP191991w,1,58,both,0.25,below,right,0.25,1.28329483731,0.89163991943,unclear,1.216
2018-12-07-12-34-20,VP191991w,1,59,probe,0,below,right,0.25,0.908306086149,0,left,0.309
2018-12-07-12-34-20,VP191991w,1,60,both,0,below,right,0.25,0.758310585684,0.774976752402,down,0.751
2018-12-07-12-34-20,VP191991w,1,61,probe,1,above,right,1,0.974970753022,0,right,0.642
2018-12-07-12-34-20,VP191991w,1,62,both,1,above,left,1,1.08330083669,0.858307585994,down,0.677
2018-12-07-12-34-20,VP191991w,1,63,probe,0.25,above,left,0.25,1.4082910877,0,right,0.622
2018-12-07-12-34-20,VP191991w,1,64,both,0.25,above,left,0.25,1.3666256709,0.899973002789,right,1.303
2018-12-07-12-34-20,VP191991w,2,1,probe,0.5,above,left,2,1.34162642083,0,right,6.451
2018-12-07-12-34-20,VP191991w,2,2,both,0.5,above,left,2,1.14996550356,0.833308335916,down,4.418
2018-12-07-12-34-20,VP191991w,2,3,probe,0.5,above,left,1,0.974970753022,0,right,0.497
2018-12-07-12-34-20,VP191991w,2,4,both,0.5,above,left,1,1.31662717075,0.89163991943,down,0.48
2018-12-07-12-34-20,VP191991w,2,5,probe,1,below,left,0.5,1.16663167028,0,left,0.412
2018-12-07-12-34-20,VP191991w,2,6,both,1,below,right,0.5,0.766643669043,0.733311335606,down,1.394
2018-12-07-12-34-20,VP191991w,2,7,probe,1,below,right,0.25,1.37495875426,0,left,0.26
2018-12-07-12-34-20,VP191991w,2,8,both,1,below,right,0.25,0.766643669043,0.708312085529,down,1.105
2018-12-07-12-34-20,VP191991w,2,9,probe,0,above,right,2,1.41662417106,0,left,0.601
2018-12-07-12-34-20,VP191991w,2,10,both,0,above,right,2,1.09163392005,0.833308335916,right,0.322
2018-12-07-12-34-20,VP191991w,2,11,probe,0.5,below,right,2,1.05830158661,0,right,0.485
2018-12-07-12-34-20,VP191991w,2,12,both,0.5,below,left,2,0.933305336226,0.733311335606,left,0.272
2018-12-07-12-34-20,VP191991w,2,13,probe,0.25,above,left,2,1.39162492098,0,left,0.474
2018-12-07-12-34-20,VP191991w,2,14,both,0.25,above,right,2,1.28329483731,0.824975252557,right,0.275
2018-12-07-12-34-20,VP191991w,2,15,probe,1,below,right,1,1.37495875426,0,right,0.414
2018-12-07-12-34-20,VP191991w,2,16,both,1,below,left,1,1.44995650449,0.741644418965,down,0.663
