Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-06-27-12-57-02,03,1,1,probe,0,right,right,2,1.04159815013,0,right,1.935
2018-06-27-12-57-02,03,1,2,both,0,right,left,2,0.999934224126,0.816612949703,left,0.436
2018-06-27-12-57-02,03,1,3,probe,1,left,left,0.25,1.12492600214,0,left,2.525
2018-06-27-12-57-02,03,1,4,both,1,left,right,0.25,0.824945734904,0.841611305306,up,0.869
2018-06-27-12-57-02,03,1,5,probe,0,left,right,0.5,1.34991120257,0,left,0.348
2018-06-27-12-57-02,03,1,6,both,0,left,right,0.5,1.21658663935,0.758283453295,left,0.436
2018-06-27-12-57-02,03,1,7,probe,0,left,right,0.25,1.49990133619,0,left,0.377
2018-06-27-12-57-02,03,1,8,both,0,left,right,0.25,0.733285097692,0.883275231311,up,0.785
2018-06-27-12-57-02,03,1,9,probe,0.25,left,right,2,1.15825714295,0,left,0.232
2018-06-27-12-57-02,03,1,10,both,0.25,left,right,2,0.808280164502,0.7916145941,up,0.614
2018-06-27-12-57-02,03,1,11,probe,1,right,right,1,0.866609660909,0,right,0.641
2018-06-27-12-57-02,03,1,12,both,1,right,left,1,0.799947379301,0.87494244611,left,0.33
2018-06-27-12-57-02,03,1,13,probe,0.5,right,left,0.5,1.49156855099,0,left,0.513
2018-06-27-12-57-02,03,1,14,both,0.5,right,right,0.5,0.94993751292,0.758283453295,down,0.532
2018-06-27-12-57-02,03,1,15,probe,1,left,right,0.5,0.991601438925,0,left,0.257
2018-06-27-12-57-02,03,1,16,both,1,left,right,0.5,0.974935868523,0.87494244611,up,0.437
2018-06-27-12-57-02,03,1,17,probe,0.25,left,right,0.25,1.16658992815,0,left,0.333
2018-06-27-12-57-02,03,1,18,both,0.25,left,right,0.25,0.87494244611,0.758283453295,up,0.516
2018-06-27-12-57-02,03,1,19,probe,0.5,right,right,0.25,1.19992106895,0,left,0.276
2018-06-27-12-57-02,03,1,20,both,0.5,right,right,0.25,0.974935868523,0.699953956888,down,0.723
2018-06-27-12-57-02,03,1,21,probe,0.5,right,right,2,0.891608016512,0,left,0.315
2018-06-27-12-57-02,03,1,22,both,0.5,right,right,2,0.908273586914,0.799947379301,down,0.416
2018-06-27-12-57-02,03,1,23,probe,0.5,left,right,2,1.33324563217,0,left,0.272
2018-06-27-12-57-02,03,1,24,both,0.5,left,right,2,1.33324563217,0.708286742089,right,1.978
2018-06-27-12-57-02,03,1,25,probe,0.25,left,right,0.5,1.31658006177,0,left,0.811
2018-06-27-12-57-02,03,1,26,both,0.25,left,right,0.5,1.00826700933,0.883275231311,up,0.697
2018-06-27-12-57-02,03,1,27,probe,0,right,right,1,1.06659650573,0,left,0.523
2018-06-27-12-57-02,03,1,28,both,0,right,right,1,0.891608016512,0.849944090507,down,1.37
2018-06-27-12-57-02,03,1,29,probe,0.5,left,right,1,1.16658992815,0,left,0.423
2018-06-27-12-57-02,03,1,30,both,0.5,left,right,1,1.39990791378,0.783281808899,up,0.488
2018-06-27-12-57-02,03,1,31,probe,1,left,right,1,0.71661952729,0,left,0.418
2018-06-27-12-57-02,03,1,32,both,1,left,right,1,0.983268653724,0.71661952729,up,0.411
2018-06-27-12-57-02,03,1,33,probe,0,right,right,0.25,1.15825714295,0,right,0.383
2018-06-27-12-57-02,03,1,34,both,0,right,left,0.25,0.991601438925,0.808280164502,left,0.598
2018-06-27-12-57-02,03,1,35,probe,0.25,right,left,2,1.47490298059,0,left,0.372
2018-06-27-12-57-02,03,1,36,both,0.25,right,right,2,1.02493257973,0.71661952729,down,0.298
2018-06-27-12-57-02,03,1,37,probe,0,left,right,1,1.02493257973,0,left,0.34
2018-06-27-12-57-02,03,1,38,both,0,left,right,1,0.774949023698,0.749950668094,up,0.536
2018-06-27-12-57-02,03,1,39,probe,1,right,right,2,0.999934224126,0,right,0.385
2018-06-27-12-57-02,03,1,40,both,1,right,left,2,1.07492929094,0.799947379301,left,0.306
2018-06-27-12-57-02,03,1,41,probe,0.25,right,left,0.25,0.999934224126,0,left,0.244
2018-06-27-12-57-02,03,1,42,both,0.25,right,right,0.25,1.03326536493,0.783281808899,down,0.564
2018-06-27-12-57-02,03,1,43,probe,0.25,right,right,0.5,1.18325549855,0,left,0.4
2018-06-27-12-57-02,03,1,44,both,0.25,right,right,0.5,0.883275231311,0.741617882893,down,0.471
2018-06-27-12-57-02,03,1,45,probe,0,left,right,2,0.983268653724,0,right,0.264
2018-06-27-12-57-02,03,1,46,both,0,left,left,2,0.891608016512,0.799947379301,down,0.371
2018-06-27-12-57-02,03,1,47,probe,1,right,left,0.5,1.09992764654,0,left,0.354
2018-06-27-12-57-02,03,1,48,both,1,right,right,0.5,1.04159815013,0.808280164502,down,0.318
2018-06-27-12-57-02,03,1,49,probe,0,right,right,0.5,1.35824398777,0,left,0.424
2018-06-27-12-57-02,03,1,50,both,0,right,right,0.5,1.35824398777,0.783281808899,down,0.353
2018-06-27-12-57-02,03,1,51,probe,0.25,right,right,1,1.01659979453,0,left,0.26
2018-06-27-12-57-02,03,1,52,both,0.25,right,right,1,0.733285097692,0.71661952729,down,0.352
2018-06-27-12-57-02,03,1,53,probe,1,left,right,2,1.19992106895,0,right,0.224
2018-06-27-12-57-02,03,1,54,both,1,left,left,2,1.30824727656,0.783281808899,down,0.308
2018-06-27-12-57-02,03,1,55,probe,0.25,left,left,1,0.841611305306,0,right,0.355
2018-06-27-12-57-02,03,1,56,both,0.25,left,left,1,1.19992106895,0.841611305306,down,0.329
2018-06-27-12-57-02,03,1,57,probe,1,right,left,0.25,0.741617882893,0,left,0.409
2018-06-27-12-57-02,03,1,58,both,1,right,right,0.25,0.7916145941,0.799947379301,down,0.619
2018-06-27-12-57-02,03,1,59,probe,0.5,right,right,1,1.31658006177,0,left,0.4
2018-06-27-12-57-02,03,1,60,both,0.5,right,right,1,0.966603083322,0.824945734904,down,0.654
2018-06-27-12-57-02,03,1,61,probe,0.5,left,right,0.25,1.12492600214,0,right,0.404
2018-06-27-12-57-02,03,1,62,both,0.5,left,left,0.25,0.916606372115,0.733285097692,down,1.378
2018-06-27-12-57-02,03,1,63,probe,0.5,left,left,0.5,1.04993093533,0,right,0.464
2018-06-27-12-57-02,03,1,64,both,0.5,left,left,0.5,0.924939157316,0.749950668094,down,0.6
2018-06-27-12-57-02,03,2,1,probe,1,right,left,0.5,1.22491942455,0,left,0.542
2018-06-27-12-57-02,03,2,2,both,1,right,right,0.5,0.833278520105,0.841611305306,down,0.313
2018-06-27-12-57-02,03,2,3,probe,0.5,left,right,0.25,0.708286742089,0,right,2.342
2018-06-27-12-57-02,03,2,4,both,0.5,left,left,0.25,1.05826372053,0.883275231311,down,0.639
2018-06-27-12-57-02,03,2,5,probe,0,right,left,0.5,0.741617882893,0,left,0.49
2018-06-27-12-57-02,03,2,6,both,0,right,right,0.5,1.31658006177,0.799947379301,down,0.507
2018-06-27-12-57-02,03,2,7,probe,0.5,right,right,0.5,1.18325549855,0,left,0.315
2018-06-27-12-57-02,03,2,8,both,0.5,right,right,0.5,0.849944090507,0.849944090507,down,0.349
2018-06-27-12-57-02,03,2,9,probe,1,left,right,0.5,1.16658992815,0,right,0.431
2018-06-27-12-57-02,03,2,10,both,1,left,left,0.5,0.774949023698,0.7916145941,down,0.571
2018-06-27-12-57-02,03,2,11,probe,0.25,left,left,1,0.974935868523,0,left,0.908
2018-06-27-12-57-02,03,2,12,both,0.25,left,right,1,0.958270298121,0.824945734904,right,0.879
2018-06-27-12-57-02,03,2,13,probe,0.25,right,right,1,0.924939157316,0,left,0.471
2018-06-27-12-57-02,03,2,14,both,0.25,right,right,1,0.966603083322,0.758283453295,down,0.482
2018-06-27-12-57-02,03,2,15,probe,0.25,right,right,0.25,0.749950668094,0,left,0.428
2018-06-27-12-57-02,03,2,16,both,0.25,right,right,0.25,0.783281808899,0.87494244611,down,0.549
2018-06-27-12-57-02,03,2,17,probe,0,left,right,1,0.974935868523,0,right,0.345
2018-06-27-12-57-02,03,2,18,both,0,left,left,1,1.08326207614,0.891608016512,down,0.55
2018-06-27-12-57-02,03,2,19,probe,1,left,left,1,1.27491613576,0,right,0.346
2018-06-27-12-57-02,03,2,20,both,1,left,left,1,0.983268653724,0.824945734904,down,0.344
2018-06-27-12-57-02,03,2,21,probe,0,right,left,2,0.7916145941,0,left,0.335
2018-06-27-12-57-02,03,2,22,both,0,right,right,2,1.30824727656,0.71661952729,down,0.365
2018-06-27-12-57-02,03,2,23,probe,0.5,left,right,2,1.44990462498,0,right,0.354
2018-06-27-12-57-02,03,2,24,both,0.5,left,left,2,0.816612949703,0.699953956888,down,0.385
2018-06-27-12-57-02,03,2,25,probe,0,left,left,2,1.44990462498,0,right,0.234
2018-06-27-12-57-02,03,2,26,both,0,left,left,2,0.991601438925,0.849944090507,down,0.531
2018-06-27-12-57-02,03,2,27,probe,0.25,left,left,0.25,0.833278520105,0,right,0.758
2018-06-27-12-57-02,03,2,28,both,0.25,left,left,0.25,0.891608016512,0.849944090507,down,0.653
2018-06-27-12-57-02,03,2,29,probe,0.5,right,left,0.25,1.05826372053,0,left,0.416
2018-06-27-12-57-02,03,2,30,both,0.5,right,right,0.25,1.17492271335,0.7916145941,down,1.105
2018-06-27-12-57-02,03,2,31,probe,0,left,right,0.5,1.30824727656,0,right,0.445
2018-06-27-12-57-02,03,2,32,both,0,left,left,0.5,1.25825056536,0.858276875708,down,0.567
2018-06-27-12-57-02,03,2,33,probe,0,right,left,0.25,1.28324892096,0,left,1.116
2018-06-27-12-57-02,03,2,34,both,0,right,right,0.25,0.733285097692,0.758283453295,down,0.572
2018-06-27-12-57-02,03,2,35,probe,0.5,right,right,1,1.19158828375,0,left,0.548
2018-06-27-12-57-02,03,2,36,both,0.5,right,right,1,0.916606372115,0.708286742089,left,2.142
2018-06-27-12-57-02,03,2,37,probe,0.25,left,right,2,1.44990462498,0,left,0.703
2018-06-27-12-57-02,03,2,38,both,0.25,left,right,2,1.28324892096,0.7916145941,left,0.891
2018-06-27-12-57-02,03,2,39,probe,0.5,left,right,1,1.22491942455,0,right,0.542
2018-06-27-12-57-02,03,2,40,both,0.5,left,left,1,1.01659979453,0.741617882893,down,0.692
2018-06-27-12-57-02,03,2,41,probe,1,right,left,0.25,1.13325878734,0,left,0.444
2018-06-27-12-57-02,03,2,42,both,1,right,right,0.25,0.916606372115,0.774949023698,down,0.607
2018-06-27-12-57-02,03,2,43,probe,0.25,right,right,2,0.991601438925,0,left,0.473
2018-06-27-12-57-02,03,2,44,both,0.25,right,right,2,1.48323576579,0.733285097692,down,0.432
2018-06-27-12-57-02,03,2,45,probe,1,right,right,1,0.849944090507,0,left,0.459
2018-06-27-12-57-02,03,2,46,both,1,right,right,1,1.35824398777,0.891608016512,right,0.394
2018-06-27-12-57-02,03,2,47,probe,0.5,right,right,2,1.41657348418,0,left,0.56
2018-06-27-12-57-02,03,2,48,both,0.5,right,right,2,1.20825385415,0.858276875708,down,0.369
2018-06-27-12-57-02,03,2,49,probe,0,right,right,1,1.16658992815,0,left,0.292
2018-06-27-12-57-02,03,2,50,both,0,right,right,1,0.758283453295,0.708286742089,down,0.869
2018-06-27-12-57-02,03,2,51,probe,0.25,left,right,0.5,0.766616238496,0,right,0.367
2018-06-27-12-57-02,03,2,52,both,0.25,left,left,0.5,0.749950668094,0.866609660909,left,1.059
2018-06-27-12-57-02,03,2,53,probe,0.25,right,left,0.5,1.29158170616,0,left,0.392
2018-06-27-12-57-02,03,2,54,both,0.25,right,right,0.5,0.899940801713,0.833278520105,down,0.708
2018-06-27-12-57-02,03,2,55,probe,0,left,right,0.25,0.799947379301,0,right,0.337
2018-06-27-12-57-02,03,2,56,both,0,left,left,0.25,1.47490298059,0.708286742089,down,0.532
2018-06-27-12-57-02,03,2,57,probe,0.5,left,left,0.5,0.858276875708,0,left,1.241
2018-06-27-12-57-02,03,2,58,both,0.5,left,right,0.5,1.03326536493,0.841611305306,right,0.767
2018-06-27-12-57-02,03,2,59,probe,1,left,right,2,1.16658992815,0,right,0.561
2018-06-27-12-57-02,03,2,60,both,1,left,left,2,1.00826700933,0.858276875708,left,0.32
2018-06-27-12-57-02,03,2,61,probe,1,left,left,0.25,1.44990462498,0,right,0.404
2018-06-27-12-57-02,03,2,62,both,1,left,left,0.25,0.774949023698,0.899940801713,down,0.94
2018-06-27-12-57-02,03,2,63,probe,1,right,left,2,0.891608016512,0,left,0.456
2018-06-27-12-57-02,03,2,64,both,1,right,right,2,1.33324563217,0.783281808899,down,0.23
2018-06-27-12-57-02,03,3,1,probe,0.25,right,right,1,0.7916145941,0,left,0.257
