Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-30-13-25-31,VP161996m,1,1,probe,0,right,right,0.25,1.23321610449,0,left,0.831
2018-11-30-13-25-31,VP161996m,1,2,both,0,right,right,0.25,1.14989069202,0.749928712189,down,1.382
2018-11-30-13-25-31,VP161996m,1,3,probe,1,right,right,0.5,0.858251748394,0,left,0.185
2018-11-30-13-25-31,VP161996m,1,4,both,1,right,right,0.5,1.33320659945,0.808256500915,right,1.318
2018-11-30-13-25-31,VP161996m,1,5,probe,0.25,left,right,0.25,1.09989544454,0,right,2.045
2018-11-30-13-25-31,VP161996m,1,6,both,0.25,left,left,0.25,0.991572408339,0.89158191338,left,1.005
2018-11-30-13-25-31,VP161996m,1,7,probe,0,left,left,0.5,0.908246995873,0,left,0.64
2018-11-30-13-25-31,VP161996m,1,8,both,0,left,right,0.5,1.35820422319,0.883249372134,left,0.727
2018-11-30-13-25-31,VP161996m,1,9,probe,0.5,right,right,1,1.00823749083,0,right,0.767
2018-11-30-13-25-31,VP161996m,1,10,both,0.5,right,left,1,1.42486455316,0.799923959668,left,0.395
2018-11-30-13-25-31,VP161996m,1,11,probe,0.25,left,left,1,1.4498621769,0,left,0.553
2018-11-30-13-25-31,VP161996m,1,12,both,0.25,left,right,1,1.40819947067,0.874916830887,up,0.86
2018-11-30-13-25-31,VP161996m,1,13,probe,0.5,right,right,0.5,1.34987168194,0,right,0.99
2018-11-30-13-25-31,VP161996m,1,14,both,0.5,right,left,0.5,0.766593794682,0.799923959668,up,0.554
2018-11-30-13-25-31,VP161996m,1,15,probe,1,right,left,0.25,1.02490257333,0,right,0.286
2018-11-30-13-25-31,VP161996m,1,16,both,1,right,left,0.25,1.06656527956,0.791591418422,up,1.08
2018-11-30-13-25-31,VP161996m,1,17,probe,0,right,left,2,1.40819947067,0,right,1.242
2018-11-30-13-25-31,VP161996m,1,18,both,0,right,left,2,1.16655577452,0.791591418422,up,0.401
2018-11-30-13-25-31,VP161996m,1,19,probe,0,left,left,0.25,0.824921583408,0,left,0.252
2018-11-30-13-25-31,VP161996m,1,20,both,0,left,right,0.25,1.11656052704,0.766593794682,up,0.637
2018-11-30-13-25-31,VP161996m,1,21,probe,0.5,right,right,2,1.13322560953,0,right,0.49
2018-11-30-13-25-31,VP161996m,1,22,both,0.5,right,left,2,0.924912078367,0.89158191338,up,0.626
2018-11-30-13-25-31,VP161996m,1,23,probe,0,left,left,1,1.36653676443,0,left,0.251
2018-11-30-13-25-31,VP161996m,1,24,both,0,left,right,1,1.46652725939,0.741596170943,up,0.291
2018-11-30-13-25-31,VP161996m,1,25,probe,0.5,left,right,0.5,1.26654626947,0,left,0.726
2018-11-30-13-25-31,VP161996m,1,26,both,0.5,left,right,0.5,1.20821848075,0.849919207148,up,0.465
2018-11-30-13-25-31,VP161996m,1,27,probe,0.25,right,right,0.25,1.35820422319,0,right,1.663
2018-11-30-13-25-31,VP161996m,1,28,both,0.25,right,left,0.25,1.39986692942,0.849919207148,up,0.538
2018-11-30-13-25-31,VP161996m,1,29,probe,0.25,right,left,1,1.08323036205,0,right,0.221
2018-11-30-13-25-31,VP161996m,1,30,both,0.25,right,left,1,1.25821372823,0.858251748394,up,0.524
2018-11-30-13-25-31,VP161996m,1,31,probe,0.25,right,left,2,1.216551022,0,right,0.413
2018-11-30-13-25-31,VP161996m,1,32,both,0.25,right,left,2,1.09989544454,0.858251748394,up,0.56
2018-11-30-13-25-31,VP161996m,1,33,probe,0,right,left,0.5,1.0915629033,0,right,0.312
2018-11-30-13-25-31,VP161996m,1,34,both,0,right,left,0.5,0.91657953712,0.766593794682,up,0.515
2018-11-30-13-25-31,VP161996m,1,35,probe,0.25,left,left,2,1.10822798579,0,left,0.769
2018-11-30-13-25-31,VP161996m,1,36,both,0.25,left,right,2,0.866584289641,0.89158191338,up,0.586
2018-11-30-13-25-31,VP161996m,1,37,probe,1,right,right,2,1.33320659945,0,right,0.312
2018-11-30-13-25-31,VP161996m,1,38,both,1,right,left,2,1.22488356324,0.841586665901,left,1.028
2018-11-30-13-25-31,VP161996m,1,39,probe,0,left,left,2,1.02490257333,0,left,0.426
2018-11-30-13-25-31,VP161996m,1,40,both,0,left,right,2,0.89158191338,0.733263629696,up,0.476
2018-11-30-13-25-31,VP161996m,1,41,probe,0.25,right,right,0.5,1.00823749083,0,right,4.083
2018-11-30-13-25-31,VP161996m,1,42,both,0.25,right,left,0.5,0.724931088449,0.791591418422,up,0.909
2018-11-30-13-25-31,VP161996m,1,43,probe,1,left,left,1,0.774926335929,0,left,0.297
2018-11-30-13-25-31,VP161996m,1,44,both,1,left,right,1,0.966574784599,0.783258877175,up,0.304
2018-11-30-13-25-31,VP161996m,1,45,probe,0.5,left,right,1,1.0915629033,0,left,0.343
2018-11-30-13-25-31,VP161996m,1,46,both,0.5,left,right,1,1.28321135197,0.824921583408,up,0.549
2018-11-30-13-25-31,VP161996m,1,47,probe,0.25,left,right,0.5,0.924912078367,0,left,0.202
2018-11-30-13-25-31,VP161996m,1,48,both,0.25,left,right,0.5,1.19155339826,0.716598547203,up,0.512
2018-11-30-13-25-31,VP161996m,1,49,probe,0,right,right,1,1.16655577452,0,right,0.144
2018-11-30-13-25-31,VP161996m,1,50,both,0,right,left,1,0.94157716086,0.799923959668,left,0.554
2018-11-30-13-25-31,VP161996m,1,51,probe,0.5,right,left,0.25,1.47485980064,0,right,0.266
2018-11-30-13-25-31,VP161996m,1,52,both,0.5,right,left,0.25,0.833254124655,0.833254124655,up,0.955
2018-11-30-13-25-31,VP161996m,1,53,probe,0.5,left,left,0.25,0.883249372134,0,left,0.271
2018-11-30-13-25-31,VP161996m,1,54,both,0.5,left,right,0.25,1.29154389321,0.799923959668,up,0.499
2018-11-30-13-25-31,VP161996m,1,55,probe,1,left,right,0.25,1.25821372823,0,left,0.144
2018-11-30-13-25-31,VP161996m,1,56,both,1,left,right,0.25,0.874916830887,0.774926335929,up,0.225
2018-11-30-13-25-31,VP161996m,1,57,probe,1,right,right,1,1.25821372823,0,right,0.641
2018-11-30-13-25-31,VP161996m,1,58,both,1,right,left,1,1.13322560953,0.733263629696,left,0.333
2018-11-30-13-25-31,VP161996m,1,59,probe,0.5,left,left,2,0.924912078367,0,left,0.325
2018-11-30-13-25-31,VP161996m,1,60,both,0.5,left,right,2,1.27487881072,0.724931088449,up,0.425
2018-11-30-13-25-31,VP161996m,1,61,probe,1,left,right,2,0.999904949585,0,left,0.29
2018-11-30-13-25-31,VP161996m,1,62,both,1,left,right,2,1.04156765582,0.799923959668,up,1.247
2018-11-30-13-25-31,VP161996m,1,63,probe,1,left,right,0.5,0.999904949585,0,left,0.194
2018-11-30-13-25-31,VP161996m,1,64,both,1,left,right,0.5,0.999904949585,0.724931088449,up,1.674
2018-11-30-13-25-31,VP161996m,2,1,probe,0.25,left,right,1,1.34987168194,0,left,0.205
2018-11-30-13-25-31,VP161996m,2,2,both,0.25,left,right,1,0.724931088449,0.724931088449,left,0.477
2018-11-30-13-25-31,VP161996m,2,3,probe,0.25,right,right,2,0.94157716086,0,right,0.4
2018-11-30-13-25-31,VP161996m,2,4,both,0.25,right,left,2,0.783258877175,0.89158191338,up,0.646
2018-11-30-13-25-31,VP161996m,2,5,probe,0,left,left,1,1.03323511457,0,left,0.277
2018-11-30-13-25-31,VP161996m,2,6,both,0,left,right,1,1.49152488313,0.766593794682,up,0.514
2018-11-30-13-25-31,VP161996m,2,7,probe,0,left,right,0.5,1.33320659945,0,left,0.211
2018-11-30-13-25-31,VP161996m,2,8,both,0,left,right,0.5,0.974907325846,0.874916830887,right,0.224
2018-11-30-13-25-31,VP161996m,2,9,probe,0,left,right,2,1.24988118698,0,left,0.382
2018-11-30-13-25-31,VP161996m,2,10,both,0,left,right,2,0.69993346471,0.799923959668,right,0.236
2018-11-30-13-25-31,VP161996m,2,11,probe,0.5,left,right,1,1.22488356324,0,right,0.22
2018-11-30-13-25-31,VP161996m,2,12,both,0.5,left,left,1,1.33320659945,0.833254124655,left,0.459
2018-11-30-13-25-31,VP161996m,2,13,probe,0,right,left,1,1.35820422319,0,left,0.198
2018-11-30-13-25-31,VP161996m,2,14,both,0,right,right,1,1.41653201191,0.866584289641,right,0.19
2018-11-30-13-25-31,VP161996m,2,15,probe,1,left,right,2,1.34987168194,0,right,0.402
2018-11-30-13-25-31,VP161996m,2,16,both,1,left,left,2,1.23321610449,0.758261253436,left,0.188
2018-11-30-13-25-31,VP161996m,2,17,probe,0,right,left,0.5,0.874916830887,0,left,0.335
2018-11-30-13-25-31,VP161996m,2,18,both,0,right,right,0.5,0.841586665901,0.874916830887,right,0.288
2018-11-30-13-25-31,VP161996m,2,19,probe,0,left,right,0.25,1.34987168194,0,right,0.208
2018-11-30-13-25-31,VP161996m,2,20,both,0,left,left,0.25,1.13322560953,0.758261253436,left,0.346
2018-11-30-13-25-31,VP161996m,2,21,probe,0.5,right,left,0.5,0.966574784599,0,left,0.198
2018-11-30-13-25-31,VP161996m,2,22,both,0.5,right,right,0.5,0.741596170943,0.733263629696,right,0.217
2018-11-30-13-25-31,VP161996m,2,23,probe,0.25,right,right,0.25,0.958242243353,0,left,0.224
2018-11-30-13-25-31,VP161996m,2,24,both,0.25,right,right,0.25,0.89158191338,0.749928712189,down,0.99
2018-11-30-13-25-31,VP161996m,2,25,probe,1,left,right,1,0.799923959668,0,right,0.167
2018-11-30-13-25-31,VP161996m,2,26,both,1,left,left,1,0.783258877175,0.883249372134,down,0.377
2018-11-30-13-25-31,VP161996m,2,27,probe,1,left,left,0.5,1.1998859395,0,right,0.206
2018-11-30-13-25-31,VP161996m,2,28,both,1,left,left,0.5,1.25821372823,0.783258877175,down,0.828
2018-11-30-13-25-31,VP161996m,2,29,probe,0.5,left,left,0.25,0.974907325846,0,right,0.184
2018-11-30-13-25-31,VP161996m,2,30,both,0.5,left,left,0.25,0.783258877175,0.724931088449,down,0.542
2018-11-30-13-25-31,VP161996m,2,31,probe,0.25,right,left,1,1.25821372823,0,left,0.201
2018-11-30-13-25-31,VP161996m,2,32,both,0.25,right,right,1,1.06656527956,0.849919207148,down,0.195
2018-11-30-13-25-31,VP161996m,2,33,probe,0.5,left,right,0.5,1.22488356324,0,right,0.223
2018-11-30-13-25-31,VP161996m,2,34,both,0.5,left,left,0.5,1.04990019706,0.808256500915,down,0.463
2018-11-30-13-25-31,VP161996m,2,35,probe,0.25,left,left,2,1.26654626947,0,right,0.197
2018-11-30-13-25-31,VP161996m,2,36,both,0.25,left,left,2,0.983239867092,0.733263629696,down,1.506
2018-11-30-13-25-31,VP161996m,2,37,probe,0.5,right,left,2,0.974907325846,0,left,0.29
2018-11-30-13-25-31,VP161996m,2,38,both,0.5,right,right,2,1.39986692942,0.833254124655,down,0.177
2018-11-30-13-25-31,VP161996m,2,39,probe,0,right,right,2,1.29154389321,0,left,0.366
