Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-06-20-12-21-21,02,1,1,probe,1,left,right,1,0.783304173703,0,left,0.406
2018-06-20-12-21-21,02,1,2,both,1,left,right,1,1.19995532993,0.874967428073,up,1.601
2018-06-20-12-21-21,02,1,3,probe,0.25,left,right,1,0.791637196828,0,left,0.849
2018-06-20-12-21-21,02,1,4,both,0.25,left,right,1,0.849968358699,0.774971150579,up,0.793
2018-06-20-12-21-21,02,1,5,probe,0.25,right,right,0.5,1.41661393117,0,left,0.368
2018-06-20-12-21-21,02,1,6,both,0.25,right,right,0.5,1.10829207556,0.75830510433,down,1.23
2018-06-20-12-21-21,02,1,7,probe,0.25,left,right,2,1.36661579242,0,left,0.388
2018-06-20-12-21-21,02,1,8,both,0.25,left,right,2,1.18328928368,0.724973011832,up,0.541
2018-06-20-12-21-21,02,1,9,probe,1,right,right,2,1.07495998306,0,left,0.595
2018-06-20-12-21-21,02,1,10,both,1,right,right,2,1.03329486744,0.799970219952,down,2.465
2018-06-20-12-21-21,02,1,11,probe,0.25,right,right,1,1.00829579806,0,left,0.495
2018-06-20-12-21-21,02,1,12,both,0.25,right,right,1,1.15829021431,0.858301381824,down,0.347
2018-06-20-12-21-21,02,1,13,probe,0.5,right,right,0.25,0.941631613069,0,left,0.318
2018-06-20-12-21-21,02,1,14,both,0.5,right,right,0.25,0.949964636193,0.841635335575,down,2.035
2018-06-20-12-21-21,02,1,15,probe,0.25,left,right,0.25,0.791637196828,0,left,0.527
2018-06-20-12-21-21,02,1,16,both,0.25,left,right,0.25,1.49161113929,0.724973011832,down,1.478
2018-06-20-12-21-21,02,1,17,probe,0.5,right,right,0.5,0.708306965583,0,left,0.37
2018-06-20-12-21-21,02,1,18,both,0.5,right,right,0.5,0.75830510433,0.83330231245,down,2.652
2018-06-20-12-21-21,02,1,19,probe,0,left,right,2,1.06662695994,0,left,0.481
2018-06-20-12-21-21,02,1,20,both,0,left,right,2,1.33328369992,0.741639058081,left,1.125
2018-06-20-12-21-21,02,1,21,probe,0,left,right,1,1.29995160742,0,left,0.527
2018-06-20-12-21-21,02,1,22,both,0,left,right,1,0.83330231245,0.75830510433,left,2.44
2018-06-20-12-21-21,02,1,23,probe,0.5,right,right,2,0.75830510433,0,left,0.616
2018-06-20-12-21-21,02,1,24,both,0.5,right,right,2,1.00829579806,0.841635335575,down,0.388
2018-06-20-12-21-21,02,1,25,probe,0,right,right,0.25,1.20828835305,0,left,0.446
2018-06-20-12-21-21,02,1,26,both,0,right,right,0.25,1.10829207556,0.849968358699,down,0.903
2018-06-20-12-21-21,02,1,27,probe,0.5,left,right,1,0.983296728691,0,left,0.553
2018-06-20-12-21-21,02,1,28,both,0.5,left,right,1,0.866634404948,0.866634404948,up,0.544
2018-06-20-12-21-21,02,1,29,probe,0,right,right,0.5,1.30828463055,0,left,0.325
2018-06-20-12-21-21,02,1,30,both,0,right,right,0.5,1.24162044555,0.733306034956,down,0.86
2018-06-20-12-21-21,02,1,31,probe,1,left,right,0.25,0.716639988707,0,left,0.438
2018-06-20-12-21-21,02,1,32,both,1,left,right,0.25,0.849968358699,0.733306034956,unclear,10.276
2018-06-20-12-21-21,02,1,33,probe,0,right,right,1,0.708306965583,0,left,0.265
2018-06-20-12-21-21,02,1,34,both,0,right,right,1,1.2582864918,0.891633474322,down,1.154
2018-06-20-12-21-21,02,1,35,probe,0.5,left,right,0.25,0.799970219952,0,left,0.366
2018-06-20-12-21-21,02,1,36,both,0.5,left,right,0.25,1.33328369992,0.791637196828,up,1.489
2018-06-20-12-21-21,02,1,37,probe,0.25,left,right,0.5,1.34994974617,0,left,0.386
2018-06-20-12-21-21,02,1,38,both,0.25,left,right,0.5,0.766638127454,0.783304173703,up,0.594
2018-06-20-12-21-21,02,1,39,probe,0,left,right,0.5,1.30828463055,0,left,0.292
2018-06-20-12-21-21,02,1,40,both,0,left,right,0.5,0.966630682442,0.708306965583,left,0.532
2018-06-20-12-21-21,02,1,41,probe,1,left,right,2,1.10829207556,0,left,0.268
2018-06-20-12-21-21,02,1,42,both,1,left,right,2,1.20828835305,0.766638127454,up,1.409
2018-06-20-12-21-21,02,1,43,probe,1,right,right,0.5,0.949964636193,0,left,0.283
2018-06-20-12-21-21,02,1,44,both,1,right,right,0.5,0.849968358699,0.824969289326,down,0.547
2018-06-20-12-21-21,02,1,45,probe,0,left,right,0.25,1.20828835305,0,left,0.188
2018-06-20-12-21-21,02,1,46,both,0,left,right,0.25,0.974963705567,0.766638127454,up,1.231
2018-06-20-12-21-21,02,1,47,probe,0.25,right,right,0.25,0.99996277494,0,left,0.34
2018-06-20-12-21-21,02,1,48,both,0.25,right,right,0.25,1.04996091369,0.849968358699,down,1.04
2018-06-20-12-21-21,02,1,49,probe,0,right,right,2,1.1416241680600001,0,left,0.251
2018-06-20-12-21-21,02,1,50,both,0,right,right,2,0.933298589944,0.808303243077,left,0.487
2018-06-20-12-21-21,02,1,51,probe,0.5,right,right,1,1.37494881554,0,left,0.24
2018-06-20-12-21-21,02,1,52,both,0.5,right,right,1,1.16662323743,0.808303243077,down,0.299
2018-06-20-12-21-21,02,1,53,probe,1,right,right,1,0.966630682442,0,left,0.43
2018-06-20-12-21-21,02,1,54,both,1,right,right,1,1.23328742243,0.716639988707,down,0.346
2018-06-20-12-21-21,02,1,55,probe,1,left,right,0.5,0.75830510433,0,left,0.281
2018-06-20-12-21-21,02,1,56,both,1,left,right,0.5,0.791637196828,0.749972081205,up,1.163
2018-06-20-12-21-21,02,1,57,probe,0.5,left,right,2,0.908299520571,0,left,0.268
2018-06-20-12-21-21,02,1,58,both,0.5,left,right,2,1.16662323743,0.799970219952,up,0.646
2018-06-20-12-21-21,02,1,59,probe,0.5,left,right,0.5,0.933298589944,0,left,0.361
2018-06-20-12-21-21,02,1,60,both,0.5,left,right,0.5,0.92496556682,0.83330231245,up,0.393
2018-06-20-12-21-21,02,1,61,probe,0.25,right,right,2,0.858301381824,0,right,0.764
2018-06-20-12-21-21,02,1,62,both,0.25,right,left,2,0.874967428073,0.699973942458,left,0.338
2018-06-20-12-21-21,02,1,63,probe,1,right,left,0.25,1.23328742243,0,left,0.218
2018-06-20-12-21-21,02,1,64,both,1,right,right,0.25,1.14995719118,0.883300451197,down,1.841
2018-06-20-12-21-21,02,2,1,probe,0.5,right,right,1,0.816636266201,0,left,0.519
2018-06-20-12-21-21,02,2,2,both,0.5,right,right,1,0.716639988707,0.783304173703,down,1.31
2018-06-20-12-21-21,02,2,3,probe,0.25,left,right,0.5,1.27495253805,0,left,0.246
2018-06-20-12-21-21,02,2,4,both,0.25,left,right,0.5,1.13329114493,0.891633474322,right,5.9
2018-06-20-12-21-21,02,2,5,probe,0,left,right,0.5,0.766638127454,0,left,0.255
2018-06-20-12-21-21,02,2,6,both,0,left,right,0.5,1.1916223068,0.874967428073,up,1.08
2018-06-20-12-21-21,02,2,7,probe,1,left,right,1,0.983296728691,0,left,0.21
2018-06-20-12-21-21,02,2,8,both,1,left,right,1,0.774971150579,0.858301381824,up,0.503
2018-06-20-12-21-21,02,2,9,probe,1,right,right,0.25,1.49161113929,0,left,0.331
2018-06-20-12-21-21,02,2,10,both,1,right,right,0.25,1.29995160742,0.75830510433,down,0.566
2018-06-20-12-21-21,02,2,11,probe,0.5,left,right,0.25,1.38328183867,0,left,0.325
2018-06-20-12-21-21,02,2,12,both,0.5,left,right,0.25,1.1416241680600001,0.774971150579,unclear,4.155
2018-06-20-12-21-21,02,2,13,probe,0,right,right,1,1.01662882119,0,left,0.277
2018-06-20-12-21-21,02,2,14,both,0,right,right,1,0.941631613069,0.816636266201,left,1.001
2018-06-20-12-21-21,02,2,15,probe,0.5,right,right,2,1.37494881554,0,left,0.26
2018-06-20-12-21-21,02,2,16,both,0.5,right,right,2,0.99996277494,0.899966497446,down,0.302
2018-06-20-12-21-21,02,2,17,probe,1,left,right,0.25,1.13329114493,0,left,0.28
2018-06-20-12-21-21,02,2,18,both,1,left,right,0.25,1.2249543993,0.708306965583,right,8.201
2018-06-20-12-21-21,02,2,19,probe,0.25,left,right,1,1.42494695429,0,right,0.293
2018-06-20-12-21-21,02,2,20,both,0.25,left,left,1,1.16662323743,0.858301381824,left,0.315
