Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-10-30-18-33-48,VP41998m,1,1,probe,0.25,below,right,0.25,1.49160089683,0,right,0.992
2018-10-30-18-33-48,VP41998m,1,2,both,0.25,below,left,0.25,1.36660640827,0.84162955631,down,1.226
2018-10-30-18-33-48,VP41998m,1,3,probe,0.25,below,left,0.5,0.808297692694,0,left,0.405
2018-10-30-18-33-48,VP41998m,1,4,both,0.25,below,right,0.5,1.18328115838,0.79996472679,down,0.602
2018-10-30-18-33-48,VP41998m,1,5,probe,0.5,below,right,2,0.699969135941,0,left,0.28
2018-10-30-18-33-48,VP41998m,1,6,both,0.5,below,right,2,1.11661743114,0.716635067749,down,0.606
2018-10-30-18-33-48,VP41998m,1,7,probe,0.25,above,right,2,1.41660420369,0,right,0.351
2018-10-30-18-33-48,VP41998m,1,8,both,0.25,above,left,2,1.19994709018,0.699969135941,down,0.781
2018-10-30-18-33-48,VP41998m,1,9,probe,0,below,left,2,0.808297692694,0,left,0.339
2018-10-30-18-33-48,VP41998m,1,10,both,0,below,right,2,0.741633965461,0.783298794982,right,0.388
2018-10-30-18-33-48,VP41998m,1,11,probe,0.5,above,right,1,1.21661302199,0,left,0.461
2018-10-30-18-33-48,VP41998m,1,12,both,0.5,above,right,1,0.758299897269,0.758299897269,right,0.368
2018-10-30-18-33-48,VP41998m,1,13,probe,1,above,right,0.5,1.49160089683,0,right,0.385
2018-10-30-18-33-48,VP41998m,1,14,both,1,above,left,0.5,0.833296590406,0.874961419926,down,0.501
2018-10-30-18-33-48,VP41998m,1,15,probe,0,above,left,1,1.18328115838,0,right,0.4
2018-10-30-18-33-48,VP41998m,1,16,both,0,above,left,1,1.06661963572,0.733300999557,right,0.816
2018-10-30-18-33-48,VP41998m,1,17,probe,1,below,left,0.25,0.966624044871,0,left,0.297
2018-10-30-18-33-48,VP41998m,1,18,both,1,below,right,0.25,0.749966931365,0.741633965461,right,0.761
2018-10-30-18-33-48,VP41998m,1,19,probe,0,below,right,1,1.19161412428,0,left,0.326
2018-10-30-18-33-48,VP41998m,1,20,both,0,below,right,1,1.24994488561,0.783298794982,left,0.308
2018-10-30-18-33-48,VP41998m,1,21,probe,0.5,above,right,2,1.26661081742,0,left,0.293
2018-10-30-18-33-48,VP41998m,1,22,both,0.5,above,right,2,0.908293283543,0.79996472679,right,0.344
2018-10-30-18-33-48,VP41998m,1,23,probe,0.25,above,right,0.5,1.08328556753,0,right,0.394
2018-10-30-18-33-48,VP41998m,1,24,both,0.25,above,left,0.5,1.24994488561,0.783298794982,down,0.748
2018-10-30-18-33-48,VP41998m,1,25,probe,0.25,below,left,1,1.06661963572,0,right,0.451
2018-10-30-18-33-48,VP41998m,1,26,both,0.25,below,left,1,1.28327674923,0.88329438583,left,0.261
2018-10-30-18-33-48,VP41998m,1,27,probe,0.5,below,left,0.5,1.44993606731,0,right,0.329
2018-10-30-18-33-48,VP41998m,1,28,both,0.5,below,left,0.5,0.916626249447,0.899960317638,left,2.469
2018-10-30-18-33-48,VP41998m,1,29,probe,0,below,left,0.25,1.30827564694,0,right,0.384
2018-10-30-18-33-48,VP41998m,1,30,both,0,below,left,0.25,1.12495039705,0.88329438583,down,0.805
2018-10-30-18-33-48,VP41998m,1,31,probe,1,above,left,1,0.983289976679,0,left,0.349
2018-10-30-18-33-48,VP41998m,1,32,both,1,above,right,1,0.724968033653,0.741633965461,right,0.319
2018-10-30-18-33-48,VP41998m,1,33,probe,1,below,right,2,1.14994929476,0,right,0.525
2018-10-30-18-33-48,VP41998m,1,34,both,1,below,left,2,1.29160971513,0.824963624502,left,0.236
2018-10-30-18-33-48,VP41998m,1,35,probe,0,above,left,2,1.21661302199,0,left,0.315
2018-10-30-18-33-48,VP41998m,1,36,both,0,above,right,2,0.933292181255,0.891627351734,right,0.32
2018-10-30-18-33-48,VP41998m,1,37,probe,0.5,below,right,1,0.849962522214,0,right,0.393
2018-10-30-18-33-48,VP41998m,1,38,both,0.5,below,left,1,1.10828446524,0.824963624502,down,0.363
2018-10-30-18-33-48,VP41998m,1,39,probe,0.25,above,left,0.25,1.45826903321,0,left,0.263
2018-10-30-18-33-48,VP41998m,1,40,both,0.25,above,right,0.25,1.0249548062,0.741633965461,down,1.188
2018-10-30-18-33-48,VP41998m,1,41,probe,0.5,above,right,0.25,1.21661302199,0,left,0.3
2018-10-30-18-33-48,VP41998m,1,42,both,0.5,above,right,0.25,0.999955908487,0.699969135941,right,1.229
2018-10-30-18-33-48,VP41998m,1,43,probe,1,above,right,0.25,0.84162955631,0,left,0.268
2018-10-30-18-33-48,VP41998m,1,44,both,1,above,right,0.25,1.21661302199,0.791631760886,down,1.144
2018-10-30-18-33-48,VP41998m,1,45,probe,1,below,right,0.5,1.44993606731,0,right,0.247
2018-10-30-18-33-48,VP41998m,1,46,both,1,below,left,0.5,1.48326793092,0.866628454022,down,0.717
2018-10-30-18-33-48,VP41998m,1,47,probe,0,above,left,0.5,1.39160530598,0,left,0.312
2018-10-30-18-33-48,VP41998m,1,48,both,0,above,right,0.5,1.26661081742,0.766632863174,down,1.197
2018-10-30-18-33-48,VP41998m,1,49,probe,0.25,above,right,1,1.37493937417,0,left,0.264
2018-10-30-18-33-48,VP41998m,1,50,both,0.25,above,right,1,1.32494157875,0.766632863174,right,0.783
2018-10-30-18-33-48,VP41998m,1,51,probe,0,above,right,0.25,1.00828887439,0,left,0.244
2018-10-30-18-33-48,VP41998m,1,52,both,0,above,right,0.25,1.44993606731,0.766632863174,right,1.095
2018-10-30-18-33-48,VP41998m,1,53,probe,0,below,right,0.5,1.0166218403,0,right,0.423
2018-10-30-18-33-48,VP41998m,1,54,both,0,below,left,0.5,0.716635067749,0.716635067749,right,1.946
2018-10-30-18-33-48,VP41998m,1,55,probe,1,below,left,1,1.2416119197,0,right,0.254
2018-10-30-18-33-48,VP41998m,1,56,both,1,below,left,1,1.04995370391,0.84162955631,down,0.261
2018-10-30-18-33-48,VP41998m,1,57,probe,0.25,below,left,2,1.25827785151,0,right,0.24
2018-10-30-18-33-48,VP41998m,1,58,both,0.25,below,left,2,1.08328556753,0.741633965461,left,0.256
2018-10-30-18-33-48,VP41998m,1,59,probe,0.5,above,left,0.5,1.2332789538,0,left,0.36
2018-10-30-18-33-48,VP41998m,1,60,both,0.5,above,right,0.5,1.11661743114,0.791631760886,down,0.63
2018-10-30-18-33-48,VP41998m,1,61,probe,0.5,below,right,0.25,0.874961419926,0,right,0.475
2018-10-30-18-33-48,VP41998m,1,62,both,0.5,below,left,0.25,1.34994047646,0.758299897269,down,1.115
2018-10-30-18-33-48,VP41998m,1,63,probe,1,above,left,2,1.15828226066,0,left,0.302
2018-10-30-18-33-48,VP41998m,1,64,both,1,above,right,2,0.824963624502,0.79996472679,right,0.22
2018-10-30-18-33-48,VP41998m,2,1,probe,0.25,above,right,0.5,1.0166218403,0,right,0.432
