Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-05-13-19-02,VP31999w,1,1,probe,1,right,right,2,1.15846645769,0,left,0.638
2018-11-05-13-19-02,VP31999w,1,2,both,1,right,right,2,1.32515227894,0.725083322438,right,0.339
2018-11-05-13-19-02,VP31999w,1,3,probe,1,left,right,2,1.34182086106,0,right,0.325
2018-11-05-13-19-02,VP31999w,1,4,both,1,left,left,2,0.791757650939,0.791757650939,down,0.331
2018-11-05-13-19-02,VP31999w,1,5,probe,1,right,left,0.5,1.04178638281,0,left,0.316
2018-11-05-13-19-02,VP31999w,1,6,both,1,right,right,0.5,1.12512929344,0.700080449251,down,0.64
2018-11-05-13-19-02,VP31999w,1,7,probe,0.5,left,right,1,1.20847220406,0,right,0.364
2018-11-05-13-19-02,VP31999w,1,8,both,0.5,left,left,1,1.20847220406,0.758420486688,down,1.009
2018-11-05-13-19-02,VP31999w,1,9,probe,1,left,left,0.5,1.08345783813,0,right,0.286
2018-11-05-13-19-02,VP31999w,1,10,both,1,left,left,0.5,1.27514653256,0.866766270501,down,0.435
2018-11-05-13-19-02,VP31999w,1,11,probe,0.5,left,left,2,0.975112054314,0,right,0.316
2018-11-05-13-19-02,VP31999w,1,12,both,0.5,left,left,2,1.4001608985,0.775089068813,down,0.357
2018-11-05-13-19-02,VP31999w,1,13,probe,1,left,left,0.25,0.750086195626,0,right,0.311
2018-11-05-13-19-02,VP31999w,1,14,both,1,left,left,0.25,1.05845496494,0.900103434751,down,0.562
2018-11-05-13-19-02,VP31999w,1,15,probe,0.5,right,left,0.25,1.38349231638,0,left,0.302
2018-11-05-13-19-02,VP31999w,1,16,both,0.5,right,right,0.25,1.10846071131,0.800091942001,down,0.587
2018-11-05-13-19-02,VP31999w,1,17,probe,0,right,right,0.25,1.15013216663,0,left,0.45
2018-11-05-13-19-02,VP31999w,1,18,both,0,right,right,0.25,1.25014365938,0.741751904563,down,0.596
2018-11-05-13-19-02,VP31999w,1,19,probe,0.5,left,right,0.5,1.22514078619,0,right,0.469
2018-11-05-13-19-02,VP31999w,1,20,both,0.5,left,left,0.5,0.833429106251,0.883434852626,down,0.933
2018-11-05-13-19-02,VP31999w,1,21,probe,0.25,left,left,0.25,1.12512929344,0,right,0.295
2018-11-05-13-19-02,VP31999w,1,22,both,0.25,left,left,0.25,1.30848369681,0.875100561564,down,0.501
2018-11-05-13-19-02,VP31999w,1,23,probe,0,left,left,2,0.966777763251,0,right,0.348
2018-11-05-13-19-02,VP31999w,1,24,both,0,left,left,2,0.850097688376,0.825094815189,down,0.381
2018-11-05-13-19-02,VP31999w,1,25,probe,0,left,left,1,1.4001608985,0,right,0.241
2018-11-05-13-19-02,VP31999w,1,26,both,0,left,left,1,1.01678350963,0.775089068813,down,0.822
2018-11-05-13-19-02,VP31999w,1,27,probe,0,left,left,0.25,1.12512929344,0,right,0.275
2018-11-05-13-19-02,VP31999w,1,28,both,0,left,left,0.25,1.21680649513,0.858431979439,down,1.368
2018-11-05-13-19-02,VP31999w,1,29,probe,0,right,left,2,1.45016664488,0,left,0.801
2018-11-05-13-19-02,VP31999w,1,30,both,0,right,right,2,1.34182086106,0.725083322438,down,0.238
2018-11-05-13-19-02,VP31999w,1,31,probe,0.25,right,right,0.25,0.858431979439,0,left,0.362
2018-11-05-13-19-02,VP31999w,1,32,both,0.25,right,right,0.25,1.49183810019,0.775089068813,down,0.889
2018-11-05-13-19-02,VP31999w,1,33,probe,1,left,right,1,1.04178638281,0,right,0.563
2018-11-05-13-19-02,VP31999w,1,34,both,1,left,left,1,0.841763397314,0.833429106251,down,0.407
2018-11-05-13-19-02,VP31999w,1,35,probe,0.5,right,left,1,1.05845496494,0,left,0.393
2018-11-05-13-19-02,VP31999w,1,36,both,0.5,right,right,1,1.40849518956,0.825094815189,down,0.326
2018-11-05-13-19-02,VP31999w,1,37,probe,0.25,left,right,1,1.4001608985,0,right,0.321
2018-11-05-13-19-02,VP31999w,1,38,both,0.25,left,left,1,1.21680649513,0.866766270501,down,0.432
2018-11-05-13-19-02,VP31999w,1,39,probe,1,right,left,0.25,0.833429106251,0,left,0.405
2018-11-05-13-19-02,VP31999w,1,40,both,1,right,right,0.25,1.17513503981,0.841763397314,down,0.654
2018-11-05-13-19-02,VP31999w,1,41,probe,0.25,right,right,1,0.791757650939,0,left,0.393
2018-11-05-13-19-02,VP31999w,1,42,both,0.25,right,right,1,1.17513503981,0.741751904563,down,0.42
2018-11-05-13-19-02,VP31999w,1,43,probe,0,left,right,0.5,1.21680649513,0,right,0.363
2018-11-05-13-19-02,VP31999w,1,44,both,0,left,left,0.5,1.15846645769,0.816760524126,down,0.539
2018-11-05-13-19-02,VP31999w,1,45,probe,1,right,left,1,1.42516377169,0,left,0.276
2018-11-05-13-19-02,VP31999w,1,46,both,1,right,right,1,1.1334635845,0.883434852626,down,0.368
2018-11-05-13-19-02,VP31999w,1,47,probe,0.25,left,right,2,0.741751904563,0,right,0.391
2018-11-05-13-19-02,VP31999w,1,48,both,0.25,left,left,2,0.850097688376,0.775089068813,down,0.357
2018-11-05-13-19-02,VP31999w,1,49,probe,0.5,left,left,0.25,1.32515227894,0,right,0.379
2018-11-05-13-19-02,VP31999w,1,50,both,0.5,left,left,0.25,0.708414740313,0.716749031376,down,0.686
2018-11-05-13-19-02,VP31999w,1,51,probe,0.5,right,left,2,1.43349806275,0,left,0.34
2018-11-05-13-19-02,VP31999w,1,52,both,0.5,right,right,2,0.766754777751,0.900103434751,down,0.285
2018-11-05-13-19-02,VP31999w,1,53,probe,0,right,right,1,1.45016664488,0,left,0.312
2018-11-05-13-19-02,VP31999w,1,54,both,0,right,right,1,1.45850093594,0.716749031376,right,0.204
2018-11-05-13-19-02,VP31999w,1,55,probe,0,right,right,0.5,1.09179212919,0,left,0.358
2018-11-05-13-19-02,VP31999w,1,56,both,0,right,right,0.5,1.12512929344,0.875100561564,down,0.402
2018-11-05-13-19-02,VP31999w,1,57,probe,0.25,right,right,2,0.825094815189,0,left,0.35
2018-11-05-13-19-02,VP31999w,1,58,both,0.25,right,right,2,1.35848944319,0.866766270501,down,0.231
2018-11-05-13-19-02,VP31999w,1,59,probe,0.25,left,right,0.5,0.916772016876,0,right,0.272
2018-11-05-13-19-02,VP31999w,1,60,both,0.25,left,left,0.5,0.783423359876,0.808426233064,down,1.518
2018-11-05-13-19-02,VP31999w,1,61,probe,0.5,right,left,0.5,0.950109181126,0,left,0.332
2018-11-05-13-19-02,VP31999w,1,62,both,0.5,right,right,0.5,0.708414740313,0.808426233064,down,0.425
2018-11-05-13-19-02,VP31999w,1,63,probe,0.25,right,right,0.5,0.875100561564,0,left,0.326
2018-11-05-13-19-02,VP31999w,1,64,both,0.25,right,right,0.5,1.39182660744,0.816760524126,down,0.439
2018-11-05-13-19-02,VP31999w,2,1,probe,1,left,right,2,1.33348657,0,right,0.229
2018-11-05-13-19-02,VP31999w,2,2,both,1,left,left,2,0.816760524126,0.766754777751,down,0.495
2018-11-05-13-19-02,VP31999w,2,3,probe,0,left,left,2,1.44183235381,0,right,0.332
2018-11-05-13-19-02,VP31999w,2,4,both,0,left,left,2,1.066789256,0.808426233064,down,0.21
2018-11-05-13-19-02,VP31999w,2,5,probe,0.5,right,left,0.5,1.43349806275,0,left,0.505
2018-11-05-13-19-02,VP31999w,2,6,both,0.5,right,right,0.5,0.875100561564,0.783423359876,down,0.59
2018-11-05-13-19-02,VP31999w,2,7,probe,0,right,right,2,0.975112054314,0,left,1.025
2018-11-05-13-19-02,VP31999w,2,8,both,0,right,right,2,0.708414740313,0.733417613501,down,0.253
2018-11-05-13-19-02,VP31999w,2,9,probe,0.5,left,right,1,0.725083322438,0,right,0.418
2018-11-05-13-19-02,VP31999w,2,10,both,0.5,left,left,1,1.19180362194,0.700080449251,down,0.745
2018-11-05-13-19-02,VP31999w,2,11,probe,0,left,left,0.25,1.36682373425,0,right,0.363
2018-11-05-13-19-02,VP31999w,2,12,both,0,left,left,0.25,1.35848944319,0.716749031376,down,0.525
2018-11-05-13-19-02,VP31999w,2,13,probe,0.25,left,left,1,1.34182086106,0,right,0.435
