Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-22-09-28-20,VP141999w,1,1,probe,0.25,above,right,1,0.89157901369400006,0,unclear,28.22
2018-11-22-09-28-20,VP141999w,1,2,both,0.25,above,right,1,1.38319734835,0.741593759054,left,6.23
2018-11-22-09-28-20,VP141999w,1,3,probe,1,above,right,1,1.32486974932,0,left,3.407
2018-11-22-09-28-20,VP141999w,1,4,both,1,above,right,1,1.40819489079,0.799921358081,left,0.494
2018-11-22-09-28-20,VP141999w,1,5,probe,0,above,right,2,1.06656181077,0,left,1.741
2018-11-22-09-28-20,VP141999w,1,6,both,0,above,right,2,1.26654215029,0.791588843934,left,0.277
2018-11-22-09-28-20,VP141999w,1,7,probe,0.5,below,right,0.25,1.04989678248,0,left,3.23
2018-11-22-09-28-20,VP141999w,1,8,both,0.5,below,right,0.25,0.791588843934,0.866581471254,left,0.998
2018-11-22-09-28-20,VP141999w,1,9,probe,1,above,right,2,1.36653232005,0,left,6.065
2018-11-22-09-28-20,VP141999w,1,10,both,1,above,right,2,1.19988203712,0.724928730761,left,0.105
2018-11-22-09-28-20,VP141999w,1,11,probe,0.25,above,right,0.25,0.749926273201,0,left,0.949
2018-11-22-09-28-20,VP141999w,1,12,both,0.25,above,right,0.25,1.31653723517,0.708263702467,left,1.704
2018-11-22-09-28-20,VP141999w,1,13,probe,0.5,above,right,0.5,0.924909070281,0,left,2.325
2018-11-22-09-28-20,VP141999w,1,14,both,0.5,above,right,0.5,0.866581471254,0.783256329787,left,0.568
2018-11-22-09-28-20,VP141999w,1,15,probe,0.5,below,right,2,1.38319734835,0,left,0.872
2018-11-22-09-28-20,VP141999w,1,16,both,0.5,below,right,2,1.17488449468,0.741593759054,left,0.388
2018-11-22-09-28-20,VP141999w,1,17,probe,0.5,below,right,1,1.35819980591,0,left,4.188
2018-11-22-09-28-20,VP141999w,1,18,both,0.5,below,right,1,0.766591301494,0.816586386374,left,0.435
2018-11-22-09-28-20,VP141999w,1,19,probe,1,above,right,0.25,0.824918900521,0,left,3.551
2018-11-22-09-28-20,VP141999w,1,20,both,1,above,right,0.25,1.41652740493,0.849916442961,left,0.933
2018-11-22-09-28-20,VP141999w,1,21,probe,0,above,right,0.25,1.44985746152,0,left,3.678
2018-11-22-09-28-20,VP141999w,1,22,both,0,above,right,0.25,1.249877122,0.833251414667,down,1.664
2018-11-22-09-28-20,VP141999w,1,23,probe,0,below,right,2,1.48318751811,0,left,4.045
2018-11-22-09-28-20,VP141999w,1,24,both,0,below,right,2,0.824918900521,0.866581471254,left,0.419
2018-11-22-09-28-20,VP141999w,1,25,probe,0.5,above,right,2,0.949906612721,0,left,0.648
2018-11-22-09-28-20,VP141999w,1,26,both,0.5,above,right,2,0.899911527841,0.833251414667,left,0.734
2018-11-22-09-28-20,VP141999w,1,27,probe,0.25,above,right,0.5,1.10822438151,0,left,0.929
2018-11-22-09-28-20,VP141999w,1,28,both,0.25,above,right,0.5,1.31653723517,0.774923815641,left,0.441
2018-11-22-09-28-20,VP141999w,1,29,probe,0,below,right,1,1.26654215029,0,left,0.902
2018-11-22-09-28-20,VP141999w,1,30,both,0,below,right,1,0.924909070281,0.741593759054,left,0.363
2018-11-22-09-28-20,VP141999w,1,31,probe,1,below,right,0.25,0.783256329787,0,left,0.525
2018-11-22-09-28-20,VP141999w,1,32,both,1,below,right,0.25,1.48318751811,0.858248957107,left,0.555
2018-11-22-09-28-20,VP141999w,1,33,probe,1,below,right,1,1.31653723517,0,left,0.55
2018-11-22-09-28-20,VP141999w,1,34,both,1,below,right,1,1.20821455127,0.799921358081,left,0.532
2018-11-22-09-28-20,VP141999w,1,35,probe,0.5,above,right,0.25,1.44152494737,0,left,2.902
2018-11-22-09-28-20,VP141999w,1,36,both,0.5,above,right,0.25,1.04156426833,0.774923815641,left,0.743
2018-11-22-09-28-20,VP141999w,1,37,probe,0.25,below,right,2,1.27487466444,0,left,0.285
2018-11-22-09-28-20,VP141999w,1,38,both,0.25,below,right,2,1.01656672589,0.866581471254,left,0.303
2018-11-22-09-28-20,VP141999w,1,39,probe,0,below,right,0.25,0.958239126867,0,left,1.72
2018-11-22-09-28-20,VP141999w,1,40,both,0,below,right,0.25,1.20821455127,0.833251414667,left,0.589
2018-11-22-09-28-20,VP141999w,1,41,probe,0.25,below,right,1,1.40819489079,0,left,2.08
2018-11-22-09-28-20,VP141999w,1,42,both,0.25,below,right,1,0.733261244907,0.733261244907,left,1.052
2018-11-22-09-28-20,VP141999w,1,43,probe,0.5,above,right,1,0.716596216614,0,left,3.238
2018-11-22-09-28-20,VP141999w,1,44,both,0.5,above,right,1,1.39986237664,0.758258787347,left,0.988
2018-11-22-09-28-20,VP141999w,1,45,probe,0,below,right,0.5,1.06656181077,0,left,2.412
2018-11-22-09-28-20,VP141999w,1,46,both,0,below,right,0.5,1.11655689565,0.841583928814,down,0.795
2018-11-22-09-28-20,VP141999w,1,47,probe,1,below,right,0.5,0.916576556134,0,left,0.565
2018-11-22-09-28-20,VP141999w,1,48,both,1,below,right,0.5,1.14988695224,0.833251414667,left,1.403
