Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-26-12-24-01,VP131977w,1,1,probe,1,right,right,0.25,1.35772853479,0,right,1.697
2018-11-26-12-24-01,VP131977w,1,2,both,1,right,left,0.25,0.96623625789,0.741336439244,left,1.093
2018-11-26-12-24-01,VP131977w,1,3,probe,0,left,left,0.5,1.19113607654,0,right,0.557
2018-11-26-12-24-01,VP131977w,1,4,both,0,left,left,0.5,0.957906634978,0.874610405849,left,0.765
2018-11-26-12-24-01,VP131977w,1,5,probe,0.5,right,left,2,1.14948796197,0,left,0.354
2018-11-26-12-24-01,VP131977w,1,6,both,0.5,right,right,2,1.44102476392,0.849621537111,down,1.922
2018-11-26-12-24-01,VP131977w,1,7,probe,0.5,left,right,1,1.11616947032,0,right,0.447
2018-11-26-12-24-01,VP131977w,1,8,both,0.5,left,left,1,0.716347570505,0.791314176721,left,0.428
2018-11-26-12-24-01,VP131977w,1,9,probe,0.25,left,left,2,0.916258520413,0,left,1.062
2018-11-26-12-24-01,VP131977w,1,10,both,0.25,left,right,2,1.1661472078,0.882940028762,up,0.85
2018-11-26-12-24-01,VP131977w,1,11,probe,0,right,right,0.5,1.08285097867,0,right,8.394
2018-11-26-12-24-01,VP131977w,1,12,both,0,right,left,0.5,0.924588143326,0.832962291285,left,29.401
2018-11-26-12-24-01,VP131977w,1,13,probe,0,right,left,1,1.00788437245,0,left,0.391
2018-11-26-12-24-01,VP131977w,1,14,both,0,right,right,1,0.766325307982,0.724677193418,up,0.891
2018-11-26-12-24-01,VP131977w,1,15,probe,0.5,left,right,2,1.4910025014,0,right,0.347
2018-11-26-12-24-01,VP131977w,1,16,both,0.5,left,left,2,0.824632668372,0.857951160023,left,0.247
2018-11-26-12-24-01,VP131977w,1,17,probe,0,left,left,2,0.932917766239,0,left,0.516
2018-11-26-12-24-01,VP131977w,1,18,both,0,left,right,2,1.14115833906,0.807973422546,left,0.343
2018-11-26-12-24-01,VP131977w,1,19,probe,0.25,left,right,0.25,1.44935438684,0,left,0.431
2018-11-26-12-24-01,VP131977w,1,20,both,0.25,left,right,0.25,0.932917766239,0.708017947592,up,1.136
2018-11-26-12-24-01,VP131977w,1,21,probe,0.5,right,right,0.25,1.27443230567,0,left,0.211
2018-11-26-12-24-01,VP131977w,1,22,both,0.5,right,right,0.25,0.791314176721,0.774654930895,right,0.74
2018-11-26-12-24-01,VP131977w,1,23,probe,0,left,right,0.25,0.766325307982,0,left,0.639
2018-11-26-12-24-01,VP131977w,1,24,both,0,left,right,0.25,0.708017947592,0.757995685069,up,1.266
2018-11-26-12-24-01,VP131977w,1,25,probe,0.5,right,right,1,0.757995685069,0,right,0.303
2018-11-26-12-24-01,VP131977w,1,26,both,0.5,right,left,1,0.799643799633,0.874610405849,left,0.478
2018-11-26-12-24-01,VP131977w,1,27,probe,0.25,left,left,0.5,1.21612494528,0,left,0.584
2018-11-26-12-24-01,VP131977w,1,28,both,0.25,left,right,0.5,1.0995102245,0.849621537111,up,0.855
2018-11-26-12-24-01,VP131977w,1,29,probe,0.5,left,right,0.25,1.00788437245,0,left,0.575
2018-11-26-12-24-01,VP131977w,1,30,both,0.5,left,right,0.25,0.841291914198,0.774654930895,up,1.054
2018-11-26-12-24-01,VP131977w,1,31,probe,1,left,right,1,0.724677193418,0,left,4.364
2018-11-26-12-24-01,VP131977w,1,32,both,1,left,right,1,1.4910025014,0.782984553808,up,2.888
2018-11-26-12-24-01,VP131977w,1,33,probe,0,right,right,0.25,0.724677193418,0,right,5.722
2018-11-26-12-24-01,VP131977w,1,34,both,0,right,left,0.25,0.782984553808,0.724677193418,left,1.307
2018-11-26-12-24-01,VP131977w,1,35,probe,1,left,left,2,0.733006816331,0,left,0.693
2018-11-26-12-24-01,VP131977w,1,36,both,1,left,right,2,1.39104702645,0.882940028762,up,0.455
2018-11-26-12-24-01,VP131977w,1,37,probe,0.25,left,right,1,1.0995102245,0,right,2.119
2018-11-26-12-24-01,VP131977w,1,38,both,0.25,left,left,1,0.999554749542,0.841291914198,left,0.22
2018-11-26-12-24-01,VP131977w,1,39,probe,1,left,left,0.25,1.41603589518,0,left,0.5
2018-11-26-12-24-01,VP131977w,1,40,both,1,left,right,0.25,1.05786210993,0.708017947592,up,0.763
2018-11-26-12-24-01,VP131977w,1,41,probe,0.25,right,right,0.5,1.44102476392,0,left,0.222
2018-11-26-12-24-01,VP131977w,1,42,both,0.25,right,right,0.5,1.37438778062,0.708017947592,up,0.664
2018-11-26-12-24-01,VP131977w,1,43,probe,0.25,right,right,2,1.09118060158,0,right,2.165
2018-11-26-12-24-01,VP131977w,1,44,both,0.25,right,left,2,1.02454361828,0.782984553808,left,0.539
2018-11-26-12-24-01,VP131977w,1,45,probe,0.25,right,left,0.25,1.29109155149,0,left,0.326
