Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-16-15-31-13,VP81989w,1,1,probe,0.5,left,right,0.25,1.00838325889,0,left,0.433
2018-11-16-15-31-13,VP81989w,1,2,both,0.5,left,right,0.25,1.35006684248,0.816707102242,right,0.547
2018-11-16-15-31-13,VP81989w,1,3,probe,0.25,left,right,1,1.40006931813,0,left,0.202
2018-11-16-15-31-13,VP81989w,1,4,both,0.25,left,right,1,1.08338697236,0.808373356301,down,0.236
2018-11-16-15-31-13,VP81989w,1,5,probe,0.5,left,right,1,1.34173309654,0,left,0.224
2018-11-16-15-31-13,VP81989w,1,6,both,0.5,left,right,1,1.48340677754,0.750037134712,down,0.319
2018-11-16-15-31-13,VP81989w,1,7,probe,0,left,right,1,1.2333943993,0,left,0.24
2018-11-16-15-31-13,VP81989w,1,8,both,0,left,right,1,1.38340182625,0.808373356301,down,0.295
2018-11-16-15-31-13,VP81989w,1,9,probe,0.25,left,right,0.25,1.06671948048,0,left,0.23
2018-11-16-15-31-13,VP81989w,1,10,both,0.25,left,right,0.25,0.708368405006,0.758370880654,down,0.396
2018-11-16-15-31-13,VP81989w,1,11,probe,1,right,right,2,0.825040848184,0,left,0.258
2018-11-16-15-31-13,VP81989w,1,12,both,1,right,right,2,1.11672195613,0.741703388771,up,0.252
2018-11-16-15-31-13,VP81989w,1,13,probe,1,left,right,0.5,0.966714529185,0,right,0.287
2018-11-16-15-31-13,VP81989w,1,14,both,1,left,left,0.5,1.03338449671,0.891710815714,left,0.45
2018-11-16-15-31-13,VP81989w,1,15,probe,0.25,right,left,2,0.766704626595,0,right,0.441
2018-11-16-15-31-13,VP81989w,1,16,both,0.25,right,left,2,0.858375831949,0.725035896889,left,0.282
2018-11-16-15-31-13,VP81989w,1,17,probe,0,right,left,0.5,0.716702150947,0,left,0.62
2018-11-16-15-31-13,VP81989w,1,18,both,0,right,right,0.5,1.15839068583,0.80003961036,down,1.401
2018-11-16-15-31-13,VP81989w,1,19,probe,0.25,right,right,0.25,0.941713291361,0,right,0.62
2018-11-16-15-31-13,VP81989w,1,20,both,0.25,right,left,0.25,0.883377069772,0.766704626595,left,0.524
2018-11-16-15-31-13,VP81989w,1,21,probe,0.25,left,left,0.5,1.36673433436,0,left,0.603
2018-11-16-15-31-13,VP81989w,1,22,both,0.25,left,right,0.5,1.22506065336,0.766704626595,down,0.399
2018-11-16-15-31-13,VP81989w,1,23,probe,0.5,left,right,0.5,0.808373356301,0,left,0.502
2018-11-16-15-31-13,VP81989w,1,24,both,0.5,left,right,0.5,0.708368405006,0.841708340066,down,0.571
2018-11-16-15-31-13,VP81989w,1,25,probe,1,right,right,0.5,1.25006189119,0,right,0.315
