Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-19-13-30-47,VP131977w,1,1,probe,0.5,above,right,1,1.33304324382,0,left,0.87
2018-11-19-13-30-47,VP131977w,1,2,both,0.5,above,right,1,0.724842263826,0.799825946291,right,0.616
2018-11-19-13-30-47,VP131977w,1,3,probe,0.25,above,right,2,0.84148354766,0,right,0.745
2018-11-19-13-30-47,VP131977w,1,4,both,0.25,above,left,2,1.24139652081,0.84148354766,left,0.483
2018-11-19-13-30-47,VP131977w,1,5,probe,0,above,left,0.25,1.18307587889,0,left,0.416
2018-11-19-13-30-47,VP131977w,1,6,both,0,above,right,0.25,1.0830976356,0.7331737841,right,0.965
2018-11-19-13-30-47,VP131977w,1,7,probe,0.25,below,right,1,0.866478108482,0,right,0.475
2018-11-19-13-30-47,VP131977w,1,8,both,0.25,below,left,1,1.14974979779,0.716510743552,left,0.437
2018-11-19-13-30-47,VP131977w,1,9,probe,0,below,left,0.5,1.34137476409,0,left,0.367
2018-11-19-13-30-47,VP131977w,1,10,both,0,below,right,0.5,1.36636932491,0.874809628756,down,1.556
2018-11-19-13-30-47,VP131977w,1,11,probe,0.25,above,right,1,1.29138564245,0,left,0.324
2018-11-19-13-30-47,VP131977w,1,12,both,0.25,above,right,1,1.15808131807,0.783162905743,left,0.397
2018-11-19-13-30-47,VP131977w,1,13,probe,0,below,right,2,1.308048683,0,left,0.322
2018-11-19-13-30-47,VP131977w,1,14,both,0,below,right,2,1.41635844656,0.716510743552,left,14.039
2018-11-19-13-30-47,VP131977w,1,15,probe,0.5,above,right,0.25,1.13308675725,0,left,0.39
2018-11-19-13-30-47,VP131977w,1,16,both,0.5,above,right,0.25,0.758168344922,0.758168344922,down,1.288
2018-11-19-13-30-47,VP131977w,1,17,probe,0.5,above,right,0.5,0.874809628756,0,left,0.549
2018-11-19-13-30-47,VP131977w,1,18,both,0.5,above,right,0.5,0.766499865196,0.866478108482,down,0.69
2018-11-19-13-30-47,VP131977w,1,19,probe,0,above,right,1,1.44135300738,0,left,0.487
2018-11-19-13-30-47,VP131977w,1,20,both,0,above,right,1,1.05810307478,0.84148354766,left,0.664
2018-11-19-13-30-47,VP131977w,1,21,probe,0,below,right,0.25,1.4330214871,0,left,0.42
2018-11-19-13-30-47,VP131977w,1,22,both,0,below,right,0.25,1.29971716272,0.858146588208,down,0.801
2018-11-19-13-30-47,VP131977w,1,23,probe,0.5,below,right,0.25,1.29971716272,0,left,0.692
2018-11-19-13-30-47,VP131977w,1,24,both,0.5,below,right,0.25,0.816488986839,0.774831385469,down,0.792
2018-11-19-13-30-47,VP131977w,1,25,probe,0.25,above,right,0.5,1.1164237167,0,left,0.385
2018-11-19-13-30-47,VP131977w,1,26,both,0.25,above,right,0.5,0.766499865196,0.724842263826,down,2.262
2018-11-19-13-30-47,VP131977w,1,27,probe,1,below,right,0.5,1.308048683,0,left,1.049
2018-11-19-13-30-47,VP131977w,1,28,both,1,below,right,0.5,1.22473348026,0.833152027387,down,0.559
2018-11-19-13-30-47,VP131977w,1,29,probe,0.25,below,right,2,1.01644547341,0,left,0.761
2018-11-19-13-30-47,VP131977w,1,30,both,0.25,below,right,2,1.10809219642,0.766499865196,left,1.993
2018-11-19-13-30-47,VP131977w,1,31,probe,0.5,above,right,2,1.22473348026,0,left,0.384
2018-11-19-13-30-47,VP131977w,1,32,both,0.5,above,right,2,1.40802692628,0.874809628756,down,0.474
2018-11-19-13-30-47,VP131977w,1,33,probe,1,above,right,2,0.816488986839,0,left,0.648
2018-11-19-13-30-47,VP131977w,1,34,both,1,above,right,2,1.22473348026,0.716510743552,right,1.953
2018-11-19-13-30-47,VP131977w,1,35,probe,0.5,below,right,1,0.799825946291,0,right,0.773
2018-11-19-13-30-47,VP131977w,1,36,both,0.5,below,left,1,0.833152027387,0.84148354766,left,0.459
2018-11-19-13-30-47,VP131977w,1,37,probe,0.25,below,left,0.25,1.03310851396,0,left,0.391
2018-11-19-13-30-47,VP131977w,1,38,both,0.25,below,right,0.25,1.03310851396,0.816488986839,down,0.739
2018-11-19-13-30-47,VP131977w,1,39,probe,1,above,right,0.25,1.45801604793,0,left,0.544
2018-11-19-13-30-47,VP131977w,1,40,both,1,above,right,0.25,1.12475523697,0.7331737841,unclear,1.227
2018-11-19-13-30-47,VP131977w,1,41,probe,1,above,right,1,1.16641283834,0,left,0.348
