Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-10-29-13-25-03,VP31999w,1,1,probe,0,above,right,1,0.924721863025,0,left,0.886
2018-10-29-13-25-03,VP31999w,1,2,both,0,above,right,1,1.26628579441,0.799759449103,down,0.853
2018-10-29-13-25-03,VP31999w,1,3,probe,1,above,right,1,0.93305269062,0,left,0.63
2018-10-29-13-25-03,VP31999w,1,4,both,1,above,right,1,0.91639103543,0.758105311128,down,0.476
2018-10-29-13-25-03,VP31999w,1,5,probe,0,above,right,2,0.70812034556,0,left,0.414
2018-10-29-13-25-03,VP31999w,1,6,both,0,above,right,2,0.774766966318,0.89972938024,right,0.309
2018-10-29-13-25-03,VP31999w,1,7,probe,0.5,below,right,0.25,0.941383518214,0,right,0.866
2018-10-29-13-25-03,VP31999w,1,8,both,0.5,below,left,0.25,1.2829474496,0.724782000749,down,1.287
2018-10-29-13-25-03,VP31999w,1,9,probe,0.25,below,left,1,1.04135344935,0,right,1.019
2018-10-29-13-25-03,VP31999w,1,10,both,0.25,below,left,1,1.40790986352,0.841413587077,down,0.824
2018-10-29-13-25-03,VP31999w,1,11,probe,0.5,above,left,1,1.04135344935,0,left,0.973
2018-10-29-13-25-03,VP31999w,1,12,both,0.5,above,right,1,1.40790986352,0.841413587077,down,0.36
2018-10-29-13-25-03,VP31999w,1,13,probe,1,below,right,0.25,1.39124820833,0,right,0.55
2018-10-29-13-25-03,VP31999w,1,14,both,1,below,left,0.25,1.11633089771,0.816421104292,down,1.04
2018-10-29-13-25-03,VP31999w,1,15,probe,1,below,left,2,1.41624069112,0,right,0.856
2018-10-29-13-25-03,VP31999w,1,16,both,1,below,left,2,1.42457151871,0.824751931887,down,1.375
2018-10-29-13-25-03,VP31999w,1,17,probe,0.5,above,left,0.25,1.20797000125,0,left,0.285
2018-10-29-13-25-03,VP31999w,1,18,both,0.5,above,right,0.25,0.774766966318,0.874736897456,down,0.948
2018-10-29-13-25-03,VP31999w,1,19,probe,0.5,above,right,2,1.34126324277,0,left,0.241
2018-10-29-13-25-03,VP31999w,1,20,both,0.5,above,right,2,1.2829474496,0.808090276697,down,0.809
2018-10-29-13-25-03,VP31999w,1,21,probe,0.5,below,right,2,0.983037656189,0,right,0.404
2018-10-29-13-25-03,VP31999w,1,22,both,0.5,below,left,2,0.874736897456,0.883067725051,down,0.43
2018-10-29-13-25-03,VP31999w,1,23,probe,0.25,below,left,0.5,0.866406069861,0,right,0.468
2018-10-29-13-25-03,VP31999w,1,24,both,0.25,below,left,0.5,1.25795496682,0.866406069861,down,1.468
2018-10-29-13-25-03,VP31999w,1,25,probe,0.5,below,left,0.5,1.24962413922,0,right,0.765
2018-10-29-13-25-03,VP31999w,1,26,both,0.5,below,left,0.5,1.33293241517,0.749774483534,down,0.844
2018-10-29-13-25-03,VP31999w,1,27,probe,1,above,left,0.5,1.4412331739,0,left,0.327
2018-10-29-13-25-03,VP31999w,1,28,both,1,above,right,0.5,0.741443655939,0.816421104292,down,1.031
2018-10-29-13-25-03,VP31999w,1,29,probe,0.25,above,right,1,0.924721863025,0,left,0.609
2018-10-29-13-25-03,VP31999w,1,30,both,0.25,above,right,1,1.24129331163,0.699789517965,down,0.68
2018-10-29-13-25-03,VP31999w,1,31,probe,0,above,right,0.5,1.22463165644,0,left,0.437
2018-10-29-13-25-03,VP31999w,1,32,both,0,above,right,0.5,0.958045173404,0.849744414671,down,0.527
2018-10-29-13-25-03,VP31999w,1,33,probe,0,below,right,1,1.14965420808,0,right,0.481
2018-10-29-13-25-03,VP31999w,1,34,both,0,below,left,1,0.941383518214,0.874736897456,left,0.386
2018-10-29-13-25-03,VP31999w,1,35,probe,0,below,left,0.5,1.42457151871,0,right,0.475
2018-10-29-13-25-03,VP31999w,1,36,both,0,below,left,0.5,1.31627075998,0.741443655939,down,0.944
2018-10-29-13-25-03,VP31999w,1,37,probe,0.25,above,left,0.25,1.02469179416,0,left,0.381
2018-10-29-13-25-03,VP31999w,1,38,both,0.25,above,right,0.25,1.18297751846,0.891398552646,down,0.951
2018-10-29-13-25-03,VP31999w,1,39,probe,1,below,right,1,0.783097793913,0,right,0.284
2018-10-29-13-25-03,VP31999w,1,40,both,1,below,left,1,0.924721863025,0.774766966318,down,0.662
2018-10-29-13-25-03,VP31999w,1,41,probe,0.25,below,left,0.25,0.749774483534,0,right,0.4
2018-10-29-13-25-03,VP31999w,1,42,both,0.25,below,left,0.25,1.25795496682,0.70812034556,left,2.316
2018-10-29-13-25-03,VP31999w,1,43,probe,0.25,above,left,0.5,1.47455648428,0,left,0.33
2018-10-29-13-25-03,VP31999w,1,44,both,0.25,above,right,0.5,1.41624069112,0.833082759482,down,0.725
2018-10-29-13-25-03,VP31999w,1,45,probe,0,above,right,0.25,0.974706828594,0,left,0.239
2018-10-29-13-25-03,VP31999w,1,46,both,0,above,right,0.25,1.20797000125,0.741443655939,down,0.832
2018-10-29-13-25-03,VP31999w,1,47,probe,0,below,right,2,0.791428621508,0,right,0.341
2018-10-29-13-25-03,VP31999w,1,48,both,0,below,left,2,1.46622565669,0.766436138723,down,0.769
2018-10-29-13-25-03,VP31999w,1,49,probe,1,above,left,2,0.70812034556,0,left,0.357
2018-10-29-13-25-03,VP31999w,1,50,both,1,above,right,2,1.01636096657,0.724782000749,down,0.47
2018-10-29-13-25-03,VP31999w,1,51,probe,0.5,above,right,0.5,1.37458655315,0,left,0.696
2018-10-29-13-25-03,VP31999w,1,52,both,0.5,above,right,0.5,1.33293241517,0.724782000749,down,1.761
2018-10-29-13-25-03,VP31999w,1,53,probe,1,below,right,0.5,1.2829474496,0,right,0.728
2018-10-29-13-25-03,VP31999w,1,54,both,1,below,left,0.5,0.866406069861,0.791428621508,down,0.656
2018-10-29-13-25-03,VP31999w,1,55,probe,0.25,below,left,2,1.38291738074,0,right,0.422
2018-10-29-13-25-03,VP31999w,1,56,both,0.25,below,left,2,1.11633089771,0.741443655939,left,0.284
2018-10-29-13-25-03,VP31999w,1,57,probe,0.5,below,left,1,0.89972938024,0,left,0.368
2018-10-29-13-25-03,VP31999w,1,58,both,0.5,below,right,1,1.49121813947,0.716451173154,down,0.524
2018-10-29-13-25-03,VP31999w,1,59,probe,1,above,right,0.25,0.858075242266,0,left,0.391
2018-10-29-13-25-03,VP31999w,1,60,both,1,above,right,0.25,1.42457151871,0.883067725051,down,1.489
2018-10-29-13-25-03,VP31999w,1,61,probe,0,below,right,0.25,1.36625572555,0,left,0.603
