Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-12-13-24-54,VP91996w,1,1,probe,1,below,right,2,1.24981387529,0,right,1.451
2018-11-12-13-24-54,VP91996w,1,2,both,1,below,left,2,1.43311991033,0.749888325174,left,0.607
2018-11-12-13-24-54,VP91996w,1,3,probe,0.5,below,left,2,1.03317947024,0,left,0.901
2018-11-12-13-24-54,VP91996w,1,4,both,0.5,below,right,2,1.08317202525,0.708227862665,down,0.501
2018-11-12-13-24-54,VP91996w,1,5,probe,0.25,above,right,0.5,1.21648550528,0,left,0.406
2018-11-12-13-24-54,VP91996w,1,6,both,0.25,above,right,0.5,0.933194360217,0.899865990209,right,0.445
2018-11-12-13-24-54,VP91996w,1,7,probe,0,below,right,0.25,1.31647061531,0,right,0.464
2018-11-12-13-24-54,VP91996w,1,8,both,0,below,left,0.25,1.39145944782,0.899865990209,left,0.53
2018-11-12-13-24-54,VP91996w,1,9,probe,0.5,below,left,1,0.858205527699,0,right,0.857
2018-11-12-13-24-54,VP91996w,1,10,both,0.5,below,left,1,1.17482504277,0.724892047668,left,0.377
2018-11-12-13-24-54,VP91996w,1,11,probe,1,above,left,0.25,1.04151156274,0,right,0.583
2018-11-12-13-24-54,VP91996w,1,12,both,1,above,left,0.25,1.00818319273,0.81654506519,down,0.663
2018-11-12-13-24-54,VP91996w,1,13,probe,1,below,left,0.25,1.26647806029,0,right,0.435
2018-11-12-13-24-54,VP91996w,1,14,both,1,below,left,0.25,1.24981387529,0.73322414017,left,0.562
2018-11-12-13-24-54,VP91996w,1,15,probe,1,below,left,0.5,0.858205527699,0,left,0.569
2018-11-12-13-24-54,VP91996w,1,16,both,1,below,right,0.5,1.47478037284,0.724892047668,down,0.546
2018-11-12-13-24-54,VP91996w,1,17,probe,0.25,below,right,0.25,1.49977665035,0,left,0.714
2018-11-12-13-24-54,VP91996w,1,18,both,0.25,below,right,0.25,0.77488460268,0.791548787684,down,0.644
2018-11-12-13-24-54,VP91996w,1,19,probe,0.25,above,right,1,1.09983621026,0,left,0.56
2018-11-12-13-24-54,VP91996w,1,20,both,0.25,above,right,1,1.40812363283,0.749888325174,down,0.629
2018-11-12-13-24-54,VP91996w,1,21,probe,1,above,right,2,1.2831422453,0,right,0.448
2018-11-12-13-24-54,VP91996w,1,22,both,1,above,left,2,1.42478781783,0.724892047668,down,0.559
2018-11-12-13-24-54,VP91996w,1,23,probe,1,below,left,1,1.10816830276,0,left,1.013
2018-11-12-13-24-54,VP91996w,1,24,both,1,below,right,1,1.10816830276,0.77488460268,down,0.427
2018-11-12-13-24-54,VP91996w,1,25,probe,0.25,below,right,0.5,1.38312735532,0,left,0.499
2018-11-12-13-24-54,VP91996w,1,26,both,0.25,below,right,0.5,1.2748101528,0.833209250194,down,0.566
2018-11-12-13-24-54,VP91996w,1,27,probe,0,below,right,2,1.32480270781,0,left,0.566
2018-11-12-13-24-54,VP91996w,1,28,both,0,below,right,2,0.791548787684,0.841541342695,left,0.37
2018-11-12-13-24-54,VP91996w,1,29,probe,0.5,above,right,2,0.791548787684,0,left,0.339
2018-11-12-13-24-54,VP91996w,1,30,both,0.5,above,right,2,1.14149667277,0.783216695182,down,0.415
2018-11-12-13-24-54,VP91996w,1,31,probe,1,above,right,0.5,1.25814596779,0,left,0.561
2018-11-12-13-24-54,VP91996w,1,32,both,1,above,right,0.5,0.949858545221,0.824877157692,down,0.603
2018-11-12-13-24-54,VP91996w,1,33,probe,0,above,right,0.25,1.13316458026,0,left,0.51
2018-11-12-13-24-54,VP91996w,1,34,both,0,above,right,0.25,1.45811618784,0.808212972688,right,0.729
2018-11-12-13-24-54,VP91996w,1,35,probe,0.5,below,right,0.25,0.81654506519,0,left,0.524
2018-11-12-13-24-54,VP91996w,1,36,both,0.5,below,right,0.25,0.908198082711,0.708227862665,right,0.53
2018-11-12-13-24-54,VP91996w,1,37,probe,0.25,above,right,2,1.20815341278,0,left,0.463
2018-11-12-13-24-54,VP91996w,1,38,both,0.25,above,right,2,0.716559955166,0.758220417676,down,0.975
2018-11-12-13-24-54,VP91996w,1,39,probe,0,above,right,1,0.766552510178,0,left,0.497
2018-11-12-13-24-54,VP91996w,1,40,both,0,above,right,1,1.14982876527,0.766552510178,left,0.457
2018-11-12-13-24-54,VP91996w,1,41,probe,0,above,right,2,1.12483248776,0,left,0.541
2018-11-12-13-24-54,VP91996w,1,42,both,0,above,right,2,1.44145200283,0.749888325174,left,0.345
2018-11-12-13-24-54,VP91996w,1,43,probe,0,below,right,0.5,1.24148178279,0,left,0.343
2018-11-12-13-24-54,VP91996w,1,44,both,0,below,right,0.5,1.34146689281,0.874869712703,right,0.82
2018-11-12-13-24-54,VP91996w,1,45,probe,0.25,below,right,1,1.37479526282,0,right,0.618
2018-11-12-13-24-54,VP91996w,1,46,both,0.25,below,left,1,1.25814596779,0.866537620201,left,0.398
2018-11-12-13-24-54,VP91996w,1,47,probe,0.5,below,left,0.5,0.741556232672,0,left,0.46
2018-11-12-13-24-54,VP91996w,1,48,both,0.5,below,right,0.5,1.24981387529,0.841541342695,right,0.523
2018-11-12-13-24-54,VP91996w,1,49,probe,0.25,above,right,0.25,1.22481759778,0,left,0.354
2018-11-12-13-24-54,VP91996w,1,50,both,0.25,above,right,0.25,1.03317947024,0.808212972688,right,0.421
2018-11-12-13-24-54,VP91996w,1,51,probe,0.5,above,right,0.25,1.19982132028,0,right,0.392
