Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-29-16-45-31,VP181997w,1,1,probe,0,above,right,0.5,1.01666189004,0,right,2.035
2018-11-29-16-45-31,VP181997w,1,2,both,0,above,left,0.5,0.999995301681,0.849996006429,left,0.873
2018-11-29-16-45-31,VP181997w,1,3,probe,1,above,left,0.25,0.708330005358,0,left,0.864
2018-11-29-16-45-31,VP181997w,1,4,both,1,above,right,0.25,1.16666118529,0.7333298879,right,0.837
2018-11-29-16-45-31,VP181997w,1,5,probe,0.25,above,right,2,0.86666259479,0,left,0.766
2018-11-29-16-45-31,VP181997w,1,6,both,0.25,above,right,2,1.27499400964,0.816662829706,down,0.676
2018-11-29-16-45-31,VP181997w,1,7,probe,1,below,right,1,1.0333284784,0,right,0.818
2018-11-29-16-45-31,VP181997w,1,8,both,1,below,left,1,0.816662829706,0.791662947164,down,0.747
2018-11-29-16-45-31,VP181997w,1,9,probe,1,below,left,2,1.4666597758,0,right,0.697
2018-11-29-16-45-31,VP181997w,1,10,both,1,below,left,2,0.933328948236,0.86666259479,left,0.639
2018-11-29-16-45-31,VP181997w,1,11,probe,0.5,above,left,0.5,1.04999506677,0,left,0.846
2018-11-29-16-45-31,VP181997w,1,12,both,0.5,above,right,0.5,1.49165965834,0.749996476261,right,0.895
2018-11-29-16-45-31,VP181997w,1,13,probe,0.5,above,right,1,0.783329652984,0,left,0.692
2018-11-29-16-45-31,VP181997w,1,14,both,0.5,above,right,1,1.32499377473,0.841662712248,down,0.653
2018-11-29-16-45-31,VP181997w,1,15,probe,0.5,above,right,0.25,0.916662359875,0,left,0.907
2018-11-29-16-45-31,VP181997w,1,16,both,0.5,above,right,0.25,0.849996006429,0.883329183152,right,0.718
2018-11-29-16-45-31,VP181997w,1,17,probe,0.25,below,right,0.5,1.17499447948,0,left,0.722
2018-11-29-16-45-31,VP181997w,1,18,both,0.25,below,right,0.5,1.34999365727,0.841662712248,down,1.054
2018-11-29-16-45-31,VP181997w,1,19,probe,1,below,right,0.25,0.874995888971,0,right,0.622
2018-11-29-16-45-31,VP181997w,1,20,both,1,below,left,0.25,1.4249933049,0.891662477333,left,1.097
2018-11-29-16-45-31,VP181997w,1,21,probe,0.5,below,left,1,0.891662477333,0,left,0.682
2018-11-29-16-45-31,VP181997w,1,22,both,0.5,below,right,1,1.49165965834,0.758329770442,down,0.667
2018-11-29-16-45-31,VP181997w,1,23,probe,1,above,right,2,1.29166059801,0,left,0.821
2018-11-29-16-45-31,VP181997w,1,24,both,1,above,right,2,1.36666024563,0.791662947164,down,0.433
2018-11-29-16-45-31,VP181997w,1,25,probe,0.25,below,right,2,0.941662242417,0,left,0.756
