Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-16-12-27-20,VP111993w,1,1,probe,0.25,above,right,0.25,1.08354358266,0,left,0.485
2018-11-16-12-27-20,VP111993w,1,2,both,0.25,above,right,0.25,0.916844569942,0.775150409133,right,3.478
2018-11-16-12-27-20,VP111993w,1,3,probe,1,below,right,0.5,0.80015526104,0,right,0.73
2018-11-16-12-27-20,VP111993w,1,4,both,1,below,left,0.5,0.741810606589,0.783485359769,left,0.901
2018-11-16-12-27-20,VP111993w,1,5,probe,0.5,above,left,2,1.40860665746,0,left,0.3
2018-11-16-12-27-20,VP111993w,1,6,both,0.5,above,right,2,1.42527655873,0.808490211676,down,2.501
2018-11-16-12-27-20,VP111993w,1,7,probe,0,above,right,2,0.991859125665,0,left,0.483
2018-11-16-12-27-20,VP111993w,1,8,both,0,above,right,2,0.758480507861,0.716805754682,right,0.429
2018-11-16-12-27-20,VP111993w,1,9,probe,1,above,right,0.5,1.30858724983,0,right,0.408
2018-11-16-12-27-20,VP111993w,1,10,both,1,above,left,0.5,1.3252571511,0.883504767399,left,0.442
2018-11-16-12-27-20,VP111993w,1,11,probe,0.5,below,left,0.25,0.850164964855,0,right,0.5
2018-11-16-12-27-20,VP111993w,1,12,both,0.5,below,left,0.25,0.80015526104,0.866834866127,left,0.717
2018-11-16-12-27-20,VP111993w,1,13,probe,0.25,below,left,1,0.950184372485,0,right,0.494
2018-11-16-12-27-20,VP111993w,1,14,both,0.25,below,left,1,1.0001940763,0.758480507861,down,0.534
2018-11-16-12-27-20,VP111993w,1,15,probe,0,below,left,0.25,1.43361150936,0,right,0.562
2018-11-16-12-27-20,VP111993w,1,16,both,0,below,left,0.25,1.10021348393,0.758480507861,down,1.072
2018-11-16-12-27-20,VP111993w,1,17,probe,0,above,left,1,1.2085678422,0,right,0.499
2018-11-16-12-27-20,VP111993w,1,18,both,0,above,left,1,1.2085678422,0.733475655954,left,0.576
2018-11-16-12-27-20,VP111993w,1,19,probe,0.5,above,left,0.25,1.02519892821,0,left,0.521
2018-11-16-12-27-20,VP111993w,1,20,both,0.5,above,right,0.25,1.49195616381,0.816825162312,right,0.405
2018-11-16-12-27-20,VP111993w,1,21,probe,1,below,right,0.25,0.966854273757,0,right,0.537
2018-11-16-12-27-20,VP111993w,1,22,both,1,below,left,0.25,0.950184372485,0.84183001422,left,0.62
2018-11-16-12-27-20,VP111993w,1,23,probe,0,below,left,2,0.716805754682,0,right,0.303
2018-11-16-12-27-20,VP111993w,1,24,both,0,below,left,2,0.80015526104,0.858499915491,right,0.555
2018-11-16-12-27-20,VP111993w,1,25,probe,0.25,below,left,0.25,0.825160112948,0,right,0.466
2018-11-16-12-27-20,VP111993w,1,26,both,0.25,below,left,0.25,0.725140705318,0.883504767399,down,0.861
2018-11-16-12-27-20,VP111993w,1,27,probe,1,above,left,2,1.35859695364,0,right,0.391
2018-11-16-12-27-20,VP111993w,1,28,both,1,above,left,2,1.00852902694,0.750145557225,down,0.668
2018-11-16-12-27-20,VP111993w,1,29,probe,0.5,below,left,1,1.08354358266,0,right,0.656
2018-11-16-12-27-20,VP111993w,1,30,both,0.5,below,left,1,1.46695131191,0.733475655954,down,0.329
2018-11-16-12-27-20,VP111993w,1,31,probe,0.25,above,left,0.5,1.02519892821,0,right,0.343
2018-11-16-12-27-20,VP111993w,1,32,both,0.25,above,left,0.5,0.80015526104,0.775150409133,left,0.416
2018-11-16-12-27-20,VP111993w,1,33,probe,0.25,below,left,2,1.38360180555,0,left,0.52
2018-11-16-12-27-20,VP111993w,1,34,both,0.25,below,right,2,1.07520863202,0.733475655954,right,0.385
2018-11-16-12-27-20,VP111993w,1,35,probe,0,below,right,1,1.22523774347,0,right,0.594
2018-11-16-12-27-20,VP111993w,1,36,both,0,below,left,1,0.816825162312,0.80015526104,right,0.71
2018-11-16-12-27-20,VP111993w,1,37,probe,0.5,below,left,2,1.34192705237,0,right,0.499
