Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-11-06-18-12-31,VP698w,1,1,probe,0.5,right,right,0.25,1.21689003961,0,right,0.543
2018-11-06-18-12-31,VP698w,1,2,both,0.5,right,left,0.25,1.39192216859,0.700128515938,left,1.5
2018-11-06-18-12-31,VP698w,1,3,probe,0.25,left,left,2,1.29190380917,0,left,0.414
2018-11-06-18-12-31,VP698w,1,4,both,0.25,left,right,2,1.31690839903,0.891830371492,up,3.204
2018-11-06-18-12-31,VP698w,1,5,probe,0.25,right,right,0.25,1.00851845748,0,right,0.746
2018-11-06-18-12-31,VP698w,1,6,both,0.25,right,left,0.25,1.00851845748,0.866825781637,up,1.475
2018-11-06-18-12-31,VP698w,1,7,probe,1,left,left,2,1.03352304734,0,left,0.521
2018-11-06-18-12-31,VP698w,1,8,both,1,left,right,2,0.766807422217,0.850156055067,up,0.339
2018-11-06-18-12-31,VP698w,1,9,probe,0,right,right,0.25,1.36691757874,0,right,0.435
2018-11-06-18-12-31,VP698w,1,10,both,0,right,left,0.25,1.50027539129,0.900165234777,up,1.585
2018-11-06-18-12-31,VP698w,1,11,probe,0,left,left,2,1.26689921932,0,left,0.526
2018-11-06-18-12-31,VP698w,1,12,both,0,left,right,2,0.825151465212,0.816816601927,up,0.63
2018-11-06-18-12-31,VP698w,1,13,probe,0.5,left,right,2,0.975179004342,0,right,0.682
2018-11-06-18-12-31,VP698w,1,14,both,0.5,left,left,2,1.29190380917,0.791812012072,left,0.375
2018-11-06-18-12-31,VP698w,1,15,probe,0.5,left,left,1,1.08353222705,0,left,0.303
2018-11-06-18-12-31,VP698w,1,16,both,0.5,left,right,1,1.14187627004,0.783477148787,up,0.371
2018-11-06-18-12-31,VP698w,1,17,probe,1,right,right,0.5,0.900165234777,0,right,1.674
2018-11-06-18-12-31,VP698w,1,18,both,1,right,left,0.5,1.03352304734,0.883495508207,up,1.039
2018-11-06-18-12-31,VP698w,1,19,probe,0,right,left,1,0.983513867627,0,left,0.219
2018-11-06-18-12-31,VP698w,1,20,both,0,right,right,1,1.3335781256,0.758472558932,right,0.351
2018-11-06-18-12-31,VP698w,1,21,probe,0.25,right,right,2,0.750137695647,0,right,0.301
2018-11-06-18-12-31,VP698w,1,22,both,0.25,right,left,2,0.725133105793,0.816816601927,left,0.392
2018-11-06-18-12-31,VP698w,1,23,probe,0,left,left,0.25,0.841821191782,0,left,0.195
2018-11-06-18-12-31,VP698w,1,24,both,0,left,right,0.25,1.0001835942,0.875160644922,up,0.795
2018-11-06-18-12-31,VP698w,1,25,probe,0.5,right,right,1,1.0001835942,0,right,0.214
2018-11-06-18-12-31,VP698w,1,26,both,0.5,right,left,1,0.775142285502,0.808481738642,left,2.368
2018-11-06-18-12-31,VP698w,1,27,probe,0,left,left,1,0.975179004342,0,right,0.235
2018-11-06-18-12-31,VP698w,1,28,both,0,left,left,1,1.3335781256,0.708463379223,left,0.283
2018-11-06-18-12-31,VP698w,1,29,probe,1,left,left,0.5,0.816816601927,0,left,0.186
2018-11-06-18-12-31,VP698w,1,30,both,1,left,right,0.5,0.825151465212,0.708463379223,up,2.089
2018-11-06-18-12-31,VP698w,1,31,probe,1,right,right,2,1.01685332077,0,right,0.265
2018-11-06-18-12-31,VP698w,1,32,both,1,right,left,2,1.03352304734,0.716798242508,left,0.274
2018-11-06-18-12-31,VP698w,1,33,probe,0.25,left,left,1,0.750137695647,0,left,0.137
2018-11-06-18-12-31,VP698w,1,34,both,0.25,left,right,1,1.29190380917,0.866825781637,up,0.231
2018-11-06-18-12-31,VP698w,1,35,probe,0,left,right,0.5,1.25856435603,0,left,0.266
2018-11-06-18-12-31,VP698w,1,36,both,0,left,right,0.5,0.991848730912,0.833486328497,up,0.463
2018-11-06-18-12-31,VP698w,1,37,probe,0.25,right,right,1,1.20022031304,0,left,0.406
